"codtribunal","cod_orgao_julg"
"TJSP","70925"
"TJSP","70926"
"TJSP","70927"
"TJSP","70928"
"TJSP","70931"
"TJSP","70932"
"TJSP","70935"
"TJSP","70936"
"TJSP","70937"
"TJSP","70938"
"TJSP","70939"
"TJSP","70940"
"TJSP","70941"
"TJSP","70942"
"TJSP","70943"
"TJSP","70944"
"TJSP","70945"
"TJSP","70946"
"TJSP","70947"
"TJSP","70948"
"TJSP","70949"
"TJSP","70950"
"TJSP","70954"
"TJSP","70959"
"TJSP","70960"
"TJSP","71060"
"TJSP","71070"
"TJSP","71081"
"TJSP","71082"
"TJSP","71088"
"TJSP","71089"
"TJSP","71090"
"TJSP","71091"
"TJSP","71093"
"TJSP","71094"
"TJSP","71095"
"TJSP","71096"
"TJSP","71097"
"TJSP","71329"
"TJSP","72000"
"TJSP","72305"
"TJSP","72310"
"TJSP","72311"
"TJSP","72837"
"TJSP","72841"
"TJSP","72871"
"TJSP","72886"
"TJSP","73020"
"TJSP","74069"
"TJSP","74265"
"TJSP","74280"
"TJSP","74289"
"TJSP","74316"
"TJSP","74317"
"TJSP","74364"
"TJSP","74365"
"TJSP","74398"
"TJSP","74403"
"TJSP","74444"
"TJSP","74446"
"TJSP","74542"
"TJSP","74547"
"TJSP","9252"
"TJSP","9253"
"TJSP","9254"
"TJSP","9255"
"TJSP","9256"
"TJSP","9257"
"TJSP","9258"
"TJSP","9259"
"TJSP","9260"
"TJSP","9261"
"TJSP","9262"
"TJSP","9263"
"TJSP","9264"
"TJSP","9265"
"TJSP","9266"
"TJSP","9267"
"TJSP","9269"
"TJSP","9270"
"TJSP","9271"
"TJSP","9273"
"TJSP","9274"
"TJSP","9275"
"TJSP","9276"
"TJSP","9278"
"TJSP","9279"
"TJSP","9280"
"TJSP","9281"
"TJSP","9284"
"TJSP","9285"
"TJSP","9290"
"TJSP","9291"
"TJSP","9292"
"TJSP","9293"
"TJSP","9294"
"TJSP","9295"
"TJSP","9296"
"TJSP","9297"
"TJSP","9298"
"TJSP","9299"
"TJSP","9303"
"TJSP","9304"
"TJSP","9305"
"TJSP","9306"
"TJSP","9307"
"TJSP","9308"
"TJSP","9309"
"TJSP","9310"
"TJSP","9311"
"TJSP","9312"
"TJSP","9313"
"TJSP","9314"
"TJSP","9315"
"TJSP","9316"
"TJSP","9319"
"TJSP","9320"
"TJSP","9321"
"TJSP","9322"
"TJSP","9323"
"TJSP","9324"
"TJSP","9326"
"TJSP","9327"
"TJSP","9328"
"TJSP","9329"
"TJSP","9330"
"TJSP","9331"
"TJSP","9332"
"TJSP","9333"
"TJSP","9336"
"TJSP","9337"
"TJSP","9338"
"TJSP","9339"
"TJSP","9345"
"TJSP","9346"
"TJSP","9347"
"TJSP","9349"
"TJSP","9350"
"TJSP","9351"
"TJSP","9353"
"TJSP","9355"
"TJSP","9356"
"TJSP","9358"
"TJSP","9359"
"TJSP","9360"
"TJSP","9361"
"TJSP","9362"
"TJSP","9364"
"TJSP","9365"
"TJSP","9366"
"TJSP","9367"
"TJSP","9368"
"TJSP","9369"
"TJSP","9370"
"TJSP","9371"
"TJSP","9372"
"TJSP","9373"
"TJSP","9374"
"TJSP","9375"
"TJSP","9377"
"TJSP","9378"
"TJSP","9379"
"TJSP","9380"
"TJSP","9381"
"TJSP","9382"
"TJSP","9383"
"TJSP","9384"
"TJSP","9385"
"TJSP","9386"
"TJSP","9387"
"TJSP","9388"
"TJSP","9390"
"TJSP","9392"
"TJSP","9395"
"TJSP","9396"
"TJSP","9397"
"TJSP","9398"
"TJSP","9399"
"TJSP","9400"
"TJSP","9401"
"TJSP","9403"
"TJSP","9406"
"TJSP","9407"
"TJSP","9408"
"TJSP","9409"
"TJSP","9410"
"TJSP","9411"
"TJSP","9413"
"TJSP","9414"
"TJSP","9415"
"TJSP","9416"
"TJSP","9417"
"TJSP","9418"
"TJSP","9419"
"TJSP","9420"
"TJSP","9421"
"TJSP","9422"
"TJSP","9423"
"TJSP","9424"
"TJSP","9425"
"TJSP","9426"
"TJSP","9427"
"TJSP","9428"
"TJSP","9429"
"TJSP","9430"
"TJSP","9431"
"TJSP","9432"
"TJSP","9433"
"TJSP","9435"
"TJSP","9436"
"TJSP","9437"
"TJSP","9438"
"TJSP","9439"
"TJSP","9440"
"TJSP","9441"
"TJSP","9442"
"TJSP","9443"
"TJSP","9444"
"TJSP","9445"
"TJSP","9446"
"TJSP","9447"
"TJSP","9448"
"TJSP","9449"
"TJSP","9450"
"TJSP","9451"
"TJSP","9452"
"TJSP","9453"
"TJSP","9454"
"TJSP","9455"
"TJSP","9456"
"TJSP","9457"
"TJSP","9458"
"TJSP","9459"
"TJSP","9460"
"TJSP","9461"
"TJSP","9463"
"TJSP","9464"
"TJSP","9465"
"TJSP","9466"
"TJSP","9467"
"TJSP","9468"
"TJSP","9469"
"TJSP","9470"
"TJSP","9471"
"TJSP","9472"
"TJSP","9473"
"TJSP","9474"
"TJSP","9475"
"TJSP","9477"
"TJSP","9478"
"TJSP","9479"
"TJSP","9480"
"TJSP","9482"
"TJSP","9484"
"TJSP","9485"
"TJSP","9486"
"TJSP","9487"
"TJSP","9488"
"TJSP","9489"
"TJSP","9490"
"TJSP","9491"
"TJSP","9492"
"TJSP","9493"
"TJSP","9494"
"TJSP","9495"
"TJSP","9496"
"TJSP","9497"
"TJSP","9498"
"TJSP","9499"
"TJSP","9500"
"TJSP","9501"
"TJSP","9502"
"TJSP","9503"
"TJSP","9504"
"TJSP","9505"
"TJSP","9506"
"TJSP","9507"
"TJSP","9508"
"TJSP","9509"
"TJSP","9510"
"TJSP","9511"
"TJSP","9512"
"TJSP","9513"
"TJSP","9514"
"TJSP","9515"
"TJSP","9516"
"TJSP","9518"
"TJSP","9519"
"TJSP","9520"
"TJSP","9521"
"TJSP","9522"
"TJSP","9523"
"TJSP","9524"
"TJSP","9525"
"TJSP","9526"
"TJSP","9527"
"TJSP","9528"
"TJSP","9529"
"TJSP","9532"
"TJSP","9533"
"TJSP","9534"
"TJSP","9535"
"TJSP","9537"
"TJSP","9538"
"TJSP","9539"
"TJSP","9540"
"TJSP","9542"
"TJSP","9543"
"TJSP","9544"
"TJSP","9545"
"TJSP","9546"
"TJSP","9547"
"TJSP","9548"
"TJSP","9549"
"TJSP","9550"
"TJSP","9551"
"TJSP","9552"
"TJSP","9554"
"TJSP","9555"
"TJSP","9556"
"TJSP","9557"
"TJSP","9558"
"TJSP","9559"
"TJSP","9560"
"TJSP","9561"
"TJSP","9562"
"TJSP","9563"
"TJSP","9564"
"TJSP","9565"
"TJSP","9567"
"TJSP","9568"
"TJSP","9571"
"TJSP","9572"
"TJSP","9573"
"TJSP","9574"
"TJSP","9575"
"TJSP","9576"
"TJSP","9577"
"TJSP","9583"
"TJSP","9584"
"TJSP","9586"
"TJSP","9587"
"TJSP","9588"
"TJSP","9589"
"TJSP","9590"
"TJSP","9592"
"TJSP","9593"
"TJSP","9594"
"TJSP","9595"
"TJSP","9596"
"TJSP","9597"
"TJSP","9598"
"TJSP","9599"
"TJSP","9600"
"TJSP","9601"
"TJSP","9602"
"TJSP","9603"
"TJSP","9604"
"TJSP","9605"
"TJSP","9606"
"TJSP","9607"
"TJSP","9608"
"TJSP","9609"
"TJSP","9610"
"TJSP","9611"
"TJSP","9612"
"TJSP","9613"
"TJSP","9615"
"TJSP","9616"
"TJSP","9617"
"TJSP","9619"
"TJSP","9620"
"TJSP","9621"
"TJSP","9623"
"TJSP","9624"
"TJSP","9625"
"TJSP","9626"
"TJSP","9627"
"TJSP","9629"
"TJSP","9630"
"TJSP","9631"
"TJSP","9632"
"TJSP","9633"
"TJSP","9634"
"TJSP","9635"
"TJSP","9636"
"TJSP","9637"
"TJSP","9638"
"TJSP","9639"
"TJSP","9640"
"TJSP","9641"
"TJSP","9642"
"TJSP","9643"
"TJSP","9644"
"TJSP","9647"
"TJSP","9649"
"TJSP","9650"
"TJSP","9651"
"TJSP","9652"
"TJSP","9653"
"TJSP","9654"
"TJSP","9655"
"TJSP","9656"
"TJSP","9657"
"TJSP","9658"
"TJSP","9659"
"TJSP","9660"
"TJSP","9661"
"TJSP","9662"
"TJSP","9663"
"TJSP","9664"
"TJSP","9666"
"TJSP","9667"
"TJSP","9668"
"TJSP","9669"
"TJSP","9670"
"TJSP","9671"
"TJSP","9672"
"TJSP","9673"
"TJSP","9674"
"TJSP","9675"
"TJSP","9676"
"TJSP","9677"
"TJSP","9678"
"TJSP","9679"
"TJSP","9681"
"TJSP","9682"
"TJSP","9683"
"TJSP","9685"
"TJSP","9686"
"TJSP","9688"
"TJSP","9689"
"TJSP","9690"
"TJSP","9691"
"TJSP","9692"
"TJSP","9694"
"TJSP","9695"
"TJSP","9696"
"TJSP","9697"
"TJSP","9698"
"TJSP","9699"
"TJSP","9700"
"TJSP","9701"
"TJSP","9702"
"TJSP","9703"
"TJSP","9704"
"TJSP","9705"
"TJSP","9706"
"TJSP","9707"
"TJSP","9708"
"TJSP","9709"
"TJSP","9711"
"TJSP","9712"
"TJSP","9713"
"TJSP","9714"
"TJSP","9716"
"TJSP","9717"
"TJSP","9718"
"TJSP","9719"
"TJSP","9720"
"TJSP","9721"
"TJSP","9722"
"TJSP","9723"
"TJSP","9724"
"TJSP","9725"
"TJSP","9726"
"TJSP","9727"
"TJSP","9728"
"TJSP","9729"
"TJSP","9730"
"TJSP","9731"
"TJSP","9732"
"TJSP","9733"
"TJSP","9734"
"TJSP","9735"
"TJSP","9736"
"TJSP","9737"
"TJSP","9738"
"TJSP","9739"
"TJSP","9740"
"TJSP","9741"
"TJSP","9742"
"TJSP","9743"
"TJSP","9744"
"TJSP","9745"
"TJSP","9746"
"TJSP","9747"
"TJSP","9749"
"TJSP","9750"
"TJSP","9751"
"TJSP","9752"
"TJSP","9753"
"TJSP","9754"
"TJSP","9755"
"TJSP","9756"
"TJSP","9757"
"TJSP","9758"
"TJSP","9759"
"TJSP","9760"
"TJSP","9761"
"TJSP","9762"
"TJSP","9763"
"TJSP","9764"
"TJSP","9765"
"TJSP","9766"
"TJSP","9767"
"TJSP","9768"
"TJSP","9769"
"TJSP","9770"
"TJSP","9771"
"TJSP","9772"
"TJSP","9773"
"TJSP","9774"
"TJSP","9775"
"TJSP","9776"
"TJSP","9777"
"TJSP","9778"
"TJSP","9779"
"TJSP","9780"
"TJSP","9781"
"TJSP","9782"
"TJSP","9784"
"TJSP","9785"
"TJSP","9786"
"TJSP","9787"
"TJSP","9788"
"TJSP","9789"
"TJSP","9791"
"TJSP","9792"
"TJSP","9793"
"TJSP","9794"
"TJSP","9795"
"TJSP","9796"
"TJSP","9797"
"TJSP","9798"
"TJSP","9799"
"TJSP","9800"
"TJSP","9801"
"TJSP","9802"
"TJSP","9803"
"TJSP","9804"
"TJSP","9805"
"TJSP","9806"
"TJSP","9807"
"TJSP","9808"
"TJSP","9809"
"TJSP","9810"
"TJSP","9811"
"TJSP","9812"
"TJSP","9813"
"TJSP","9814"
"TJSP","9815"
"TJSP","9816"
"TJSP","9817"
"TJSP","9818"
"TJSP","9819"
"TJSP","9820"
"TJSP","9821"
"TJSP","9822"
"TJSP","9823"
"TJSP","9824"
"TJSP","9829"
"TJSP","9830"
"TJSP","9831"
"TJSP","9832"
"TJSP","9833"
"TJSP","9834"
"TJSP","9835"
"TJSP","9836"
"TJSP","9837"
"TJSP","9838"
"TJSP","9839"
"TJSP","9840"
"TJSP","9841"
"TJSP","9842"
"TJSP","9843"
"TJSP","9844"
"TJSP","9845"
"TJSP","9846"
"TJSP","9848"
"TJSP","9849"
"TJSP","9850"
"TJSP","9851"
"TJSP","9852"
"TJSP","9853"
"TJSP","9854"
"TJSP","9855"
"TJSP","9856"
"TJSP","9857"
"TJSP","9859"
"TJSP","9862"
"TJSP","9863"
"TJSP","9864"
"TJSP","9865"
"TJSP","9866"
"TJSP","9867"
"TJSP","9868"
"TJSP","9870"
"TJSP","9871"
"TJSP","9872"
"TJSP","9873"
"TJSP","9874"
"TJSP","9875"
"TJSP","9876"
"TJSP","9877"
"TJSP","9878"
"TJSP","9881"
"TJSP","9882"
"TJSP","9883"
"TJSP","9885"
"TJSP","9886"
"TJSP","9887"
"TJSP","9888"
"TJSP","9889"
"TJSP","9890"
"TJSP","9891"
"TJSP","9892"
"TJSP","9893"
"TJSP","9894"
"TJSP","9896"
"TJSP","9897"
"TJSP","9898"
"TJSP","9899"
"TJSP","9900"
"TJSP","9901"
"TJSP","9902"
"TJSP","9903"
"TJSP","9904"
"TJSP","9905"
"TJSP","9906"
"TJSP","9907"
"TJSP","9908"
"TJSP","9909"
"TJSP","9910"
"TJSP","9911"
"TJSP","9912"
"TJSP","9913"
"TJSP","9914"
"TJSP","9915"
"TJSP","9918"
"TJSP","9919"
"TJSP","9920"
"TJSP","9921"
"TJSP","9922"
"TJSP","9923"
"TJSP","9924"
"TJSP","9927"
"TJSP","9929"
"TJSP","9930"
"TJSP","9931"
"TJSP","9932"
"TJSP","9933"
"TJSP","9934"
"TJSP","9935"
"TJSP","9937"
"TJSP","9938"
"TJSP","9939"
"TJSP","9940"
"TJSP","9941"
"TJSP","9942"
"TJSP","9943"
"TJSP","9944"
"TJSP","9946"
"TJSP","9947"
"TJSP","9948"
"TJSP","9949"
"TJSP","9950"
"TJSP","9951"
"TJSP","9952"
"TJSP","9953"
"TJSP","9954"
"TJSP","9955"
"TJSP","9956"
"TJSP","9957"
"TJSP","9958"
"TJSP","9959"
"TJSP","9960"
"TJSP","9961"
"TJSP","9962"
"TJSP","9963"
"TJSP","9964"
"TJSP","9965"
"TJSP","9966"
"TJSP","9967"
"TJSP","9968"
"TJSP","9969"
"TJSP","9970"
"TJSP","9971"
"TJSP","9972"
"TJSP","9973"
"TJSP","9974"
"TJSP","9975"
"TJSP","9976"
"TJSP","9977"
"TJSP","9978"
"TJSP","9979"
"TJSP","9980"
"TJSP","9981"
"TJSP","9982"
"TJSP","9983"
"TJSP","9984"
"TJSP","9985"
"TJSP","9986"
"TJSP","9987"
"TJSP","9988"
"TJSP","9989"
"TJSP","9990"
"TJSP","9992"
"TJSP","9994"
"TJSP","9995"
"TJSP","9996"
"TJSP","9997"
"TJSP","9998"
"TJSP","9999"
"TJTO","11148"
"TJTO","13696"
"TJTO","13711"
"TJTO","17588"
"TJTO","33640"
"TJTO","33641"
"TJTO","33642"
"TJTO","33643"
"TJTO","33644"
"TJTO","33645"
"TJTO","33646"
"TJTO","33647"
"TJTO","33648"
"TJTO","33649"
"TJTO","33650"
"TJTO","33651"
"TJTO","33679"
"TJTO","33680"
"TJTO","33681"
"TJTO","33682"
"TJTO","33683"
"TJTO","33684"
"TJTO","3932"
"TJTO","3956"
"TJTO","3970"
"TJTO","3979"
"TJTO","4259"
"TJTO","4268"
"TJTO","4274"
"TJTO","4277"
"TJTO","4280"
"TJTO","4284"
"TJTO","4287"
"TJTO","4293"
"TJTO","4296"
"TJTO","4309"
"TJTO","4312"
"TJTO","4314"
"TJTO","4316"
"TJTO","4322"
"TJTO","4326"
"TJTO","4328"
"TJTO","4337"
"TJTO","4341"
"TJTO","4346"
"TJTO","4349"
"TJTO","4352"
"TJTO","4362"
"TJTO","4365"
"TJTO","4367"
"TJTO","4371"
"TJTO","47871"
"TJTO","5155"
"TJTO","5156"
"TJTO","5157"
"TJTO","5158"
"TJTO","5159"
"TJTO","5160"
"TJTO","5161"
"TJTO","5163"
"TJTO","5164"
"TJTO","5168"
"TJTO","5170"
"TJTO","5171"
"TJTO","5173"
"TJTO","5174"
"TJTO","5175"
"TJTO","5178"
"TJTO","5179"
"TJTO","5181"
"TJTO","5184"
"TJTO","5185"
"TJTO","5186"
"TJTO","5189"
"TJTO","5192"
"TJTO","5195"
"TJTO","5196"
"TJTO","5198"
"TJTO","5201"
"TJTO","5202"
"TJTO","5204"
"TJTO","5207"
"TJTO","5209"
"TJTO","5212"
"TJTO","5213"
"TJTO","5220"
"TJTO","5222"
"TJTO","5225"
"TJTO","5258"
"TJTO","5268"
"TJTO","5271"
"TJTO","5278"
"TJTO","5284"
"TJTO","5287"
"TJTO","5289"
"TJTO","5292"
"TJTO","5295"
"TJTO","5297"
"TJTO","5299"
"TJTO","5302"
"TJTO","5349"
"TJTO","5351"
"TJTO","5352"
"TJTO","5432"
"TJTO","5436"
"TJTO","5444"
"TJTO","5455"
"TJTO","5465"
"TJTO","5470"
"TJTO","5481"
"TJTO","5487"
"TJTO","5491"
"TJTO","5496"
"TJTO","5499"
"TJTO","5509"
"TJTO","5512"
"TJTO","5518"
"TJTO","5521"
"TJTO","5529"
"TJTO","5533"
"TJTO","5543"
"TJTO","5548"
"TJTO","5555"
"TJTO","5574"
"TJTO","5582"
"TJTO","5588"
"TJTO","5596"
"TJTO","5600"
"TJTO","5607"
"TJTO","5619"
"TJTO","73006"
"TJTO","78544"
"TJTO","78545"
"TJTO","78546"
"TJTO","78548"
"TJTO","78549"
"TJTO","81186"
"TRE-AC","16026"
"TRE-AC","16027"
"TRE-AC","16028"
"TRE-AC","16029"
"TRE-AC","16030"
"TRE-AC","16031"
"TRE-AC","16032"
"TRE-AC","16033"
"TRE-AC","16034"
"TRE-AC","16035"
"TRE-AC","78480"
"TRE-AC","78481"
"TRE-AC","78482"
"TRE-AC","78483"
"TRE-AC","78484"
"TRE-AC","78485"
"TRE-AC","78486"
"TRE-AC","78487"
"TRE-AL","16189"
"TRE-AL","16190"
"TRE-AL","16191"
"TRE-AL","16192"
"TRE-AL","16193"
"TRE-AL","16194"
"TRE-AL","16195"
"TRE-AL","16196"
"TRE-AL","16197"
"TRE-AL","16198"
"TRE-AL","16199"
"TRE-AL","16200"
"TRE-AL","16201"
"TRE-AL","16202"
"TRE-AL","16203"
"TRE-AL","16204"
"TRE-AL","16205"
"TRE-AL","16206"
"TRE-AL","16207"
"TRE-AL","16208"
"TRE-AL","16209"
"TRE-AL","16210"
"TRE-AL","16211"
"TRE-AL","16212"
"TRE-AL","16213"
"TRE-AL","16214"
"TRE-AL","16215"
"TRE-AL","16216"
"TRE-AL","16217"
"TRE-AL","16218"
"TRE-AL","16219"
"TRE-AL","16220"
"TRE-AL","16221"
"TRE-AL","16222"
"TRE-AL","16223"
"TRE-AL","16224"
"TRE-AL","16225"
"TRE-AL","16226"
"TRE-AL","16227"
"TRE-AL","16228"
"TRE-AL","16229"
"TRE-AL","16230"
"TRE-AL","16231"
"TRE-AL","16232"
"TRE-AL","16233"
"TRE-AL","16234"
"TRE-AL","16235"
"TRE-AL","16236"
"TRE-AL","16237"
"TRE-AL","16238"
"TRE-AL","16239"
"TRE-AL","16240"
"TRE-AL","16241"
"TRE-AL","16242"
"TRE-AL","16243"
"TRE-AL","74545"
"TRE-AL","80138"
"TRE-AL","80139"
"TRE-AL","80140"
"TRE-AL","80141"
"TRE-AL","80142"
"TRE-AL","80143"
"TRE-AL","80144"
"TRE-AM","14342"
"TRE-AM","14346"
"TRE-AM","14376"
"TRE-AM","22313"
"TRE-AM","22314"
"TRE-AM","22315"
"TRE-AM","22316"
"TRE-AM","22317"
"TRE-AM","22318"
"TRE-AM","22319"
"TRE-AP","44002"
"TRE-AP","44003"
"TRE-AP","44004"
"TRE-AP","44005"
"TRE-AP","44006"
"TRE-AP","44007"
"TRE-AP","44008"
"TRE-AP","51250"
"TRE-AP","51251"
"TRE-AP","51253"
"TRE-AP","51254"
"TRE-AP","51255"
"TRE-AP","51256"
"TRE-AP","51257"
"TRE-AP","51259"
"TRE-AP","51260"
"TRE-AP","51261"
"TRE-BA","16596"
"TRE-BA","16597"
"TRE-BA","16633"
"TRE-BA","16634"
"TRE-BA","16635"
"TRE-BA","16636"
"TRE-BA","16637"
"TRE-BA","16640"
"TRE-BA","16641"
"TRE-BA","16642"
"TRE-BA","16643"
"TRE-BA","16644"
"TRE-BA","16646"
"TRE-BA","16647"
"TRE-BA","16648"
"TRE-BA","16649"
"TRE-BA","16650"
"TRE-BA","16653"
"TRE-BA","16654"
"TRE-BA","16655"
"TRE-BA","16661"
"TRE-BA","16662"
"TRE-BA","16663"
"TRE-BA","16664"
"TRE-BA","16665"
"TRE-BA","16666"
"TRE-BA","16667"
"TRE-BA","16668"
"TRE-BA","16669"
"TRE-BA","16670"
"TRE-BA","16673"
"TRE-BA","16674"
"TRE-BA","16675"
"TRE-BA","16676"
"TRE-BA","16677"
"TRE-BA","16678"
"TRE-BA","16679"
"TRE-BA","16680"
"TRE-BA","16681"
"TRE-BA","16685"
"TRE-BA","16686"
"TRE-BA","16687"
"TRE-BA","16823"
"TRE-BA","16824"
"TRE-BA","16825"
"TRE-BA","16826"
"TRE-BA","16827"
"TRE-BA","16828"
"TRE-BA","16829"
"TRE-BA","16830"
"TRE-BA","16831"
"TRE-BA","16833"
"TRE-BA","16838"
"TRE-BA","16840"
"TRE-BA","16841"
"TRE-BA","16842"
"TRE-BA","16843"
"TRE-BA","16845"
"TRE-BA","16846"
"TRE-BA","16847"
"TRE-BA","16848"
"TRE-BA","16849"
"TRE-BA","16850"
"TRE-BA","16851"
"TRE-BA","16852"
"TRE-BA","16853"
"TRE-BA","16854"
"TRE-BA","16855"
"TRE-BA","16856"
"TRE-BA","16857"
"TRE-BA","16858"
"TRE-BA","16859"
"TRE-BA","16861"
"TRE-BA","16862"
"TRE-BA","16863"
"TRE-BA","16864"
"TRE-BA","16865"
"TRE-BA","16866"
"TRE-BA","16867"
"TRE-BA","16869"
"TRE-BA","16870"
"TRE-BA","16871"
"TRE-BA","16872"
"TRE-BA","16873"
"TRE-BA","16874"
"TRE-BA","16875"
"TRE-BA","16876"
"TRE-BA","16879"
"TRE-BA","16880"
"TRE-BA","16881"
"TRE-BA","16882"
"TRE-BA","16885"
"TRE-BA","16887"
"TRE-BA","16888"
"TRE-BA","16889"
"TRE-BA","16890"
"TRE-BA","16891"
"TRE-BA","16892"
"TRE-BA","16893"
"TRE-BA","16894"
"TRE-BA","16895"
"TRE-BA","16896"
"TRE-BA","16897"
"TRE-BA","16899"
"TRE-BA","16900"
"TRE-BA","16901"
"TRE-BA","16908"
"TRE-BA","16910"
"TRE-BA","16911"
"TRE-BA","30557"
"TRE-BA","30559"
"TRE-BA","30560"
"TRE-BA","30561"
"TRE-BA","30562"
"TRE-BA","30563"
"TRE-BA","30564"
"TRE-BA","30570"
"TRE-BA","30571"
"TRE-BA","30572"
"TRE-BA","30573"
"TRE-BA","30574"
"TRE-BA","30577"
"TRE-BA","30578"
"TRE-BA","30579"
"TRE-BA","30580"
"TRE-BA","30581"
"TRE-BA","30582"
"TRE-BA","30583"
"TRE-BA","30584"
"TRE-BA","30585"
"TRE-BA","30586"
"TRE-BA","30587"
"TRE-BA","30589"
"TRE-BA","30590"
"TRE-BA","30591"
"TRE-BA","30592"
"TRE-BA","30593"
"TRE-BA","30594"
"TRE-BA","30595"
"TRE-BA","30597"
"TRE-BA","30598"
"TRE-BA","30599"
"TRE-BA","30600"
"TRE-BA","30601"
"TRE-BA","30602"
"TRE-BA","30604"
"TRE-BA","30605"
"TRE-BA","30606"
"TRE-BA","30607"
"TRE-BA","30608"
"TRE-BA","30609"
"TRE-BA","30611"
"TRE-BA","30612"
"TRE-BA","30613"
"TRE-BA","30614"
"TRE-BA","30615"
"TRE-BA","30616"
"TRE-BA","30617"
"TRE-BA","30618"
"TRE-BA","30619"
"TRE-BA","30620"
"TRE-BA","30621"
"TRE-BA","30622"
"TRE-BA","30623"
"TRE-BA","30625"
"TRE-BA","30626"
"TRE-BA","30628"
"TRE-BA","30629"
"TRE-BA","30630"
"TRE-BA","30631"
"TRE-BA","30632"
"TRE-BA","30633"
"TRE-BA","30634"
"TRE-BA","30635"
"TRE-BA","30636"
"TRE-BA","30637"
"TRE-BA","30639"
"TRE-BA","30640"
"TRE-BA","30641"
"TRE-BA","30642"
"TRE-BA","30643"
"TRE-BA","30645"
"TRE-BA","30647"
"TRE-BA","30648"
"TRE-BA","30649"
"TRE-BA","30650"
"TRE-BA","30651"
"TRE-BA","30652"
"TRE-BA","30653"
"TRE-BA","30654"
"TRE-CE","33382"
"TRE-CE","33383"
"TRE-CE","33384"
"TRE-CE","33385"
"TRE-CE","33386"
"TRE-CE","33387"
"TRE-CE","33388"
"TRE-CE","33389"
"TRE-CE","33390"
"TRE-CE","33391"
"TRE-CE","33392"
"TRE-CE","33393"
"TRE-CE","33394"
"TRE-CE","33395"
"TRE-CE","33396"
"TRE-CE","33397"
"TRE-CE","33398"
"TRE-CE","33399"
"TRE-CE","33400"
"TRE-CE","33401"
"TRE-CE","33402"
"TRE-CE","33403"
"TRE-CE","33404"
"TRE-CE","33405"
"TRE-CE","33406"
"TRE-CE","33407"
"TRE-CE","33408"
"TRE-CE","33409"
"TRE-CE","33410"
"TRE-CE","33411"
"TRE-CE","33412"
"TRE-CE","33413"
"TRE-CE","33414"
"TRE-CE","33416"
"TRE-CE","33417"
"TRE-CE","33418"
"TRE-CE","33419"
"TRE-CE","33420"
"TRE-CE","33421"
"TRE-CE","33422"
"TRE-CE","33423"
"TRE-CE","33424"
"TRE-CE","33425"
"TRE-CE","33426"
"TRE-CE","33427"
"TRE-CE","33428"
"TRE-CE","33429"
"TRE-CE","33430"
"TRE-CE","33431"
"TRE-CE","33433"
"TRE-CE","33434"
"TRE-CE","33435"
"TRE-CE","33436"
"TRE-CE","33438"
"TRE-CE","33440"
"TRE-CE","33441"
"TRE-CE","33442"
"TRE-CE","33443"
"TRE-CE","33444"
"TRE-CE","33445"
"TRE-CE","33446"
"TRE-CE","33447"
"TRE-CE","33448"
"TRE-CE","33449"
"TRE-CE","33450"
"TRE-CE","33451"
"TRE-CE","33452"
"TRE-CE","33453"
"TRE-CE","33454"
"TRE-CE","33455"
"TRE-CE","33456"
"TRE-CE","33457"
"TRE-CE","33459"
"TRE-CE","33460"
"TRE-CE","33461"
"TRE-CE","33463"
"TRE-CE","33464"
"TRE-CE","33465"
"TRE-CE","33466"
"TRE-CE","33468"
"TRE-CE","33470"
"TRE-CE","33471"
"TRE-CE","33472"
"TRE-CE","33473"
"TRE-CE","33475"
"TRE-CE","33476"
"TRE-CE","33478"
"TRE-CE","33480"
"TRE-CE","33481"
"TRE-CE","33482"
"TRE-CE","33483"
"TRE-CE","33484"
"TRE-CE","33485"
"TRE-CE","33487"
"TRE-CE","33489"
"TRE-CE","33491"
"TRE-CE","33492"
"TRE-CE","33495"
"TRE-CE","33496"
"TRE-CE","33498"
"TRE-CE","33499"
"TRE-CE","33500"
"TRE-CE","33501"
"TRE-CE","33502"
"TRE-CE","33503"
"TRE-CE","33504"
"TRE-CE","33505"
"TRE-CE","33506"
"TRE-CE","33507"
"TRE-CE","33508"
"TRE-CE","33509"
"TRE-CE","33510"
"TRE-CE","33511"
"TRE-CE","33512"
"TRE-CE","33513"
"TRE-CE","33514"
"TRE-CE","33515"
"TRE-CE","33516"
"TRE-CE","33517"
"TRE-CE","33518"
"TRE-CE","33519"
"TRE-CE","33520"
"TRE-CE","47399"
"TRE-CE","47400"
"TRE-CE","77147"
"TRE-CE","77149"
"TRE-CE","77152"
"TRE-CE","77153"
"TRE-DF","14567"
"TRE-DF","14568"
"TRE-DF","14569"
"TRE-DF","14570"
"TRE-DF","14571"
"TRE-DF","14572"
"TRE-DF","14574"
"TRE-DF","14575"
"TRE-DF","14576"
"TRE-DF","14577"
"TRE-DF","14579"
"TRE-DF","14580"
"TRE-DF","14581"
"TRE-DF","14582"
"TRE-DF","14583"
"TRE-DF","14584"
"TRE-DF","14585"
"TRE-DF","14586"
"TRE-DF","14587"
"TRE-DF","14588"
"TRE-DF","29001"
"TRE-ES","63871"
"TRE-ES","63872"
"TRE-ES","63873"
"TRE-ES","63874"
"TRE-ES","63875"
"TRE-ES","63876"
"TRE-ES","63877"
"TRE-ES","63878"
"TRE-ES","63879"
