codtribunal;grau;cod_orgao_julg;tipo_justica;descricao;uf;Porte_Municipio;PIB_percapita;tipo_processo;Porte_Tribunal;Atuacao_Vara;Classificacao_Acervo_2;Median(numero_dias);Count*(npu);Sum(numero_dias)
TJRS;JE;4066;Estadual;ª VARA CÍVEL - RIO GRANDE/RS;RS;Grande;3.199.018.945.312;Civel;GRANDE;Civel Pura;Acervo Grande;159;1;159
TJRS;JE;4098;Estadual;VARA DO JEC - SANTA MARIA/RS;RS;Grande;1.285.495.996.094;Civel;GRANDE;Geral;Acervo Médio;109;1;109
TJRS;JE;4200;Estadual;VARA DO JEC - SANTA CRUZ DO SUL/RS;RS;Grande;35.760.890.625;Juizados Especiais Cíveis;GRANDE;Geral;Acervo Grande;131;6;697
TJSC;G1;11679;Estadual;Vara Criminal da Comarca de Timbó;SC;M�dio;242.866.796.875;Criminal;MÉDIO;Criminal Pura;Acervo Médio;2023;35;73494
TJSC;G1;11865;Estadual;Terceira Vara da Comarca de São Bento do Sul;SC;M�dio;19.618.640.625;Civel;MÉDIO;Geral;Acervo Grande;3331;1;3331
TJSC;G1;11865;Estadual;Terceira Vara da Comarca de São Bento do Sul;SC;M�dio;19.618.640.625;Criminal;MÉDIO;Geral;Acervo Grande;2410;2;5098
TJSC;G1;11865;Estadual;Terceira Vara da Comarca de São Bento do Sul;SC;M�dio;19.618.640.625;Execução Fiscal;MÉDIO;Geral;Acervo Grande;3540;3;10448
TJSC;G1;11870;Estadual;Vara Criminal da Comarca de Caçador;SC;M�dio;1.849.958.984.375;Criminal;MÉDIO;Criminal Pura;Acervo Grande;1982;33;67513
TJSC;G1;12734;Estadual;Vara Criminal da Comarca de São Miguel do Oeste;SC;M�dio;168.643.203.125;Criminal;MÉDIO;Criminal Pura;Acervo Médio;27;15;786
TJSC;G1;12735;Estadual;Segunda Vara Criminal da Comarca de Palhoça;SC;Grande;1.294.230.957.031;Criminal;MÉDIO;Criminal Pura;Acervo Grande;118;14;10745
TJSC;G1;12814;Estadual;Terceira Vara Criminal da Comarca de Blumenau;SC;Grande;2.564.601.953.125;Criminal;MÉDIO;Criminal Pura;Acervo Grande;2444;24;43198
TJSC;G1;13109;Estadual;Vara Criminal da Comarca de Videira;SC;M�dio;3.094.609.960.938;Criminal;MÉDIO;Criminal Pura;Acervo Médio;2366;1;2366
TJSC;G1;13146;Estadual;Quarta Vara Criminal da Comarca de Joinville;SC;Grande;2.683.358.984.375;Criminal;MÉDIO;Criminal Pura;Acervo Médio;79;12;14176
TJSC;G1;13156;Estadual;Vara Criminal da Comarca de Braço do Norte;SC;M�dio;1.715.108.007.812;Criminal;MÉDIO;Criminal Pura;Acervo Grande;2760;21;55842
TJSC;G1;13358;Estadual;Segunda Vara Cível da Comarca de Navegantes;SC;M�dio;158.990.703.125;Civel;MÉDIO;Civel Pura;Acervo Grande;3578;18;59850
TJSC;G1;13358;Estadual;Segunda Vara Cível da Comarca de Navegantes;SC;M�dio;158.990.703.125;Execução Fiscal;MÉDIO;Civel Pura;Acervo Grande;3417;4;14018
TJSC;G1;13358;Estadual;Segunda Vara Cível da Comarca de Navegantes;SC;M�dio;158.990.703.125;Juizados Especiais Cíveis;MÉDIO;Civel Pura;Acervo Grande;3116;1;3116
TJSC;G1;13381;Estadual;Vara da Fazenda Pública da Comarca de Jaraguá do Sul;SC;Grande;3.378.787.890.625;Civel;MÉDIO;Execucao fiscal;Acervo Grande;3554;2;7228
TJSC;G1;13381;Estadual;Vara da Fazenda Pública da Comarca de Jaraguá do Sul;SC;Grande;3.378.787.890.625;Execução Fiscal;MÉDIO;Execucao fiscal;Acervo Grande;3611;12;43123
TJSC;G1;13381;Estadual;Vara da Fazenda Pública da Comarca de Jaraguá do Sul;SC;Grande;3.378.787.890.625;Fazenda;MÉDIO;Execucao fiscal;Acervo Grande;72;1;72
TJSC;G1;13810;Estadual;Segunda Vara da Comarca de Maravilha;SC;Pequeno;17.390.109.375;Civel;MÉDIO;Geral;Acervo Médio;3572;4;14310
TJSC;G1;13810;Estadual;Segunda Vara da Comarca de Maravilha;SC;Pequeno;17.390.109.375;Execução Fiscal;MÉDIO;Geral;Acervo Médio;3684;1;3684
TJSC;G1;13811;Estadual;Segunda Vara da Comarca de Xaxim;SC;M�dio;211.780.390.625;Civel;MÉDIO;Geral;Acervo Médio;3001;4;12143
TJSC;G1;13811;Estadual;Segunda Vara da Comarca de Xaxim;SC;M�dio;211.780.390.625;Criminal;MÉDIO;Geral;Acervo Médio;2795;23;64030
TJSC;G1;13817;Estadual;Quarta Vara Cível da Comarca de Chapecó;SC;Grande;2.496.683.007.812;Civel;MÉDIO;Civel Pura;Acervo Grande;3343;28;87828
TJSC;G1;13820;Estadual;Sexta Vara Cível da Comarca de Joinville;SC;Grande;2.683.358.984.375;Civel;MÉDIO;Civel Pura;Acervo Médio;3490;3;7189
TJSC;G1;13821;Estadual;Primeira Vara de Direito Bancário da Comarca de Joinville;SC;Grande;2.683.358.984.375;Civel;MÉDIO;Civel Pura;Acervo Médio;114;7;771
TJSC;G1;13822;Estadual;Segunda Vara de Direito Bancário da Comarca de Joinville;SC;Grande;2.683.358.984.375;Civel;MÉDIO;Civel Pura;Acervo Médio;141;19;16509
TJSC;G1;13892;Estadual;Segunda Vara da Comarca de Barra Velha;SC;Pequeno;1.622.595.996.094;Civel;MÉDIO;Geral;Acervo Grande;158;2;3433
TJSC;G1;13892;Estadual;Segunda Vara da Comarca de Barra Velha;SC;Pequeno;1.622.595.996.094;Criminal;MÉDIO;Geral;Acervo Grande;2796;13;33048
TJSC;G1;13892;Estadual;Segunda Vara da Comarca de Barra Velha;SC;Pequeno;1.622.595.996.094;Execução Fiscal;MÉDIO;Geral;Acervo Grande;3584;2;7199
TJSC;G1;13894;Estadual;Terceira Vara da Fazenda Pública da Comarca da Capital;SC;Grande;2.030.543.945.312;Civel;MÉDIO;Civel Pura;Acervo Grande;3445;70;232245
TJSC;G1;13894;Estadual;Terceira Vara da Fazenda Pública da Comarca da Capital;SC;Grande;2.030.543.945.312;Fazenda;MÉDIO;Civel Pura;Acervo Grande;3217;1;3217
TJSC;G1;13895;Estadual;Vara Criminal da Comarca de Navegantes;SC;M�dio;158.990.703.125;Criminal;MÉDIO;Criminal Pura;Acervo Grande;2763;44;104078
TJSC;G1;13908;Estadual;Vara Criminal da Comarca de Biguaçu;SC;M�dio;21.378.859.375;Criminal;MÉDIO;Criminal Pura;Acervo Grande;2765;51;132436
TJSC;G1;13910;Estadual;Vara Criminal da Comarca de Camboriú;SC;M�dio;770.808.984.375;Criminal;MÉDIO;Criminal Pura;Acervo Grande;3184;9;18041
TJSC;G1;13919;Estadual;Quarta Vara Cível da Comarca de Itajaí;SC;Grande;63170.75;Civel;MÉDIO;Civel Pura;Acervo Grande;3376;26;82569
TJSC;G1;13919;Estadual;Quarta Vara Cível da Comarca de Itajaí;SC;Grande;63170.75;Sucessões;MÉDIO;Civel Pura;Acervo Grande;3374;1;3374
TJSC;G1;13920;Estadual;Vara Criminal da Comarca de Itapema;SC;M�dio;1.360.195.996.094;Criminal;MÉDIO;Criminal Pura;Acervo Grande;2514;8;15295
TJSC;G1;13922;Estadual;Vara de Execuções Penais da Comarca de Criciúma;SC;Grande;1.691.911.914.062;Criminal;MÉDIO;Criminal Pura;Acervo Médio;3485;38;116292
TJSC;G1;13923;Estadual;Quinta Vara Cível da Comarca de Blumenau;SC;Grande;2.564.601.953.125;Civel;MÉDIO;Civel Pura;Acervo Médio;173;6;11275
TJSC;G1;13934;Estadual;Vara Criminal da Comarca de Porto União;SC;M�dio;843.437.988.281;Criminal;MÉDIO;Criminal Pura;Acervo Médio;54;1;54
TJSC;G1;13935;Estadual;Vara Criminal da Comarca de Mafra;SC;M�dio;1.699.680.078.125;Criminal;MÉDIO;Criminal Pura;Acervo Médio;76;5;3505
TJSC;G1;13959;Estadual;Vara Criminal da Comarca de Tijucas;SC;M�dio;1.842.583.007.812;Criminal;MÉDIO;Criminal Pura;Acervo Grande;64;16;16938
TJSC;G1;14085;Estadual;Segunda Vara Criminal da Comarca de Araranguá;SC;M�dio;1.281.069.042.969;Criminal;MÉDIO;Criminal Pura;Acervo Grande;2511;12;30064
TJSC;G1;14086;Estadual;Quarta Vara Cível da Comarca de Criciúma;SC;Grande;1.691.911.914.062;Civel;MÉDIO;Civel Pura;Acervo Grande;3432;37;118832
TJSC;G1;14099;Estadual;Segunda Vara de Direito Bancário da Comarca da Capital;SC;Grande;2.030.543.945.312;Civel;MÉDIO;Civel Pura;Acervo Grande;138;5;683
TJSC;G1;14100;Estadual;Terceira Vara de Direito Bancário da Comarca da Capital;SC;Grande;2.030.543.945.312;Civel;MÉDIO;Civel Pura;Acervo Grande;3250;6;19456
TJSC;G1;14113;Estadual;Segunda Vara da Comarca de São João Batista;SC;M�dio;1.407.954.003.906;Civel;MÉDIO;Geral;Acervo Médio;3;2;7
TJSC;G1;14113;Estadual;Segunda Vara da Comarca de São João Batista;SC;M�dio;1.407.954.003.906;Criminal;MÉDIO;Geral;Acervo Médio;2541;5;10200
TJSC;G1;14123;Estadual;Segunda Vara da Fazenda Pública e Vara Regional de Execuções Fiscais Estaduais da Comarca de Blumenau;SC;Grande;2.564.601.953.125;Civel;MÉDIO;Execucao fiscal;Acervo Grande;3296;4;13304
TJSC;G1;14123;Estadual;Segunda Vara da Fazenda Pública e Vara Regional de Execuções Fiscais Estaduais da Comarca de Blumenau;SC;Grande;2.564.601.953.125;Execução Fiscal;MÉDIO;Execucao fiscal;Acervo Grande;3409;28;74904
TJSC;G1;14163;Estadual;Sétima Vara Cível da Comarca de Joinville;SC;Grande;2.683.358.984.375;Civel;MÉDIO;Civel Pura;Acervo Médio;78;1;78
TJSC;G1;14164;Estadual;Vara Regional de Execuções Penais da Comarca de São José;SC;Grande;2.078.691.992.188;Criminal;MÉDIO;Criminal Pura;Acervo Médio;82;17;28277
TJSC;G1;14165;Estadual;Segunda Vara da Comarca de Trombudo Central;SC;Pequeno;20.294.390.625;Civel;MÉDIO;Geral;Acervo Médio;37;2;3722
TJSC;G1;14165;Estadual;Segunda Vara da Comarca de Trombudo Central;SC;Pequeno;20.294.390.625;Criminal;MÉDIO;Geral;Acervo Médio;2477;24;59876
TJSC;G1;16945;Estadual;Vara Regional de Direito Bancário da Comarca de Balneário Camboriú;SC;Grande;1.677.756.054.688;Civel;MÉDIO;Civel Pura;Acervo Grande;3540;9;31117
TJSC;G1;16946;Estadual;Vara Regional de Direito Bancário da Comarca de Itajaí;SC;Grande;63170.75;Civel;MÉDIO;Civel Pura;Acervo Grande;3359;39;120120
TJSC;G1;16947;Estadual;Segunda Vara da Fazenda Pública e Vara Regional de Execuções Fiscais Estaduais da Comarca de Chapecó;SC;Grande;2.496.683.007.812;Civel;MÉDIO;Fazenda;Acervo Grande;3308;1;3308
TJSC;G1;16947;Estadual;Segunda Vara da Fazenda Pública e Vara Regional de Execuções Fiscais Estaduais da Comarca de Chapecó;SC;Grande;2.496.683.007.812;Execução Fiscal;MÉDIO;Fazenda;Acervo Grande;3463;11;37934
TJSC;G1;17510;Estadual;Vara de Execuções Fiscais Municipais e Estaduais da Comarca da Capital;SC;Grande;2.030.543.945.312;Execução Fiscal;MÉDIO;Execucao fiscal;Acervo Grande;3573;326;1152687
TJSC;G1;18401;Estadual;Segunda Vara Criminal da Comarca de Jaraguá do Sul;SC;Grande;3.378.787.890.625;Criminal;MÉDIO;Criminal Pura;Acervo Grande;2612;30;70664
TJSC;G1;4262;Estadual;Primeira Vara Cível do Foro Central da Comarca da Capital;SC;Grande;2.030.543.945.312;Civel;MÉDIO;Civel Pura;Acervo Grande;3327;52;160414
TJSC;G1;4267;Estadual;Segunda Vara Cível do Foro Central da Comarca da Capital;SC;Grande;2.030.543.945.312;Civel;MÉDIO;Civel Pura;Acervo Médio;2531;7;15486
TJSC;G1;4372;Estadual;Segunda Vara Cível da Comarca de Biguaçu;SC;M�dio;21.378.859.375;Civel;MÉDIO;Civel Pura;Acervo Grande;3429;10;34435
TJSC;G1;4372;Estadual;Segunda Vara Cível da Comarca de Biguaçu;SC;M�dio;21.378.859.375;Execução Fiscal;MÉDIO;Civel Pura;Acervo Grande;3635;1;3635
TJSC;G1;4536;Estadual;Vara Única da Comarca de Abelardo Luz;SC;Pequeno;244.209.609.375;Civel;MÉDIO;Geral;Acervo Grande;3234;10;29797
TJSC;G1;4536;Estadual;Vara Única da Comarca de Abelardo Luz;SC;Pequeno;244.209.609.375;Criminal;MÉDIO;Geral;Acervo Grande;2603;5;12635
TJSC;G1;4547;Estadual;PRIMEIRA VARA DA COMARCA DE ARAQUARI;SC;Pequeno;1.425.161.035.156;Civel;MÉDIO;Geral;Acervo Grande;99;4;443
TJSC;G1;4547;Estadual;PRIMEIRA VARA DA COMARCA DE ARAQUARI;SC;Pequeno;1.425.161.035.156;Criminal;MÉDIO;Geral;Acervo Grande;93;2;235
TJSC;G1;4566;Estadual;Vara Única da Comarca de Ascurra;SC;Pequeno;1.294.298.046.875;Civel;MÉDIO;Geral;Acervo Médio;147;1;147
TJSC;G1;4566;Estadual;Vara Única da Comarca de Ascurra;SC;Pequeno;1.294.298.046.875;Criminal;MÉDIO;Geral;Acervo Médio;2492;1;2492
TJSC;G1;4577;Estadual;Primeira Vara da Comarca de Barra Velha;SC;Pequeno;1.622.595.996.094;Civel;MÉDIO;Civel Pura;Acervo Grande;3361;20;67105
TJSC;G1;4577;Estadual;Primeira Vara da Comarca de Barra Velha;SC;Pequeno;1.622.595.996.094;Sucessões;MÉDIO;Civel Pura;Acervo Grande;3326;4;13705
TJSC;G1;4582;Estadual;Vara Única da Comarca de Bom Retiro;SC;Pequeno;1.351.751.953.125;Criminal;MÉDIO;Geral;Acervo Grande;2516;10;24016
TJSC;G1;4598;Estadual;Primeira Vara Cível da Comarca de Braço do Norte;SC;M�dio;1.715.108.007.812;Civel;MÉDIO;Civel Pura;Acervo Grande;3324;20;65164
TJSC;G1;4598;Estadual;Primeira Vara Cível da Comarca de Braço do Norte;SC;M�dio;1.715.108.007.812;Execução Fiscal;MÉDIO;Civel Pura;Acervo Grande;3589;12;43126
TJSC;G1;4598;Estadual;Primeira Vara Cível da Comarca de Braço do Norte;SC;M�dio;1.715.108.007.812;Fazenda;MÉDIO;Civel Pura;Acervo Grande;146;2;3645
TJSC;G1;4601;Estadual;Segunda Vara Cível da Comarca de Braço do Norte;SC;M�dio;1.715.108.007.812;Civel;MÉDIO;Civel Pura;Acervo Médio;3460;13;40592
TJSC;G1;4601;Estadual;Segunda Vara Cível da Comarca de Braço do Norte;SC;M�dio;1.715.108.007.812;Sucessões;MÉDIO;Civel Pura;Acervo Médio;3366;2;6757
TJSC;G1;4618;Estadual;Segunda Vara Cível da Comarca de Camboriú;SC;M�dio;770.808.984.375;Civel;MÉDIO;Civel Pura;Acervo Grande;3577;12;42025
TJSC;G1;4618;Estadual;Segunda Vara Cível da Comarca de Camboriú;SC;M�dio;770.808.984.375;Execução Fiscal;MÉDIO;Civel Pura;Acervo Grande;3706;1;3706
TJSC;G1;4630;Estadual;Vara Única da Comarca de Campo Erê;SC;Pequeno;192.696.796.875;Civel;MÉDIO;Geral;Acervo Grande;2;2;18
TJSC;G1;4630;Estadual;Vara Única da Comarca de Campo Erê;SC;Pequeno;192.696.796.875;Criminal;MÉDIO;Geral;Acervo Grande;13;6;9463
TJSC;G1;4677;Estadual;Vara Única da Comarca de Catanduvas;SC;Pequeno;2.595.941.992.188;Civel;MÉDIO;Civel Pura;Acervo Médio;100;2;254
TJSC;G1;4690;Estadual;Vara Única da Comarca de Coronel Freitas;SC;Pequeno;1.571.237.988.281;Civel;MÉDIO;Geral;Acervo Médio;3426;5;10665
TJSC;G1;4690;Estadual;Vara Única da Comarca de Coronel Freitas;SC;Pequeno;1.571.237.988.281;Criminal;MÉDIO;Geral;Acervo Médio;3712;1;3712
TJSC;G1;4690;Estadual;Vara Única da Comarca de Coronel Freitas;SC;Pequeno;1.571.237.988.281;Execução Fiscal;MÉDIO;Geral;Acervo Médio;3503;2;7208
TJSC;G1;4730;Estadual;Vara Única da Comarca de Dionísio Cerqueira;SC;Pequeno;166.334.609.375;Civel;MÉDIO;Geral;Acervo Médio;144;3;3422
TJSC;G1;4730;Estadual;Vara Única da Comarca de Dionísio Cerqueira;SC;Pequeno;166.334.609.375;Criminal;MÉDIO;Geral;Acervo Médio;3033;4;12436
TJSC;G1;4734;Estadual;Vara Única da Comarca de Garopaba;SC;Pequeno;1.182.008.984.375;Civel;MÉDIO;Geral;Acervo Médio;98;1;98
TJSC;G1;4734;Estadual;Vara Única da Comarca de Garopaba;SC;Pequeno;1.182.008.984.375;Criminal;MÉDIO;Geral;Acervo Médio;2026;2;4744
TJSC;G1;4737;Estadual;Primeira Vara da Comarca de Fraiburgo;SC;M�dio;1.386.400.976.562;Civel;MÉDIO;Civel Pura;Acervo Grande;122;2;281
TJSC;G1;4739;Estadual;Segunda Vara da Comarca de Fraiburgo;SC;M�dio;1.386.400.976.562;Criminal;MÉDIO;Geral;Acervo Médio;1623;2;4432
TJSC;G1;4748;Estadual;Segunda Vara da Comarca de Guaramirim;SC;M�dio;41.575.109.375;Criminal;MÉDIO;Criminal Pura;Acervo Médio;1470;5;6647
TJSC;G1;4751;Estadual;Vara Única da Comarca de Herval dOeste;SC;Pequeno;1.692.140.039.062;Criminal;MÉDIO;Geral;Acervo Médio;152;1;152
TJSC;G1;4771;Estadual;Primeira Vara da Comarca de Ibirama;SC;Pequeno;1.206.153.027.344;Civel;MÉDIO;Civel Pura;Acervo Médio;2876;4;9116
TJSC;G1;4774;Estadual;Primeira Vara da Comarca de Içara;SC;M�dio;1.662.990.039.062;Civel;MÉDIO;Civel Pura;Acervo Grande;3613;7;25311
TJSC;G1;4774;Estadual;Primeira Vara da Comarca de Içara;SC;M�dio;1.662.990.039.062;Juizados Especiais Cíveis;MÉDIO;Civel Pura;Acervo Grande;3730;1;3730
TJSC;G1;4775;Estadual;Segunda Vara da Comarca de Içara;SC;M�dio;1.662.990.039.062;Civel;MÉDIO;Geral;Acervo Grande;3277;4;10059
TJSC;G1;4775;Estadual;Segunda Vara da Comarca de Içara;SC;M�dio;1.662.990.039.062;Criminal;MÉDIO;Geral;Acervo Grande;2660;2;6017
TJSC;G1;5581;Estadual;Segunda Vara da Comarca de Imbituba;SC;M�dio;2.433.749.023.438;Civel;MÉDIO;Geral;Acervo Grande;3288;16;54065
TJSC;G1;5581;Estadual;Segunda Vara da Comarca de Imbituba;SC;M�dio;2.433.749.023.438;Criminal;MÉDIO;Geral;Acervo Grande;68;9;9664
TJSC;G1;5581;Estadual;Segunda Vara da Comarca de Imbituba;SC;M�dio;2.433.749.023.438;Execução Fiscal;MÉDIO;Geral;Acervo Grande;3733;1;3733
TJSC;G1;5594;Estadual;Vara Única da Comarca de Itá;SC;Pequeno;28578.75;Civel;MÉDIO;Geral;Acervo Médio;3500;4;14063
TJSC;G1;5594;Estadual;Vara Única da Comarca de Itá;SC;Pequeno;28578.75;Execução Fiscal;MÉDIO;Geral;Acervo Médio;154;1;154
TJSC;G1;5610;Estadual;Segunda Vara Cível da Comarca de Itapema;SC;M�dio;1.360.195.996.094;Civel;MÉDIO;Civel Pura;Acervo Grande;79;2;3830
TJSC;G1;5616;Estadual;Vara Única da Comarca de Itapiranga;SC;Pequeno;3.203.622.070.312;Civel;MÉDIO;Geral;Acervo Médio;2946;7;17645
TJSC;G1;5616;Estadual;Vara Única da Comarca de Itapiranga;SC;Pequeno;3.203.622.070.312;Criminal;MÉDIO;Geral;Acervo Médio;1371;7;10303
TJSC;G1;5618;Estadual;Primeira Vara da Comarca de Itapoá;SC;Pequeno;1.192.354.980.469;Civel;MÉDIO;Geral;Acervo Grande;67;1;67
TJSC;G1;5618;Estadual;Primeira Vara da Comarca de Itapoá;SC;Pequeno;1.192.354.980.469;Criminal;MÉDIO;Geral;Acervo Grande;128;7;775
TJSC;G1;5628;Estadual;Primeira Vara da Comarca de Ituporanga;SC;Pequeno;191.061.796.875;Civel;MÉDIO;Geral;Acervo Grande;3539;10;25293
TJSC;G1;5628;Estadual;Primeira Vara da Comarca de Ituporanga;SC;Pequeno;191.061.796.875;Sucessões;MÉDIO;Geral;Acervo Grande;3508;1;3508
TJSC;G1;5643;Estadual;Primeira Vara da Comarca de Maravilha;SC;Pequeno;17.390.109.375;Civel;MÉDIO;Civel Pura;Acervo Grande;132;21;2548
TJSC;G1;5649;Estadual;Vara Única da Comarca de Modelo;SC;Pequeno;1.249.311.035.156;Civel;MÉDIO;Civel Pura;Acervo Médio;105;2;210
TJSC;G1;5653;Estadual;Vara Única da Comarca de Mondaí;SC;Pequeno;281.384.609.375;Civel;MÉDIO;Geral;Acervo Médio;57;1;57
TJSC;G1;5657;Estadual;Primeira Vara Cível da Comarca de Navegantes;SC;M�dio;158.990.703.125;Civel;MÉDIO;Civel Pura;Acervo Médio;2804;2;5998
TJSC;G1;5657;Estadual;Primeira Vara Cível da Comarca de Navegantes;SC;M�dio;158.990.703.125;Sucessões;MÉDIO;Civel Pura;Acervo Médio;3488;1;3488
TJSC;G1;5658;Estadual;Primeira Vara Cível da Comarca de Blumenau;SC;Grande;2.564.601.953.125;Civel;MÉDIO;Civel Pura;Acervo Grande;3303;37;118484
TJSC;G1;5658;Estadual;Primeira Vara Cível da Comarca de Blumenau;SC;Grande;2.564.601.953.125;Sucessões;MÉDIO;Civel Pura;Acervo Grande;3382;2;6898
TJSC;G1;5665;Estadual;Segunda Vara Cível da Comarca de Blumenau;SC;Grande;2.564.601.953.125;Civel;MÉDIO;Civel Pura;Acervo Grande;3263;16;46337
TJSC;G1;5665;Estadual;Segunda Vara Cível da Comarca de Blumenau;SC;Grande;2.564.601.953.125;Sucessões;MÉDIO;Civel Pura;Acervo Grande;3543;1;3543
TJSC;G1;5673;Estadual;Terceira Vara Cível da Comarca de Blumenau;SC;Grande;2.564.601.953.125;Civel;MÉDIO;Civel Pura;Acervo Grande;3204;38;101362
TJSC;G1;5681;Estadual;Quarta Vara Cível da Comarca de Blumenau;SC;Grande;2.564.601.953.125;Civel;MÉDIO;Civel Pura;Acervo Grande;3303;5;15969
TJSC;G1;5681;Estadual;Quarta Vara Cível da Comarca de Blumenau;SC;Grande;2.564.601.953.125;Sucessões;MÉDIO;Civel Pura;Acervo Grande;3234;1;3234
TJSC;G1;5689;Estadual;Vara de Direito Bancário da Comarca de Blumenau;SC;Grande;2.564.601.953.125;Civel;MÉDIO;Civel Pura;Acervo Grande;3477;85;293850
TJSC;G1;5693;Estadual;Primeira Vara Criminal da Comarca de Blumenau;SC;Grande;2.564.601.953.125;Criminal;MÉDIO;Criminal Pura;Acervo Grande;2868;48;129587
TJSC;G1;5698;Estadual;Segunda Vara Criminal da Comarca de Blumenau;SC;Grande;2.564.601.953.125;Criminal;MÉDIO;Criminal Pura;Acervo Médio;2727;30;65482
TJSC;G1;5700;Estadual;Primeira Vara da Comarca de Balneário Piçarras;SC;Pequeno;1.597.194.042.969;Civel;MÉDIO;Civel Pura;Acervo Médio;128;2;279
TJSC;G1;5703;Estadual;Segunda Vara da Comarca de Balneário Piçarras;SC;Pequeno;1.597.194.042.969;Civel;MÉDIO;Criminal Pura;Acervo Médio;33;2;93
TJSC;G1;5703;Estadual;Segunda Vara da Comarca de Balneário Piçarras;SC;Pequeno;1.597.194.042.969;Criminal;MÉDIO;Criminal Pura;Acervo Médio;16;4;169
TJSC;G1;5707;Estadual;Vara Única da Comarca de Pinhalzinho;SC;Pequeno;25.323.609.375;Criminal;MÉDIO;Geral;Acervo Grande;120;3;3824
TJSC;G1;5707;Estadual;Vara Única da Comarca de Pinhalzinho;SC;Pequeno;25.323.609.375;Execução Fiscal;MÉDIO;Geral;Acervo Grande;126;1;126
TJSC;G1;5709;Estadual;Segunda Vara da Comarca de Pomerode;SC;M�dio;2.722.408.984.375;Civel;MÉDIO;Geral;Acervo Grande;3470;7;22576
TJSC;G1;5709;Estadual;Segunda Vara da Comarca de Pomerode;SC;M�dio;2.722.408.984.375;Criminal;MÉDIO;Geral;Acervo Grande;2466;6;12734
TJSC;G1;5709;Estadual;Segunda Vara da Comarca de Pomerode;SC;M�dio;2.722.408.984.375;Execução Fiscal;MÉDIO;Geral;Acervo Grande;170;2;3229
TJSC;G1;5728;Estadual;Primeira Vara da Comarca de Porto Belo;SC;Pequeno;2.905.209.960.938;Civel;MÉDIO;Geral;Acervo Grande;3370;8;27200
TJSC;G1;5728;Estadual;Primeira Vara da Comarca de Porto Belo;SC;Pequeno;2.905.209.960.938;Sucessões;MÉDIO;Geral;Acervo Grande;3237;2;6716
TJSC;G1;5732;Estadual;Segunda Vara da Comarca de Porto Belo;SC;Pequeno;2.905.209.960.938;Civel;MÉDIO;Geral;Acervo Grande;3253;15;46385
TJSC;G1;5732;Estadual;Segunda Vara da Comarca de Porto Belo;SC;Pequeno;2.905.209.960.938;Criminal;MÉDIO;Geral;Acervo Grande;2744;36;88740
TJSC;G1;5732;Estadual;Segunda Vara da Comarca de Porto Belo;SC;Pequeno;2.905.209.960.938;Execução Fiscal;MÉDIO;Geral;Acervo Grande;3479;11;38605
TJSC;G1;5738;Estadual;Vara Única da Comarca de Presidente Getúlio;SC;Pequeno;192.317.109.375;Civel;MÉDIO;Geral;Acervo Médio;30;1;30
TJSC;G1;5739;Estadual;Primeira Vara da Fazenda Pública, Acidentes do Trabalho e Registros Públicos da Comarca de Blumenau;SC;Grande;2.564.601.953.125;Civel;MÉDIO;Civel Pura;Acervo Grande;3142;62;186083
TJSC;G1;5739;Estadual;Primeira Vara da Fazenda Pública, Acidentes do Trabalho e Registros Públicos da Comarca de Blumenau;SC;Grande;2.564.601.953.125;Família;MÉDIO;Civel Pura;Acervo Grande;2945;1;2945
TJSC;G1;5751;Estadual;Juizado Especial Criminal da Comarca de Blumenau;SC;Grande;2.564.601.953.125;Criminal;MÉDIO;Criminal Pura;Acervo Grande;115;4;438
TJSC;G1;5759;Estadual;Vara Única da Comarca de Santa Cecília;SC;Pequeno;1.266.379.003.906;Civel;MÉDIO;Geral;Acervo Médio;87;2;179
TJSC;G1;5765;Estadual;Vara Única da Comarca de Santa Rosa do Sul;SC;Pequeno;103.971.796.875;Civel;MÉDIO;Geral;Acervo Grande;3408;4;10619
TJSC;G1;5765;Estadual;Vara Única da Comarca de Santa Rosa do Sul;SC;Pequeno;103.971.796.875;Criminal;MÉDIO;Geral;Acervo Grande;125;7;4141
TJSC;G1;5765;Estadual;Vara Única da Comarca de Santa Rosa do Sul;SC;Pequeno;103.971.796.875;Execução Fiscal;MÉDIO;Geral;Acervo Grande;3261;1;3261
TJSC;G1;5771;Estadual;Segunda Vara da Comarca de Santo Amaro da Imperatriz;SC;Pequeno;1.138.304.980.469;Civel;MÉDIO;Geral;Acervo Grande;3443;14;45256
TJSC;G1;5771;Estadual;Segunda Vara da Comarca de Santo Amaro da Imperatriz;SC;Pequeno;1.138.304.980.469;Criminal;MÉDIO;Geral;Acervo Grande;3381;3;6939
TJSC;G1;5771;Estadual;Segunda Vara da Comarca de Santo Amaro da Imperatriz;SC;Pequeno;1.138.304.980.469;Execução Fiscal;MÉDIO;Geral;Acervo Grande;3527;3;10590
TJSC;G1;5776;Estadual;Terceira Vara Cível do Foro Central da Comarca da Capital;SC;Grande;2.030.543.945.312;Civel;MÉDIO;Civel Pura;Acervo Grande;3248;15;47063
TJSC;G1;5781;Estadual;Vara Única da Comarca de São Carlos;SC;Pequeno;1.338.174.023.438;Civel;MÉDIO;Geral;Acervo Grande;3526;8;28116
TJSC;G1;5781;Estadual;Vara Única da Comarca de São Carlos;SC;Pequeno;1.338.174.023.438;Criminal;MÉDIO;Geral;Acervo Grande;2629;3;7580
