codtribunal;grau;cod_orgao_julg;tipo_justica;descricao;uf;Porte_Municipio;PIB_percapita;tipo_processo;Porte_Tribunal;Atuacao_Vara;Classificacao_Acervo_2;mediana;qtd_npu;num_dias
TJRO;G2;16572;Estadual;Gabinete Des. Rowilson Teixeira;RO;Grande_Porte;17260.02929688;Civel;PEQUENO;Civel Pura;Acervo Médio;1884;8;17001
TJRO;G2;16574;Estadual;Gabinete Des. Sansão Batista Saldanha;RO;Grande_Porte;17260.02929688;Civel;PEQUENO;Civel Pura;Acervo Grande;168;1;168
TJRO;G2;16575;Estadual;Gabinete Des. Hiram Souza Marques;RO;Grande_Porte;17260.02929688;Civel;PEQUENO;Civel Pura;Acervo Médio;1935;1;1935
TJRO;G2;16576;Estadual;Gabinete Des. Paulo Kiyochi Mori;RO;Grande_Porte;17260.02929688;Civel;PEQUENO;Civel Pura;Acervo Médio;159;3;468
TJRO;G2;16577;Estadual;Gabinete Des. Marcos Alaor Diniz Grangeia;RO;Grande_Porte;17260.02929688;Civel;PEQUENO;Civel Pura;Acervo Médio;154;4;2381
TJRO;G2;16578;Estadual;Gabinete Des. Miguel Monico Neto;RO;Grande_Porte;17260.02929688;Criminal;PEQUENO;Criminal Pura;Acervo Grande;126;16;2078
TJRO;G2;16579;Estadual;Gabinete Des. Raduan Miguel Filho;RO;Grande_Porte;17260.02929688;Civel;PEQUENO;Civel Pura;Acervo Médio;153;5;4335
TJRO;G2;16580;Estadual;Gabinete Des. Marialva Henriques Daldegan Bueno;RO;Grande_Porte;17260.02929688;Criminal;PEQUENO;Criminal Pura;Acervo Grande;128;23;2952
TJRO;G2;16581;Estadual;Gabinete Des. Alexandre Miguel;RO;Grande_Porte;17260.02929688;Civel;PEQUENO;Civel Pura;Acervo Médio;169;1;169
TJRO;G2;16582;Estadual;Gabinete Des. Daniel Ribeiro Lagos;RO;Grande_Porte;17260.02929688;Criminal;PEQUENO;Criminal Pura;Acervo Médio;133;9;1211
TJRO;G2;16583;Estadual;Gabinete Des. Gilberto Barbosa Batista dos Santos;RO;Grande_Porte;17260.02929688;Civel;PEQUENO;Civel Pura;Acervo Médio;2141;4;8822
TJRO;G2;16584;Estadual;Gabinete Des. Oudivanil de Marins;RO;Grande_Porte;17260.02929688;Civel;PEQUENO;Civel Pura;Acervo Médio;1953;8;14512
TJRO;G2;17836;Estadual;TURMA RECURSAL;RO;Grande_Porte;17260.02929688;Civel;PEQUENO;Civel Pura;Acervo Grande;2004;1;2004
TJRO;G2;18260;Estadual;Gabinete Des. Valdeci Castellar Citon;RO;Grande_Porte;17260.02929688;Criminal;PEQUENO;Criminal Pura;Acervo Grande;132;14;1847
TJRO;JE;12999;Estadual;ª VARA GENÉRICA DE ESPIGÃO;RO;Medio_Porte;11063.05957031;Civel;PEQUENO;Geral;Acervo Grande;2489;170;411140
TJRO;JE;12999;Estadual;ª VARA GENÉRICA DE ESPIGÃO;RO;Medio_Porte;11063.05957031;Criminal;PEQUENO;Geral;Acervo Grande;2493;20;50255
TJRO;JE;12999;Estadual;ª VARA GENÉRICA DE ESPIGÃO;RO;Medio_Porte;11063.05957031;Juizados Especiais Criminais;PEQUENO;Geral;Acervo Grande;2398;2;4845
TJRO;JE;12999;Estadual;ª VARA GENÉRICA DE ESPIGÃO;RO;Medio_Porte;11063.05957031;Juizados Especiais Cíveis;PEQUENO;Geral;Acervo Grande;2487;125;309502
TJRO;JE;13327;Estadual;VARA ÚNICA DE SÃO FRANCISCO;RO;Pequeno_Porte;12406.28027344;Civel;PEQUENO;Geral;Acervo Grande;116;2;2609
TJRO;JE;13327;Estadual;VARA ÚNICA DE SÃO FRANCISCO;RO;Pequeno_Porte;12406.28027344;Criminal;PEQUENO;Geral;Acervo Grande;1820;1;1820
TJRO;JE;13931;Estadual;º JUIZADO ESPECIAL DA FAZENDA PÚBLICA DE PORTO VELHO;RO;Grande_Porte;17260.02929688;Civel;PEQUENO;Juizados civeis;Acervo Grande;1784;2;3676
TJRO;JE;13931;Estadual;º JUIZADO ESPECIAL DA FAZENDA PÚBLICA DE PORTO VELHO;RO;Grande_Porte;17260.02929688;Fazenda;PEQUENO;Juizados civeis;Acervo Grande;134;3;427
TJRO;JE;13931;Estadual;º JUIZADO ESPECIAL DA FAZENDA PÚBLICA DE PORTO VELHO;RO;Grande_Porte;17260.02929688;Juizados Especiais Cíveis;PEQUENO;Juizados civeis;Acervo Grande;136;45;6259
TJRO;JE;17876;Estadual;ª VARA GENÉRICA DE BURITIS;RO;Medio_Porte;9406.41992188;Civel;PEQUENO;Geral;Acervo Grande;1739;1;1739
TJRO;JE;17876;Estadual;ª VARA GENÉRICA DE BURITIS;RO;Medio_Porte;9406.41992188;Criminal;PEQUENO;Geral;Acervo Grande;2208;3;6287
TJRO;JE;17876;Estadual;ª VARA GENÉRICA DE BURITIS;RO;Medio_Porte;9406.41992188;Juizados Especiais Cíveis;PEQUENO;Geral;Acervo Grande;169;5;4104
TJRO;JE;3426;Estadual;JUIZADOS ESPECIAIS DE ARIQUEMES;RO;Medio_Porte;12169.13964844;Civel;PEQUENO;Civel Pura;Acervo Grande;152;1;152
TJRO;JE;3426;Estadual;JUIZADOS ESPECIAIS DE ARIQUEMES;RO;Medio_Porte;12169.13964844;Criminal;PEQUENO;Civel Pura;Acervo Grande;133;2;1937
TJRO;JE;3426;Estadual;JUIZADOS ESPECIAIS DE ARIQUEMES;RO;Medio_Porte;12169.13964844;Juizados Especiais Cíveis;PEQUENO;Civel Pura;Acervo Grande;159;14;9555
TJRO;JE;3429;Estadual;JUIZADOS ESPECIAIS DE OURO PRETO;RO;Medio_Porte;11077.84960938;Civel;PEQUENO;Civel Pura;Acervo Grande;179;3;495
TJRO;JE;3429;Estadual;JUIZADOS ESPECIAIS DE OURO PRETO;RO;Medio_Porte;11077.84960938;Criminal;PEQUENO;Civel Pura;Acervo Grande;154;2;350
TJRO;JE;3429;Estadual;JUIZADOS ESPECIAIS DE OURO PRETO;RO;Medio_Porte;11077.84960938;Juizados Especiais Cíveis;PEQUENO;Civel Pura;Acervo Grande;134;17;4767
TJRO;JE;3430;Estadual;ª VARA CÍVEL DE GUAJARÁ;RO;Medio_Porte;12018.51953125;Civel;PEQUENO;Civel Pura;Acervo Grande;2131;2;4617
TJRO;JE;3430;Estadual;ª VARA CÍVEL DE GUAJARÁ;RO;Medio_Porte;12018.51953125;Juizados Especiais Cíveis;PEQUENO;Civel Pura;Acervo Grande;2234;9;19438
TJRO;JE;3433;Estadual;ª VARA CRIMINAL DE GUAJARÁ;RO;Medio_Porte;12018.51953125;Criminal;PEQUENO;Criminal Pura;Acervo Grande;154;2;327
TJRO;JE;3433;Estadual;ª VARA CRIMINAL DE GUAJARÁ;RO;Medio_Porte;12018.51953125;Juizados Especiais Criminais;PEQUENO;Criminal Pura;Acervo Grande;2042;7;13474
TJRO;JE;3439;Estadual;JUIZADOS ESPECIAIS DE VILHENA;RO;Medio_Porte;17000.58984375;Civel;PEQUENO;Civel Pura;Acervo Grande;2083;9;18297
TJRO;JE;3439;Estadual;JUIZADOS ESPECIAIS DE VILHENA;RO;Medio_Porte;17000.58984375;Criminal;PEQUENO;Civel Pura;Acervo Grande;1949;57;107118
TJRO;JE;3439;Estadual;JUIZADOS ESPECIAIS DE VILHENA;RO;Medio_Porte;17000.58984375;Juizados Especiais Cíveis;PEQUENO;Civel Pura;Acervo Grande;2149;7;9641
TJRO;JE;3443;Estadual;JUIZADOS ESPECIAIS DE PIMENTA BUENO;RO;Medio_Porte;15113.9296875;Civel;PEQUENO;Civel Pura;Acervo Grande;129;27;3553
TJRO;JE;3443;Estadual;JUIZADOS ESPECIAIS DE PIMENTA BUENO;RO;Medio_Porte;15113.9296875;Criminal;PEQUENO;Civel Pura;Acervo Grande;1905;5;8267
TJRO;JE;3443;Estadual;JUIZADOS ESPECIAIS DE PIMENTA BUENO;RO;Medio_Porte;15113.9296875;Fazenda;PEQUENO;Civel Pura;Acervo Grande;150;4;608
TJRO;JE;3443;Estadual;JUIZADOS ESPECIAIS DE PIMENTA BUENO;RO;Medio_Porte;15113.9296875;Juizados Especiais Cíveis;PEQUENO;Civel Pura;Acervo Grande;139;13;1814
TJRO;JE;3444;Estadual;ª VARA CÍVEL DE JARU;RO;Medio_Porte;12053.73046875;Civel;PEQUENO;Civel Pura;Acervo Grande;138;2;1910
TJRO;JE;3444;Estadual;ª VARA CÍVEL DE JARU;RO;Medio_Porte;12053.73046875;Fazenda;PEQUENO;Civel Pura;Acervo Grande;155;1;155
TJRO;JE;3444;Estadual;ª VARA CÍVEL DE JARU;RO;Medio_Porte;12053.73046875;Juizados Especiais Cíveis;PEQUENO;Civel Pura;Acervo Grande;150;4;604
TJRO;JE;3445;Estadual;ª VARA CÍVEL DE JARU;RO;Medio_Porte;12053.73046875;Civel;PEQUENO;Civel Pura;Acervo Grande;141;1;141
TJRO;JE;3445;Estadual;ª VARA CÍVEL DE JARU;RO;Medio_Porte;12053.73046875;Juizados Especiais Cíveis;PEQUENO;Civel Pura;Acervo Grande;153;1;153
TJRO;JE;3446;Estadual;VARA CRIMINAL DE JARU;RO;Medio_Porte;12053.73046875;Criminal;PEQUENO;Criminal Pura;Acervo Grande;2598;1;2598
TJRO;JE;3452;Estadual;JUIZADOS ESPECIAIS DE CACOAL;RO;Medio_Porte;11552.41992188;Civel;PEQUENO;Civel Pura;Acervo Grande;143;8;5340
TJRO;JE;3452;Estadual;JUIZADOS ESPECIAIS DE CACOAL;RO;Medio_Porte;11552.41992188;Criminal;PEQUENO;Civel Pura;Acervo Grande;2271;2;4635
TJRO;JE;3452;Estadual;JUIZADOS ESPECIAIS DE CACOAL;RO;Medio_Porte;11552.41992188;Juizados Especiais Cíveis;PEQUENO;Civel Pura;Acervo Grande;152;22;8812
TJRO;JE;3454;Estadual;ª VARA GENÉRICA DE COLORADO;RO;Pequeno_Porte;11905.73046875;Fazenda;PEQUENO;Geral;Acervo Grande;149;1;149
TJRO;JE;3454;Estadual;ª VARA GENÉRICA DE COLORADO;RO;Pequeno_Porte;11905.73046875;Juizados Especiais Cíveis;PEQUENO;Geral;Acervo Grande;134;2;282
TJRO;JE;3455;Estadual;ª VARA GENÉRICA DE COLORADO;RO;Pequeno_Porte;11905.73046875;Criminal;PEQUENO;Criminal Pura;Acervo Médio;124;1;124
TJRO;JE;3459;Estadual;JUIZADOS ESPECIAIS DE ROLIM DE MOURA;RO;Medio_Porte;10301.58007812;Civel;PEQUENO;Civel Pura;Acervo Grande;122;3;362
TJRO;JE;3459;Estadual;JUIZADOS ESPECIAIS DE ROLIM DE MOURA;RO;Medio_Porte;10301.58007812;Fazenda;PEQUENO;Civel Pura;Acervo Grande;130;1;130
TJRO;JE;3459;Estadual;JUIZADOS ESPECIAIS DE ROLIM DE MOURA;RO;Medio_Porte;10301.58007812;Juizados Especiais Cíveis;PEQUENO;Civel Pura;Acervo Grande;144;8;1140
TJRO;JE;3462;Estadual;VARA ÚNICA DE PRESIDENTE MÉDICI;RO;Pequeno_Porte;10917.1796875;Civel;PEQUENO;Geral;Acervo Grande;155;4;2057
TJRO;JE;3462;Estadual;VARA ÚNICA DE PRESIDENTE MÉDICI;RO;Pequeno_Porte;10917.1796875;Juizados Especiais Cíveis;PEQUENO;Geral;Acervo Grande;141;1;141
TJRO;JE;3464;Estadual;VARA ÚNICA DE SANTA LUZIA;RO;Pequeno_Porte;12266.58007812;Civel;PEQUENO;Geral;Acervo Grande;128;2;256
TJRO;JE;3464;Estadual;VARA ÚNICA DE SANTA LUZIA;RO;Pequeno_Porte;12266.58007812;Criminal;PEQUENO;Geral;Acervo Grande;2594;1;2594
TJRO;JE;3464;Estadual;VARA ÚNICA DE SANTA LUZIA;RO;Pequeno_Porte;12266.58007812;Juizados Especiais Cíveis;PEQUENO;Geral;Acervo Grande;144;9;1283
TJRO;JE;3466;Estadual;VARA ÚNICA DE ALTA FLORESTA;RO;Pequeno_Porte;12554.79003906;Juizados Especiais Cíveis;PEQUENO;Geral;Acervo Grande;1932;12;19465
TJRO;JE;3468;Estadual;VARA ÚNICA DE ALVORADA;RO;Pequeno_Porte;9307.83984375;Civel;PEQUENO;Geral;Acervo Grande;122;2;1757
TJRO;JE;3468;Estadual;VARA ÚNICA DE ALVORADA;RO;Pequeno_Porte;9307.83984375;Juizados Especiais Cíveis;PEQUENO;Geral;Acervo Grande;162;4;2200
TJRO;JE;3470;Estadual;ª VARA GENÉRICA DE BURITIS;RO;Medio_Porte;9406.41992188;Civel;PEQUENO;Geral;Acervo Grande;148;2;1864
TJRO;JE;3470;Estadual;ª VARA GENÉRICA DE BURITIS;RO;Medio_Porte;9406.41992188;Juizados Especiais Cíveis;PEQUENO;Geral;Acervo Grande;1616;3;3633
TJRO;JE;3472;Estadual;ª VARA GENÉRICA DE ESPIGÃO;RO;Medio_Porte;11063.05957031;Civel;PEQUENO;Geral;Acervo Grande;122;9;1094
TJRO;JE;3472;Estadual;ª VARA GENÉRICA DE ESPIGÃO;RO;Medio_Porte;11063.05957031;Juizados Especiais Cíveis;PEQUENO;Geral;Acervo Grande;152;4;621
TJRO;JE;3473;Estadual;ª VARA CRIMINAL DE PORTO VELHO;RO;Grande_Porte;17260.02929688;Criminal;PEQUENO;Criminal Pura;Acervo Grande;1978;2;4500
TJRO;JE;3474;Estadual;VARA ÚNICA DE COSTA MARQUES;RO;Pequeno_Porte;8307.87988281;Civel;PEQUENO;Geral;Acervo Grande;129;10;6729
TJRO;JE;3474;Estadual;VARA ÚNICA DE COSTA MARQUES;RO;Pequeno_Porte;8307.87988281;Juizados Especiais Cíveis;PEQUENO;Geral;Acervo Grande;175;3;502
TJRO;JE;3476;Estadual;º JUÍZO DE MACHADINHO;RO;Medio_Porte;9161.6796875;Civel;PEQUENO;Geral;Acervo Grande;2243;5;11275
TJRO;JE;3476;Estadual;º JUÍZO DE MACHADINHO;RO;Medio_Porte;9161.6796875;Criminal;PEQUENO;Geral;Acervo Grande;1887;1;1887
TJRO;JE;3476;Estadual;º JUÍZO DE MACHADINHO;RO;Medio_Porte;9161.6796875;Juizados Especiais Cíveis;PEQUENO;Geral;Acervo Grande;2303;7;15972
TJRO;JE;3478;Estadual;VARA ÚNICA DE NOVA BRASILÂNDIA;RO;Pequeno_Porte;9224.0703125;Juizados Especiais Cíveis;PEQUENO;Geral;Acervo Grande;1888;2;4279
TJRO;JE;3480;Estadual;VARA ÚNICA DE SÃO MIGUEL;RO;Pequeno_Porte;12224.41992188;Fazenda;PEQUENO;Geral;Acervo Grande;127;1;127
TJRO;JE;4448;Estadual;JUIZADOS ESPECIAIS DE JI-PARANÁ;RO;Grande_Porte;12625.76953125;Civel;PEQUENO;Civel Pura;Acervo Grande;139;15;5607
TJRO;JE;4448;Estadual;JUIZADOS ESPECIAIS DE JI-PARANÁ;RO;Grande_Porte;12625.76953125;Criminal;PEQUENO;Civel Pura;Acervo Grande;148;12;8183
TJRO;JE;4448;Estadual;JUIZADOS ESPECIAIS DE JI-PARANÁ;RO;Grande_Porte;12625.76953125;Juizados Especiais Cíveis;PEQUENO;Civel Pura;Acervo Grande;140;35;15770
TJRO;JE;4456;Estadual;º JUIZADO ESPECIAL CÍVEL DE PORTO VELHO;RO;Grande_Porte;17260.02929688;Civel;PEQUENO;Juizados civeis;Acervo Grande;1912;15;27386
TJRO;JE;4456;Estadual;º JUIZADO ESPECIAL CÍVEL DE PORTO VELHO;RO;Grande_Porte;17260.02929688;Juizados Especiais Cíveis;PEQUENO;Juizados civeis;Acervo Grande;163;36;30729
TJRO;JE;4457;Estadual;º JUIZADO ESPECIAL CÍVEL DE PORTO VELHO;RO;Grande_Porte;17260.02929688;Civel;PEQUENO;Juizados civeis;Acervo Grande;139;6;4271
TJRO;JE;4457;Estadual;º JUIZADO ESPECIAL CÍVEL DE PORTO VELHO;RO;Grande_Porte;17260.02929688;Juizados Especiais Cíveis;PEQUENO;Juizados civeis;Acervo Grande;160;23;13215
TJRO;JE;4458;Estadual;º JUIZADO ESPECIAL CRIMINAL DE PORTO VELHO;RO;Grande_Porte;17260.02929688;Criminal;PEQUENO;Criminal Pura;Acervo Grande;134;11;6148
TJRO;JE;4460;Estadual;º JUIZADO ESPECIAL CÍVEL DE PORTO VELHO;RO;Grande_Porte;17260.02929688;Civel;PEQUENO;Juizados civeis;Acervo Grande;176;9;8466
TJRO;JE;4460;Estadual;º JUIZADO ESPECIAL CÍVEL DE PORTO VELHO;RO;Grande_Porte;17260.02929688;Juizados Especiais Cíveis;PEQUENO;Juizados civeis;Acervo Grande;153;28;16409
TJRO;JE;4463;Estadual;º JUIZADO ESPECIAL CÍVEL DE PORTO VELHO;RO;Grande_Porte;17260.02929688;Civel;PEQUENO;Civel Pura;Acervo Grande;123;1;123
TJRO;JE;4463;Estadual;º JUIZADO ESPECIAL CÍVEL DE PORTO VELHO;RO;Grande_Porte;17260.02929688;Juizados Especiais Cíveis;PEQUENO;Civel Pura;Acervo Grande;162;23;19255
TJRO;TR;17836;Estadual;TURMA RECURSAL;RO;Grande_Porte;17260.02929688;Civel;PEQUENO;Civel Pura;Acervo Grande;145;1;145
TJRR;G1;12786;Estadual;ª VARA CRIMINAL;RR;Grande_Porte;15325.90039062;Criminal;PEQUENO;Criminal Pura;Acervo Grande;126;6;782
TJRR;G1;12910;Estadual;COMARCA DE BONFIM;RR;Pequeno_Porte;10361.45996094;Civel;PEQUENO;Geral;Acervo Grande;148;4;1998
TJRR;G1;12910;Estadual;COMARCA DE BONFIM;RR;Pequeno_Porte;10361.45996094;Família;PEQUENO;Geral;Acervo Grande;775;19;17557
TJRR;G1;13674;Estadual;º JUIZADO DE VIOLÊNCIA DOMÉSTICA;RR;Grande_Porte;15325.90039062;Criminal;PEQUENO;Criminal Pura;Acervo Grande;116;2;244
TJRR;G1;2763;Estadual;ª VARA DE FAMÍLIA;RR;Grande_Porte;15325.90039062;Civel;PEQUENO;Geral;Acervo Médio;1890;222;425171
TJRR;G1;2763;Estadual;ª VARA DE FAMÍLIA;RR;Grande_Porte;15325.90039062;Família;PEQUENO;Geral;Acervo Médio;1707;395;684484
TJRR;G1;2763;Estadual;ª VARA DE FAMÍLIA;RR;Grande_Porte;15325.90039062;Sucessões;PEQUENO;Geral;Acervo Médio;1968;14;28486
TJRR;G1;2764;Estadual;ª VARA DA FAZENDA PÚBLICA;RR;Grande_Porte;15325.90039062;Civel;PEQUENO;Fazenda;Acervo Grande;1821;323;585393
TJRR;G1;2764;Estadual;ª VARA DA FAZENDA PÚBLICA;RR;Grande_Porte;15325.90039062;Execução Fiscal;PEQUENO;Fazenda;Acervo Grande;1952;787;1538289
TJRR;G1;2764;Estadual;ª VARA DA FAZENDA PÚBLICA;RR;Grande_Porte;15325.90039062;Fazenda;PEQUENO;Fazenda;Acervo Grande;1508;272;426433
TJRR;G1;2765;Estadual;ª VARA CÍVEL;RR;Grande_Porte;15325.90039062;Civel;PEQUENO;Civel Pura;Acervo Grande;1704;630;1091957
TJRR;G1;2765;Estadual;ª VARA CÍVEL;RR;Grande_Porte;15325.90039062;Família;PEQUENO;Civel Pura;Acervo Grande;1830;16;31076
TJRR;G1;2765;Estadual;ª VARA CÍVEL;RR;Grande_Porte;15325.90039062;Fazenda;PEQUENO;Civel Pura;Acervo Grande;1400;1;1400
TJRR;G1;2766;Estadual;ª VARA CÍVEL;RR;Grande_Porte;15325.90039062;Civel;PEQUENO;Civel Pura;Acervo Grande;1842;969;1772964
TJRR;G1;2766;Estadual;ª VARA CÍVEL;RR;Grande_Porte;15325.90039062;Juizados Especiais Cíveis;PEQUENO;Civel Pura;Acervo Grande;1282;2;2627
TJRR;G1;2767;Estadual;ª VARA CÍVEL;RR;Grande_Porte;15325.90039062;Civel;PEQUENO;Civel Pura;Acervo Grande;1899;1067;1969281
TJRR;G1;2767;Estadual;ª VARA CÍVEL;RR;Grande_Porte;15325.90039062;Família;PEQUENO;Civel Pura;Acervo Grande;1476;1;1476
TJRR;G1;2767;Estadual;ª VARA CÍVEL;RR;Grande_Porte;15325.90039062;Fazenda;PEQUENO;Civel Pura;Acervo Grande;2100;2;4553
TJRR;G1;2767;Estadual;ª VARA CÍVEL;RR;Grande_Porte;15325.90039062;Juizados Especiais Cíveis;PEQUENO;Civel Pura;Acervo Grande;1878;1;1878
TJRR;G1;2767;Estadual;ª VARA CÍVEL;RR;Grande_Porte;15325.90039062;Sucessões;PEQUENO;Civel Pura;Acervo Grande;1813;1;1813
TJRR;G1;2768;Estadual;ª VARA CÍVEL;RR;Grande_Porte;15325.90039062;Civel;PEQUENO;Civel Pura;Acervo Grande;1894;1260;2358933
TJRR;G1;2768;Estadual;ª VARA CÍVEL;RR;Grande_Porte;15325.90039062;Família;PEQUENO;Civel Pura;Acervo Grande;1918;1;1918
TJRR;G1;2769;Estadual;ª VARA DE FAMÍLIA;RR;Grande_Porte;15325.90039062;Civel;PEQUENO;Geral;Acervo Grande;1919;102;195884
TJRR;G1;2769;Estadual;ª VARA DE FAMÍLIA;RR;Grande_Porte;15325.90039062;Família;PEQUENO;Geral;Acervo Grande;1625;322;524157
TJRR;G1;2769;Estadual;ª VARA DE FAMÍLIA;RR;Grande_Porte;15325.90039062;Sucessões;PEQUENO;Geral;Acervo Grande;2365;4;9622
TJRR;G1;2770;Estadual;ª VARA DA FAZENDA PÚBLICA;RR;Grande_Porte;15325.90039062;Civel;PEQUENO;Fazenda;Acervo Grande;1815;294;540188
TJRR;G1;2770;Estadual;ª VARA DA FAZENDA PÚBLICA;RR;Grande_Porte;15325.90039062;Execução Fiscal;PEQUENO;Fazenda;Acervo Grande;1968;1306;2525750
TJRR;G1;2770;Estadual;ª VARA DA FAZENDA PÚBLICA;RR;Grande_Porte;15325.90039062;Fazenda;PEQUENO;Fazenda;Acervo Grande;1642;239;396684
TJRR;G1;2774;Estadual;ª VARA CRIMINAL;RR;Grande_Porte;15325.90039062;Criminal;PEQUENO;Criminal Pura;Acervo Grande;135;1;135
TJRR;G1;2775;Estadual;ª VARA CRIMINAL;RR;Grande_Porte;15325.90039062;Criminal;PEQUENO;Criminal Pura;Acervo Grande;127;3;379
TJRR;G1;2780;Estadual;COMARCA DE ALTO ALEGRE;RR;Pequeno_Porte;9993.25976562;Civel;PEQUENO;Geral;Acervo Grande;1197;8;10646
TJRR;G1;2780;Estadual;COMARCA DE ALTO ALEGRE;RR;Pequeno_Porte;9993.25976562;Execução Fiscal;PEQUENO;Geral;Acervo Grande;2111;1;2111
TJRR;G1;2780;Estadual;COMARCA DE ALTO ALEGRE;RR;Pequeno_Porte;9993.25976562;Família;PEQUENO;Geral;Acervo Grande;1078;6;7412
TJRR;G1;2780;Estadual;COMARCA DE ALTO ALEGRE;RR;Pequeno_Porte;9993.25976562;Fazenda;PEQUENO;Geral;Acervo Grande;1269;3;4334
TJRR;G1;2781;Estadual;COMARCA DE CARACARAÍ;RR;Pequeno_Porte;8881.79980469;Civel;PEQUENO;Geral;Acervo Grande;2025;3;6081
TJRR;G1;2781;Estadual;COMARCA DE CARACARAÍ;RR;Pequeno_Porte;8881.79980469;Criminal;PEQUENO;Geral;Acervo Grande;115;2;241
TJRR;G1;2781;Estadual;COMARCA DE CARACARAÍ;RR;Pequeno_Porte;8881.79980469;Execução Fiscal;PEQUENO;Geral;Acervo Grande;1587;10;14789
TJRR;G1;2781;Estadual;COMARCA DE CARACARAÍ;RR;Pequeno_Porte;8881.79980469;Família;PEQUENO;Geral;Acervo Grande;817;47;42123
TJRR;G1;2781;Estadual;COMARCA DE CARACARAÍ;RR;Pequeno_Porte;8881.79980469;Fazenda;PEQUENO;Geral;Acervo Grande;1977;4;7811
TJRR;G1;2782;Estadual;COMARCA DE MUCAJAÍ;RR;Pequeno_Porte;11114.65039062;Civel;PEQUENO;Geral;Acervo Grande;1497;7;11776
TJRR;G1;2782;Estadual;COMARCA DE MUCAJAÍ;RR;Pequeno_Porte;11114.65039062;Criminal;PEQUENO;Geral;Acervo Grande;159;1;159
TJRR;G1;2782;Estadual;COMARCA DE MUCAJAÍ;RR;Pequeno_Porte;11114.65039062;Execução Fiscal;PEQUENO;Geral;Acervo Grande;1516;10;16160
TJRR;G1;2782;Estadual;COMARCA DE MUCAJAÍ;RR;Pequeno_Porte;11114.65039062;Família;PEQUENO;Geral;Acervo Grande;1298;43;54079
TJRR;G1;2782;Estadual;COMARCA DE MUCAJAÍ;RR;Pequeno_Porte;11114.65039062;Fazenda;PEQUENO;Geral;Acervo Grande;1324;6;7970
TJRR;G1;2783;Estadual;COMARCA DE PACARAIMA;RR;Pequeno_Porte;10134.76953125;Civel;PEQUENO;Geral;Acervo Grande;125;3;2518
TJRR;G1;2783;Estadual;COMARCA DE PACARAIMA;RR;Pequeno_Porte;10134.76953125;Criminal;PEQUENO;Geral;Acervo Grande;140;1;140
TJRR;G1;2784;Estadual;COMARCA DE RORAINÓPOLIS;RR;Pequeno_Porte;8721.74023438;Civel;PEQUENO;Geral;Acervo Grande;1683;17;25704
TJRR;G1;2784;Estadual;COMARCA DE RORAINÓPOLIS;RR;Pequeno_Porte;8721.74023438;Criminal;PEQUENO;Geral;Acervo Grande;129;3;380
TJRR;G1;2784;Estadual;COMARCA DE RORAINÓPOLIS;RR;Pequeno_Porte;8721.74023438;Execução Fiscal;PEQUENO;Geral;Acervo Grande;1469;12;15951
TJRR;G1;2784;Estadual;COMARCA DE RORAINÓPOLIS;RR;Pequeno_Porte;8721.74023438;Família;PEQUENO;Geral;Acervo Grande;1099;23;25341
TJRR;G1;2785;Estadual;COMARCA DE SÃO LUIZ DO ANAUÁ;RR;Pequeno_Porte;9101.41015625;Civel;PEQUENO;Geral;Acervo Grande;1148;15;17921
TJRR;G1;2785;Estadual;COMARCA DE SÃO LUIZ DO ANAUÁ;RR;Pequeno_Porte;9101.41015625;Criminal;PEQUENO;Geral;Acervo Grande;115;2;269
TJRR;G1;2785;Estadual;COMARCA DE SÃO LUIZ DO ANAUÁ;RR;Pequeno_Porte;9101.41015625;Execução Fiscal;PEQUENO;Geral;Acervo Grande;1605;3;4122
TJRR;G1;72046;Estadual;ª VARA CÍVEL;RR;Grande_Porte;15325.90039062;Civel;PEQUENO;Civel Pura;Acervo Grande;2236;52;112727
TJRR;G1;72047;Estadual;ª VARA CÍVEL;RR;Grande_Porte;15325.90039062;Civel;PEQUENO;Civel Pura;Acervo Grande;2423;35;82593
TJRR;G1;76559;Estadual;º JUIZADO DE VIOLÊNCIA DOMÉSTICA;RR;Grande_Porte;15325.90039062;Criminal;PEQUENO;Criminal Pura;Acervo Grande;127;2;259
TJRR;JE;12910;Estadual;COMARCA DE BONFIM;RR;Pequeno_Porte;10361.45996094;Civel;PEQUENO;Geral;Acervo Grande;1238;2;2829
TJRR;JE;16548;Estadual;JUIZADO ESPECIAL DA FAZENDA PÚBLICA;RR;Grande_Porte;15325.90039062;Fazenda;PEQUENO;Juizados civeis;Acervo Grande;680;5;3198
TJRR;JE;16548;Estadual;JUIZADO ESPECIAL DA FAZENDA PÚBLICA;RR;Grande_Porte;15325.90039062;Juizados Especiais Cíveis;PEQUENO;Juizados civeis;Acervo Grande;123;12;1488
TJRR;JE;2776;Estadual;º JUIZADO ESPECIAL CÍVEL;RR;Grande_Porte;15325.90039062;Civel;PEQUENO;Civel Pura;Acervo Grande;1325;177;225227
TJRR;JE;2776;Estadual;º JUIZADO ESPECIAL CÍVEL;RR;Grande_Porte;15325.90039062;Juizados Especiais Cíveis;PEQUENO;Civel Pura;Acervo Grande;1913;324;632215
TJRR;JE;2777;Estadual;º JUIZADO ESPECIAL CÍVEL;RR;Grande_Porte;15325.90039062;Civel;PEQUENO;Civel Pura;Acervo Grande;1112;150;172031
