codtribunal;cod_orgao_julg;desc_orgao_julg;tipo_justica;uf;tipo_processo_classificacao_2;Porte;atuacao_class_2;Classificacao_Arcevo_1;Classificacao_Acervo_2;Median(numero_dias);Count*(npu)
TRT1;33694;CAMPOS DOS GOYTACAZES - 1ª VARA DO TRABALHO;Trabalho;RJ;Cível;;Cível;Acervo Grande;Acervo Grande;1078;26
TRT1;33713;DUQUE DE CAXIAS - 1ª VARA DO TRABALHO;Trabalho;RJ;Cível;;Cível;Acervo Médio;Acervo Médio;1136;27
TRT1;33724;MACAÉ - 1ª VARA DO TRABALHO;Trabalho;RJ;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1093;25
TRT1;33755;RIO DE JANEIRO - 12ª VARA DO TRABALHO;Trabalho;RJ;Cível;;Cível;Acervo Médio;Acervo Médio;1222;27
TRT1;33811;RIO DE JANEIRO - 63ª VARA DO TRABALHO;Trabalho;RJ;Cível;;Cível;Acervo Grande;Acervo Grande;1070;28
TRT1;33822;RIO DE JANEIRO - 73ª VARA DO TRABALHO;Trabalho;RJ;Cível;;Cível;Acervo Grande;Acervo Grande;1000;22
TRT1;33849;VOLTA REDONDA - 3ª VARA DO TRABALHO;Trabalho;RJ;Cível;;Cível;Acervo Grande;Acervo Grande;1373;36
TRT1;526;VOLTA REDONDA - 1A VARA DO TRABALHO;Trabalho;MS;Cível;;Cível;Acervo Médio;Acervo Médio;366;27
TRT10;27628;1A VT DE BRASILIA;Trabalho;DF;Cível;;Cível;Acervo Inadministrável;Acervo Grande;719;82
TRT10;27629;2A VT DE BRASILIA;Trabalho;DF;Cível;;Cível;Acervo Inadministrável;Acervo Grande;370;65
TRT10;27630;3A VT DE BRASILIA;Trabalho;DF;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1147;57
TRT10;27631;4A VT DE BRASILIA;Trabalho;DF;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1138;71
TRT10;27632;5A VT DE BRASILIA;Trabalho;DF;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1987;66
TRT10;27633;6A VT DE BRASILIA;Trabalho;DF;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1483;66
TRT10;27634;7A VT DE BRASILIA;Trabalho;DF;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1797;61
TRT10;27635;8A VT DE BRASILIA;Trabalho;DF;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1589;85
TRT10;27636;9A VT DE BRASILIA;Trabalho;DF;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1110;183
TRT10;27637; 10A VT DE BRASILIA;Trabalho;DF;Cível;;Cível;Acervo Inadministrável;Acervo Grande;230;25
TRT10;27637;10A VT DE BRASILIA;Trabalho;DF;Cível;;Cível;Acervo Inadministrável;Acervo Grande;2152;39
TRT10;27638; 11A VT DE BRASILIA;Trabalho;DF;Cível;;Cível;Acervo Inadministrável;Acervo Grande;451;46
TRT10;27638;11A VT DE BRASILIA;Trabalho;DF;Cível;;Cível;Acervo Inadministrável;Acervo Grande;2101;42
TRT10;27639; 12A VT DE BRASILIA;Trabalho;DF;Cível;;Cível;Acervo Inadministrável;Acervo Grande;183;121
TRT10;27639;12A VT DE BRASILIA;Trabalho;DF;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1722;38
TRT10;27640; 13A VT DE BRASILIA;Trabalho;DF;Cível;;Cível;Acervo Inadministrável;Acervo Grande;631;69
TRT10;27640;13A VT DE BRASILIA;Trabalho;DF;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1572;70
TRT10;27641; 14A VT DE BRASILIA;Trabalho;DF;Cível;;Cível;Acervo Inadministrável;Acervo Grande;199;59
TRT10;27641;14A VT DE BRASILIA;Trabalho;DF;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1687;24
TRT10;27642; 15A VT DE BRASILIA;Trabalho;DF;Cível;;Cível;Acervo Inadministrável;Acervo Grande;220;25
TRT10;27642;15A VT DE BRASILIA;Trabalho;DF;Cível;;Cível;Acervo Inadministrável;Acervo Grande;2093;73
TRT10;27643; 16A VT DE BRASILIA;Trabalho;DF;Cível;;Cível;Acervo Inadministrável;Acervo Grande;382;38
TRT10;27643;16A VT DE BRASILIA;Trabalho;DF;Cível;;Cível;Acervo Inadministrável;Acervo Grande;2199;112
TRT10;27644; 17A VT DE BRASILIA;Trabalho;DF;Cível;;Cível;Acervo Inadministrável;Acervo Grande;317;34
TRT10;27644;17A VT DE BRASILIA;Trabalho;DF;Cível;;Cível;Acervo Inadministrável;Acervo Grande;2268;41
TRT10;27645; 18A VT DE BRASILIA;Trabalho;DF;Cível;;Cível;Acervo Inadministrável;Acervo Grande;530;31
TRT10;27645;18A VT DE BRASILIA;Trabalho;DF;Cível;;Cível;Acervo Inadministrável;Acervo Grande;2041;50
TRT10;27646; 19A VT DE BRASILIA;Trabalho;DF;Cível;;Cível;Acervo Inadministrável;Acervo Grande;185;47
TRT10;27647; 20A VT DE BRASILIA;Trabalho;DF;Cível;;Cível;Acervo Inadministrável;Acervo Grande;327;27
TRT10;27648; 21A VT DE BRASILIA;Trabalho;DF;Cível;;Cível;Acervo Inadministrável;Acervo Grande;442;35
TRT10;27648;21A VT DE BRASILIA;Trabalho;DF;Cível;;Cível;Acervo Inadministrável;Acervo Grande;2007;22
TRT10;27656;1A VT DE ARAGUAINA;Trabalho;TO;Cível;;Cível;Acervo Inadministrável;Acervo Grande;495;42
TRT10;27657;2A VT DE ARAGUAINA;Trabalho;TO;Cível;;Cível;Acervo Inadministrável;Acervo Grande;271;50
TRT10;27658;VT DE DIANOPOLIS;Trabalho;TO;Cível;;Cível;Acervo Grande;Acervo Grande;316;34
TRT10;27660;VT DE GURUPI;Trabalho;TO;Cível;;Cível;Acervo Inadministrável;Acervo Grande;562;77
TRT10;27661;1A VT DE PALMAS;Trabalho;TO;Cível;;Cível;Acervo Inadministrável;Acervo Grande;519;426
TRT10;27662;2A VT DE PALMAS;Trabalho;TO;Cível;;Cível;Acervo Inadministrável;Acervo Grande;571;1092
TRT10;27663;PRESID�NCIA DO TRT 10A. REGIAO;Trabalho;DF;Cível;;Cível;Acervo Inadministrável;Acervo Grande;171;29
TRT10;27673;GABINETE DA DESEMBARGADORA FLAVIA SIMOES FALCAO;Trabalho;DF;Cível;;Cível;Acervo Inadministrável;Acervo Grande;149;23
TRT10;27685;GABINETE DO DESEMBARGADOR DORIVAL BORGES DE SOUZA NETO;Trabalho;DF;Cível;;Cível;Acervo Inadministrável;Acervo Grande;135;24
TRT10;27688;GABINETE DO DESEMBARGADOR GRIJALBO FERNANDES COUTINHO;Trabalho;DF;Cível;;Cível;Acervo Inadministrável;Acervo Grande;169;24
TRT11;27763;2ª Vara do Trabalho de Boa Vista;Trabalho;RR;Cível;;Cível;Acervo Inadministrável;Acervo Grande;868;33
TRT11;27764;2ª Vara do Trabalho de Manaus;Trabalho;AM;Cível;;Cível;Acervo Inadministrável;Acervo Grande;801;77
TRT11;27765;3ª Vara do Trabalho de Boa Vista;Trabalho;RR;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1080;39
TRT11;27766;3ª Vara do Trabalho de Manaus;Trabalho;AM;Cível;;Cível;Acervo Inadministrável;Acervo Grande;749;46
TRT11;27767;4ª Vara do Trabalho de Manaus;Trabalho;AM;Cível;;Cível;Acervo Inadministrável;Acervo Grande;896;170
TRT11;27768;5ª Vara do Trabalho de Manaus;Trabalho;AM;Cível;;Cível;Acervo Inadministrável;Acervo Grande;402;133
TRT11;27769;6ª Vara do Trabalho de Manaus;Trabalho;AM;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1134;69
TRT11;27770;7ª Vara do Trabalho de Manaus;Trabalho;AM;Cível;;Cível;Acervo Inadministrável;Acervo Grande;949;84
TRT11;27771;8ª Vara do Trabalho de Manaus;Trabalho;AM;Cível;;Cível;Acervo Inadministrável;Acervo Grande;873;84
TRT11;27772;9ª Vara do Trabalho de Manaus;Trabalho;AM;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1145;28
TRT11;27773;10ª Vara do Trabalho de Manaus;Trabalho;AM;Cível;;Cível;Acervo Inadministrável;Acervo Grande;792;62
TRT11;27774;11ª Vara do Trabalho de Manaus;Trabalho;AM;Cível;;Cível;Acervo Inadministrável;Acervo Grande;791;79
TRT11;27775;12ª Vara do Trabalho de Manaus;Trabalho;AM;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1040;158
TRT11;27776;13ª Vara do Trabalho de Manaus;Trabalho;AM;Cível;;Cível;Acervo Inadministrável;Acervo Grande;898;55
TRT11;27777;14ª Vara do Trabalho de Manaus;Trabalho;AM;Cível;;Cível;Acervo Inadministrável;Acervo Grande;868;50
TRT11;27778;15ª Vara do Trabalho de Manaus;Trabalho;AM;Cível;;Cível;Acervo Inadministrável;Acervo Grande;728;40
TRT11;27779;16ª Vara do Trabalho de Manaus;Trabalho;AM;Cível;;Cível;Acervo Inadministrável;Acervo Grande;886;195
TRT11;27780;17ª Vara do Trabalho de Manaus;Trabalho;AM;Cível;;Cível;Acervo Inadministrável;Acervo Grande;987;117
TRT11;27781;18ª Vara do Trabalho de Manaus;Trabalho;AM;Cível;;Cível;Acervo Inadministrável;Acervo Grande;690;119
TRT11;27782;19ª Vara do Trabalho de Manaus;Trabalho;AM;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1012;121
TRT11;27805;1ª Vara do Trabalho de Manaus;Trabalho;AM;Cível;;Cível;Acervo Inadministrável;Acervo Grande;855;71
TRT12;19439;GAB. DES. GISELE PEREIRA ALEXANDRINO;Trabalho;SC;Cível;;Cível;Acervo Médio;Acervo Médio;132;29
TRT12;19441;GAB. DES. GARIBALDI T. PEREIRA FERREIRA;Trabalho;SC;Cível;;Cível;Acervo Grande;Acervo Grande;148;28
TRT12;19444;GAB. DES. LÍLIA LEONOR ABREU;Trabalho;SC;Cível;;Cível;Acervo Grande;Acervo Grande;164;26
TRT12;19452;GAB. DES. VIVIANE COLUCCI - VAGO;Trabalho;SC;Cível;;Cível;Acervo Inadministrável;Acervo Grande;119;28
TRT12;19457;VT DE NAVEGANTES;Trabalho;SC;Cível;;Cível;Acervo Inadministrável;Acervo Grande;2265;40
TRT12;47341;GAB. PRESIDÊNCIA;Trabalho;SC;Cível;;Cível;Acervo Inadministrável;Acervo Grande;149;31
TRT12;74578;GAB. DES. WANDERLEY GODOY JUNIOR;Trabalho;SC;Cível;;Cível;Acervo Grande;Acervo Grande;131;23
TRT12;76688;GAB. DES. HELIO BASTIDA LOPES;Trabalho;SC;Cível;;Cível;Acervo Médio;Acervo Médio;379;24
TRT12;80145;GAB. DES. QUÉZIA DE ARAÚJO DUARTE NIEVES GONZALEZ;Trabalho;SC;Cível;;Cível;Acervo Inadministrável;Acervo Grande;119;28
TRT13;19492;1ª Vara do Trabalho de João Pessoa;Trabalho;PB;Cível;;Cível;Acervo Inadministrável;Acervo Grande;327;74
TRT13;19516;Vara do Trabalho de Areia;Trabalho;PB;Cível;;Cível;Acervo Médio;Acervo Médio;696;94
TRT13;19518;1ª Vara do Trabalho de Campina Grande;Trabalho;PB;Cível;;Cível;Acervo Inadministrável;Acervo Grande;269;41
TRT13;19519;2ª Vara do Trabalho de Campina Grande;Trabalho;PB;Cível;;Cível;Acervo Inadministrável;Acervo Grande;292;37
TRT13;19520;3ª Vara do Trabalho de Campina Grande;Trabalho;PB;Cível;;Cível;Acervo Inadministrável;Acervo Grande;399;48
TRT13;19521;4ª Vara do Trabalho de Campina Grande;Trabalho;PB;Cível;;Cível;Acervo Inadministrável;Acervo Grande;353;37
TRT13;19522;5ª Vara do Trabalho de Campina Grande;Trabalho;PB;Cível;;Cível;Acervo Inadministrável;Acervo Grande;276;32
TRT13;19523;Vara do Trabalho de Catolé do Rocha;Trabalho;PB;Cível;;Cível;Acervo Grande;Acervo Grande;626;123
TRT13;19524;Vara do Trabalho de Guarabira;Trabalho;PB;Cível;;Cível;Acervo Inadministrável;Acervo Grande;942;250
TRT13;19526;Vara do Trabalho de Itaporanga;Trabalho;PB;Cível;;Cível;Acervo Inadministrável;Acervo Grande;582;60
TRT13;19527;2ª Vara do Trabalho de João Pessoa;Trabalho;PB;Cível;;Cível;Acervo Inadministrável;Acervo Grande;377;84
TRT13;19528;3ª Vara do Trabalho de João Pessoa;Trabalho;PB;Cível;;Cível;Acervo Inadministrável;Acervo Grande;332;64
TRT13;19529;4ª Vara do Trabalho de João Pessoa;Trabalho;PB;Cível;;Cível;Acervo Inadministrável;Acervo Grande;405;62
TRT13;19530;5ª Vara do Trabalho de João Pessoa;Trabalho;PB;Cível;;Cível;Acervo Inadministrável;Acervo Grande;359;86
TRT13;19531;6ª Vara do Trabalho de João Pessoa;Trabalho;PB;Cível;;Cível;Acervo Inadministrável;Acervo Grande;314;71
TRT13;19532;7ª Vara do Trabalho de João Pessoa;Trabalho;PB;Cível;;Cível;Acervo Inadministrável;Acervo Grande;329;79
TRT13;19533;8ª Vara do Trabalho de João Pessoa;Trabalho;PB;Cível;;Cível;Acervo Inadministrável;Acervo Grande;278;65
TRT13;19534;9ª Vara do Trabalho de João Pessoa;Trabalho;PB;Cível;;Cível;Acervo Inadministrável;Acervo Grande;345;86
TRT13;19536;6ª Vara do Trabalho de Campina Grande;Trabalho;PB;Cível;;Cível;Acervo Inadministrável;Acervo Grande;401;31
TRT13;19537;Vara do Trabalho de Patos;Trabalho;PB;Cível;;Cível;Acervo Inadministrável;Acervo Grande;727;264
TRT13;19539;1ª Vara do Trabalho de Santa Rita;Trabalho;PB;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1416;247
TRT13;19541;Vara do Trabalho de Sousa;Trabalho;PB;Cível;;Cível;Acervo Inadministrável;Acervo Grande;568;241
TRT13;70697;Gabinete do Desembargador Francisco de Assis Carvalho e Silva;Trabalho;PB;Cível;;Cível;Acervo Inadministrável;Acervo Grande;573;27
TRT13;70701;Gabinete do Desembargador Paulo Maia Filho;Trabalho;PB;Cível;;Cível;Acervo Inadministrável;Acervo Grande;777;29
TRT13;80257;7ª Vara do Trabalho de Campina Grande;Trabalho;PB;Cível;;Cível;Acervo Inadministrável;Acervo Grande;772;29
TRT13;80258;2ª Vara do Trabalho de Santa Rita;Trabalho;PB;Cível;;Cível;Acervo Inadministrável;Acervo Grande;740;292
TRT14;30373;1ª VARA DO TRABALHO DE ARIQUEMES/RO;Trabalho;RO;Cível;;Cível;Acervo Grande;Acervo Grande;1631;210
TRT14;30374;2ª VARA DO TRABALHO DE ARIQUEMES/RO;Trabalho;RO;Cível;;Cível;Acervo Médio;Acervo Médio;1649;232
TRT14;30375;VARA DO TRABALHO DE BURITIS/RO;Trabalho;RO;Cível;;Cível;Acervo Médio;Acervo Médio;2191;26
TRT14;30376;VARA DO TRABALHO DE CACOAL/RO;Trabalho;RO;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1972;415
TRT14;30377;VARA DO TRABALHO DE COLORADO D'OESTE/RO;Trabalho;RO;Cível;;Cível;Acervo Médio;Acervo Médio;1772;41
TRT14;30378;VARA DO TRABALHO DE GUAJARÁ-MIRIM/RO;Trabalho;RO;Cível;;Cível;Acervo Médio;Acervo Médio;1869;134
TRT14;30379;VARA DO TRABALHO DE JARU/RO;Trabalho;RO;Cível;;Cível;Acervo Médio;Acervo Médio;1602;42
TRT14;30380;1ª VARA DO TRABALHO DE JI-PARANÁ/RO;Trabalho;RO;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1904;197
TRT14;30381;2ª VARA DO TRABALHO DE JI-PARANA/RO;Trabalho;RO;Cível;;Cível;Acervo Grande;Acervo Grande;1870;283
TRT14;30382;VARA DO TRABALHO DE MACHADINHO D'OESTE/RO;Trabalho;RO;Cível;;Cível;Acervo Médio;Acervo Médio;1475;45
TRT14;30383;VARA DO TRABALHO DE OURO PRETO DO OESTE/RO;Trabalho;RO;Cível;;Cível;Acervo Médio;Acervo Médio;1541;107
TRT14;30384;VARA DO TRABALHO DE PIMENTA BUENO/RO;Trabalho;RO;Cível;;Cível;Acervo Grande;Acervo Grande;1747;90
TRT14;30385;1ª VARA DO TRABALHO DE PORTO VELHO/RO;Trabalho;RO;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1645;185
TRT14;30386;2ª VARA DO TRABALHO DE PORTO VELHO/RO;Trabalho;RO;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1738;413
TRT14;30387;3ª VARA DO TRABALHO DE PORTO VELHO/RO;Trabalho;RO;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1880;228
TRT14;30388;4ª VARA DO TRABALHO DE PORTO VELHO/RO;Trabalho;RO;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1719;300
TRT14;30389;5ª VARA DO TRABALHO DE PORTO VELHO/RO;Trabalho;RO;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1753;312
TRT14;30390;6ª VARA DO TRABALHO DE PORTO VELHO/RO;Trabalho;RO;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1512;277
TRT14;30391;7ª VARA DO TRABALHO DE PORTO VELHO/RO;Trabalho;RO;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1711;183
TRT14;30392;8ª VARA DO TRABALHO DE PORTO VELHO/RO;Trabalho;RO;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1733;274
TRT14;30393;VARA DO TRABALHO DE ROLIM DE MOURA/RO;Trabalho;RO;Cível;;Cível;Acervo Médio;Acervo Médio;1264;262
TRT14;30394;VARA DO TRABALHO DE VILHENA/RO;Trabalho;RO;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1627;328
TRT14;30395;VARA DO TRABALHO DE SÃO MIGUEL DO GUAPORÉ/RO;Trabalho;RO;Cível;;Cível;Acervo Médio;Acervo Médio;1854;133
TRT14;30396;VARA DO TRABALHO DE CRUZEIRO DO SUL/AC;Trabalho;AC;Cível;;Cível;Acervo Médio;Acervo Médio;1482;161
TRT14;30397;VARA DO TRABALHO DE EPITACIOLÂNDIA/AC;Trabalho;AC;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1390;260
TRT14;30398;VARA DO TRABALHO DE FEIJÓ/AC;Trabalho;AC;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1553;86
TRT14;30399;VARA DO TRABALHO DE PLÁCIDO DE CASTRO/AC;Trabalho;AC;Cível;;Cível;Acervo Grande;Acervo Grande;1225;77
TRT14;30400;1ª VARA DO TRABALHO DE RIO BRANCO/AC;Trabalho;AC;Cível;;Cível;Acervo Grande;Acervo Grande;1512;635
TRT14;30401;2ª VARA DO TRABALHO DE RIO BRANCO/AC;Trabalho;AC;Cível;;Cível;Acervo Grande;Acervo Grande;1544;393
TRT14;30402;3ª VARA DO TRABALHO DE RIO BRANCO/AC;Trabalho;AC;Cível;;Cível;Acervo Grande;Acervo Grande;1502;471
TRT14;30403;4ª VARA DO TRABALHO DE RIO BRANCO/AC;Trabalho;AC;Cível;;Cível;Acervo Grande;Acervo Grande;1693;611
TRT14;30404;VARA DO TRABALHO DE SENA MADUREIRA/AC;Trabalho;AC;Cível;;Cível;Acervo Médio;Acervo Médio;1536;334
TRT15;18787;VARA DO TRABALHO DE BARRETOS;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1890;24
TRT15;18789;VARA DO TRABALHO DE BEBEDOURO;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1980;33
TRT15;18790;VARA DO TRABALHO DE BIRIGUI;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1369;42
TRT15;18791;VARA DO TRABALHO DE BOTUCATU;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1968;108
TRT15;18797;VARA DO TRABALHO DE CAPIVARI;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1789;24
TRT15;18797;Vara do Trabalho de Capivari;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;502;54
TRT15;18799;VARA DO TRABALHO DE CRAVINHOS;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1952;23
TRT15;18799;Vara do Trabalho de Cravinhos;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;486;43
TRT15;18805;VARA DO TRABALHO DE HORTOLÂNDIA;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1937;22
TRT15;18805;Vara do Trabalho de Hortolândia;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;2059;21
TRT15;18806;VARA DO TRABALHO DE INDAIATUBA;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;2150;45
TRT15;18807;VARA DO TRABALHO DE ITANHAÉM;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1890;27
TRT15;18811;VARA DO TRABALHO DE ITÁPOLIS;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;2061;38
TRT15;18814;VARA DO TRABALHO DE ITU;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1822;26
TRT15;18814;Vara do Trabalho de Itu;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;461;107
TRT15;18816;Vara do Trabalho de Jales;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1966;41
TRT15;18817;Vara do Trabalho de José Bonifácio;Trabalho;SP;Cível;;Cível;Acervo Grande;Acervo Grande;1857;28
TRT15;18820;VARA DO TRABALHO DE LORENA;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1832;30
TRT15;18820;Vara do Trabalho de Lorena;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;530;28
TRT15;18824;VARA DO TRABALHO DE MOGI MIRIM;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;2088;31
TRT15;18825;Vara do Trabalho de Olímpia;Trabalho;SP;Cível;;Cível;Acervo Grande;Acervo Grande;1761;32
TRT15;18827;VARA DO TRABALHO DE OURINHOS;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;2112;60
TRT15;18829;VARA DO TRABALHO DE PENÁPOLIS;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1808;64
TRT15;18837;VARA DO TRABALHO DE RIO CLARO;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1883;48
TRT15;18839;VARA DO TRABALHO DE SANTA BÁRBARA D'OESTE;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;2037;24
TRT15;18844;VARA DO TRABALHO DE SÃO ROQUE;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;2032;32
TRT15;18846;VARA DO TRABALHO DE SUMARÉ;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1925;29
TRT15;18848;VARA DO TRABALHO DE TAQUARITINGA;Trabalho;SP;Cível;;Cível;Acervo Grande;Acervo Grande;1547;23
TRT15;18857;1ª Vara do Trabalho de Americana;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;642;40
TRT15;18858;1ª VARA DO TRABALHO DE ARAÇATUBA;Trabalho;SP;Cível;;Cível;Acervo Grande;Acervo Grande;1750;35
TRT15;18859;1ª VARA DO TRABALHO DE ARARAQUARA;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1845;25
TRT15;18859;1ª Vara do Trabalho de Araraquara;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;643;25
TRT15;18860;1ª VARA DO TRABALHO DE ASSIS;Trabalho;SP;Cível;;Cível;Acervo Grande;Acervo Grande;2018;21
TRT15;18861;1ª VARA DO TRABALHO DE BAURU;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;2195;24
TRT15;18862;1ª Vara do Trabalho de Campinas;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;590;74
TRT15;18864;1ª VARA DO TRABALHO DE FRANCA;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1933;46
TRT15;18864;1ª Vara do Trabalho de Franca;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1546;24
TRT15;18866;1ª VARA DO TRABALHO DE JACAREÍ;Trabalho;SP;Cível;;Cível;Acervo Grande;Acervo Grande;2101;23
TRT15;18867;1ª VARA DO TRABALHO DE JAÚ;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1821;31
TRT15;18868;1ª Vara do Trabalho de Jundiaí;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1545;34
TRT15;18871;1ª Vara do Trabalho de Marília;Trabalho;SP;Cível;;Cível;Acervo Grande;Acervo Grande;686;40
TRT15;18872;1ª Vara do Trabalho de Paulínia;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;525;175
TRT15;18873;1ª VARA DO TRABALHO DE PIRACICABA;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1937;27
TRT15;18873;1ª Vara do Trabalho de Piracicaba;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;841;36
TRT15;18874;1ª VARA DO TRABALHO DE PRESIDENTE PRUDENTE;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;2167;26
TRT15;18878;1ª Vara do Trabalho de São José dos Campos;Trabalho;SP;Cível;;Cível;Acervo Grande;Acervo Grande;589;28
TRT15;18880;1ª VARA DO TRABALHO DE SOROCABA;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1910;51
TRT15;18880;1ª Vara do Trabalho de Sorocaba;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1159;22
TRT15;18881;1ª Vara do Trabalho de Taubaté;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;635;54
TRT15;18883;10ª Vara do Trabalho de Campinas;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;578;57
TRT15;18884;11ª Câmara;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;131;40
TRT15;18885;11ª Vara do Trabalho de Campinas;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;425;48
TRT15;18886;12ª Vara do Trabalho de Campinas;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1703;71
TRT15;18887;2ª Câmara;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;126;60
TRT15;18889;2ª VARA DO TRABALHO DE AMERICANA;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1925;26
TRT15;18889;2ª Vara do Trabalho de Americana;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1654;22
TRT15;18890;2ª VARA DO TRABALHO DE ARAÇATUBA;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1748;38
TRT15;18892;2ª VARA DO TRABALHO DE ASSIS;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1907;31
TRT15;18894;2ª Vara do Trabalho de Campinas;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;405;43
TRT15;18896;2ª VARA DO TRABALHO DE FRANCA;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;2191;21
TRT15;18897;2ª Vara do Trabalho de Jaboticabal;Trabalho;SP;Cível;;Cível;Acervo Grande;Acervo Grande;940;62
TRT15;18898;2ª Vara do Trabalho de Jacareí;Trabalho;SP;Cível;;Cível;Acervo Grande;Acervo Grande;337;22
