codtribunal;grau;cod_orgao_julg;desc_orgao_julg;tipo_justica;uf;tipo_processo_classificacao_2;Porte;atuacao_class_2;Classificacao_Arcevo_1;Classificacao_Acervo_2;Median(numero_dias);Count*(npu);Sum(numero_dias);Mean(numero_dias)
TJRS;G1;4198;2ª Vara Cível da Comarca de Santo Ângelo;Estadual;RS;Cível;GRANDE;Cível;Acervo Médio;Acervo Médio;117;1;117;117
TJRS;G1;4211;1ª Vara Criminal - Santo Ângelo;Estadual;RS;Criminal;GRANDE;Criminal;Acervo Pequeno;Acervo Pequeno;136;1;136;136
TJRS;G1;4249;1ª Vara Cível da Comarca de São Borja;Estadual;RS;Cível;GRANDE;Cível;Acervo Médio;Acervo Médio;154;1;154;154
TJRS;G1;4252;2ª Vara Cível da Comarca de São Borja;Estadual;RS;Cível;GRANDE;Cível;Acervo Pequeno;Acervo Pequeno;121;2;266;133
TJRS;G1;4271;1ª Vara Criminal - São Borja;Estadual;RS;Criminal;GRANDE;Mista;Acervo Pequeno;Acervo Pequeno;162;1;162;162
TJRS;G1;51873;Vara Adjunta da Direção do Foro - Soledade;Estadual;RS;Criminal;GRANDE;Criminal;Acervo Pequeno;Acervo Pequeno;118;1;118;118
TJRS;G1;51900;Vara Adj. da Direção do Foro da Comarca de Gravataí;Estadual;RS;Cível;GRANDE;Mista;Acervo Médio;Acervo Médio;138;3;412;137.33333333333331
TJRS;G1;51989;Vara Adj. da Direção do Foro da Comarca de Alvorada;Estadual;RS;Cível;GRANDE;Mista;Acervo Médio;Acervo Médio;117;2;243;121.5
TJRS;G1;74943;Vara Judicial da Comarca de Terra de Areia;Estadual;RS;Cível;GRANDE;Cível;Acervo Médio;Acervo Médio;155;1;155;155
TJRS;G1;75423;4ª Vara Cível da Comarca de Gravataí;Estadual;RS;Cível;GRANDE;Cível;Acervo Grande;Acervo Grande;153;1;153;153
TJRS;G1;77703;3ª Vara Cível da Comarca de Capão da Canoa;Estadual;RS;Cível;GRANDE;Cível;Acervo Grande;Acervo Grande;155;1;155;155
TJRS;G1;80015;PROGRAM - Vale-Refeição;Estadual;RS;Cível;GRANDE;Cível;Acervo Pequeno;Acervo Pequeno;133;1;133;133
TJRS;G1;9178;2ª Vara Cível da Comarca de Sapucaia do Sul;Estadual;RS;Cível;GRANDE;Cível;Acervo Médio;Acervo Médio;120;5;617;123.4
TJRS;G1;9181;Vara de Família e Sucessões da Comarca de Sapucaia do Sul;Estadual;RS;Cível;GRANDE;Cível;Acervo Pequeno;Acervo Pequeno;116;2;254;127
TJRS;G1;9185;2ª Vara Criminal - Santa Cruz do Sul;Estadual;RS;Criminal;GRANDE;Criminal;Acervo Pequeno;Acervo Pequeno;126;1;126;126
TJRS;G1;9241;2ª Vara Cível da Comarca de São Luiz Gonzaga;Estadual;RS;Cível;GRANDE;Cível;Acervo Médio;Acervo Médio;154;1;154;154
TJRS;G1;9243;6ª Vara Cível do Foro Central da Comarca de Porto Alegre;Estadual;RS;Cível;GRANDE;Cível;Acervo Médio;Acervo Médio;156;1;156;156
TJRS;G2;52038;Gab. Des. Guinther Spode ;Estadual;RS;Cível;GRANDE;Cível;Acervo Pequeno;Acervo Pequeno;137;1;137;137
TJRS;G2;52042;Gab. Desa. Angela Terezinha de Oliveira Brito;Estadual;RS;Cível;GRANDE;Cível;Acervo Pequeno;Acervo Pequeno;121;1;121;121
TJRS;G2;52058;Gab. Des. Heleno Tregnago Saraiva;Estadual;RS;Cível;GRANDE;Cível;Acervo Pequeno;Acervo Pequeno;127;1;127;127
TJRS;G2;52072;Gab. Des. Umberto Guaspari Sudbrack;Estadual;RS;Cível;GRANDE;Cível;Acervo Pequeno;Acervo Pequeno;153;3;436;145.33333333333331
TJRS;G2;52077;Gab. Des. Ergio Roque Menine;Estadual;RS;Cível;GRANDE;Cível;Acervo Pequeno;Acervo Pequeno;154;1;154;154
TJRS;G2;52093;Gab. Des. Vicente Barrôco de Vasconcellos;Estadual;RS;Cível;GRANDE;Cível;Acervo Pequeno;Acervo Pequeno;159;1;159;159
TJRS;G2;52094;Gab. Desa. Katia Elenise Oliveira da Silva;Estadual;RS;Cível;GRANDE;Cível;Acervo Pequeno;Acervo Pequeno;133;2;271;135.5
TJRS;G2;52097;Gab. Des. Paulo Sérgio Scarparo;Estadual;RS;Cível;GRANDE;Cível;Acervo Pequeno;Acervo Pequeno;135;3;404;134.66666666666666
TJRS;G2;52109;Gab. Des. Marco Antonio Angelo;Estadual;RS;Cível;GRANDE;Cível;Acervo Pequeno;Acervo Pequeno;139;1;139;139
TJRS;G2;52113;Gab. Des. Jorge Luiz Lopes do Canto;Estadual;RS;Cível;GRANDE;Cível;Acervo Pequeno;Acervo Pequeno;131;1;131;131
TJRS;G2;52115;Gab. Desa. Denise Oliveira Cezar;Estadual;RS;Cível;GRANDE;Cível;Acervo Pequeno;Acervo Pequeno;155;1;155;155
TJRS;G2;52117;Gab. Des. Pedro Celso Dal Prá;Estadual;RS;Cível;GRANDE;Cível;Acervo Pequeno;Acervo Pequeno;136;1;136;136
TJRS;G2;52120;Gab. Des. Miguel Ângelo da Silva;Estadual;RS;Cível;GRANDE;Cível;Acervo Pequeno;Acervo Pequeno;125;1;125;125
TJRS;G2;52132;Gab. Des. Jorge Maraschin dos Santos;Estadual;RS;Cível;GRANDE;Cível;Acervo Pequeno;Acervo Pequeno;117;2;258;129
TJRS;G2;52156;Gab. Des. Luís Augusto Coelho Braga;Estadual;RS;Cível;GRANDE;Cível;Acervo Pequeno;Acervo Pequeno;144;1;144;144
TJRS;G2;52161;Gab. Desa. Matilde Chabar Maia;Estadual;RS;Cível;GRANDE;Cível;Acervo Pequeno;Acervo Pequeno;132;2;278;139
TJRS;G2;52190;Gab. Des. Jorge Luís Dall Agnol;Estadual;RS;Cível;GRANDE;Cível;Acervo Pequeno;Acervo Pequeno;118;2;281;140.5
TJRS;G2;52212;Gab. Des. Giovanni Conti;Estadual;RS;Cível;GRANDE;Cível;Acervo Pequeno;Acervo Pequeno;132;2;268;134
TJRS;G2;52213;Gab. Des. Bayard Ney de Freitas Barcellos;Estadual;RS;Cível;GRANDE;Cível;Acervo Pequeno;Acervo Pequeno;132;4;536;134
TJRS;G2;52217;Gab. Des. Fernando Flores Cabral Júnior;Estadual;RS;Cível;GRANDE;Cível;Acervo Pequeno;Acervo Pequeno;127;2;258;129
TJRS;G2;52221;Gab. Des. Gelson Rolim Stocker;Estadual;RS;Cível;GRANDE;Cível;Acervo Pequeno;Acervo Pequeno;139;1;139;139
TJRS;G2;52223;Gab. Des. Antonio Vinicius Amaro da Silveira;Estadual;RS;Cível;GRANDE;Cível;Acervo Pequeno;Acervo Pequeno;125;1;125;125
TJRS;G2;52231;Gab. Des. Antônio Maria Rodrigues de Freitas Iserhard;Estadual;RS;Cível;GRANDE;Cível;Acervo Pequeno;Acervo Pequeno;149;1;149;149
TJRS;G2;52246;Gab. Des. Dilso Domingos Pereira;Estadual;RS;Cível;GRANDE;Cível;Acervo Pequeno;Acervo Pequeno;127;3;387;129
TJRS;G2;52248;Gab. Des. João Moreno Pomar;Estadual;RS;Cível;GRANDE;Cível;Acervo Pequeno;Acervo Pequeno;120;2;251;125.5
TJRS;G2;52250;Gab. Desa. Claudia Maria Hardt ;Estadual;RS;Cível;GRANDE;Cível;Acervo Pequeno;Acervo Pequeno;127;3;414;138
TJRS;G2;52251;Gab. Des. Mário Crespo Brum ;Estadual;RS;Cível;GRANDE;Cível;Acervo Pequeno;Acervo Pequeno;119;2;238;119
TJRS;G2;52255;Gab. Desa. Ana Lúcia Carvalho Pinto Vieira Rebout;Estadual;RS;Cível;GRANDE;Cível;Acervo Pequeno;Acervo Pequeno;155;1;155;155
TJRS;G2;52279;Gab. Des. Roberto Sbravati;Estadual;RS;Cível;GRANDE;Cível;Acervo Pequeno;Acervo Pequeno;130;1;130;130
TJRS;G2;62426;Gab. Desa. Maria Isabel de Azevedo Souza;Estadual;RS;Cível;GRANDE;Cível;Acervo Pequeno;Acervo Pequeno;138;1;138;138
TJRS;G2;62453;Gab. Desa. Maria Thereza Barbieri;Estadual;RS;Cível;GRANDE;Cível;Acervo Pequeno;Acervo Pequeno;116;2;234;117
TJRS;G2;62455;Gab. Des. Niwton Carpes da Silva ;Estadual;RS;Cível;GRANDE;Cível;Acervo Pequeno;Acervo Pequeno;163;1;163;163
TJRS;G2;74577;Gab. Desa. Lusmary Fátima Turelly da Silva ;Estadual;RS;Cível;GRANDE;Cível;Acervo Pequeno;Acervo Pequeno;133;1;133;133
TJRS;G2;78719;Gab. Desa. Vivian Cristina Angonese Spengler ;Estadual;RS;Cível;GRANDE;Cível;Acervo Pequeno;Acervo Pequeno;135;3;405;135
TJRS;G2;80072;Gab. Desa. Thais Coutinho de Oliveira ;Estadual;RS;Cível;GRANDE;Cível;Acervo Pequeno;Acervo Pequeno;141;2;282;141
TJRS;G2;80890;Gab. Dr. Afif Jorge Simões Neto - 23ª Cível;Estadual;RS;Cível;GRANDE;Cível;Acervo Pequeno;Acervo Pequeno;128;2;275;137.5
TJRS;JE;11041;Vara Adjunta do JEC - Constantina;Estadual;RS;Cível;GRANDE;Mista;Acervo Médio;Acervo Médio;152;1;152;152
TJRS;JE;11737;1ª Vara Criminal - Torres;Estadual;RS;Criminal;GRANDE;Criminal;Acervo Médio;Acervo Médio;159;3;480;160
TJRS;JE;13181;JEFP Adjunto à 11ª Vara da Fazenda Pública - Porto Alegre;Estadual;RS;Cível;GRANDE;Cível;Acervo Grande;Acervo Grande;133;2;283;141.5
TJRS;JE;14120;9º Juizado Especial Cível - Porto Alegre;Estadual;RS;Cível;GRANDE;Cível;Acervo Médio;Acervo Médio;161;1;161;161
TJRS;JE;17269;Vara do JEC - Canela;Estadual;RS;Cível;GRANDE;Cível;Acervo Médio;Acervo Médio;148;1;148;148
TJRS;JE;17469;Juizado Especial da Fazenda Pública Adjunto - Bento Gonçalves;Estadual;RS;Cível;GRANDE;Cível;Acervo Médio;Acervo Médio;131;2;285;142.5
TJRS;JE;17469;Vara do JEC - Bento Gonçalves;Estadual;RS;Cível;GRANDE;Cível;Acervo Médio;Acervo Médio;142;1;142;142
TJRS;JE;17471;Vara do JEC - Esteio;Estadual;RS;Cível;GRANDE;Cível;Acervo Médio;Acervo Médio;139;2;291;145.5
TJRS;JE;17473;Vara do JEC - Lajeado;Estadual;RS;Cível;GRANDE;Cível;Acervo Médio;Acervo Médio;146;4;596;149
TJRS;JE;17474;Juizado Especial da Fazenda Pública - Pelotas;Estadual;RS;Cível;GRANDE;Cível;Acervo Médio;Acervo Médio;151;1;151;151
TJRS;JE;17476;1º Juizado Especial da Fazenda Pública - Porto Alegre;Estadual;RS;Cível;GRANDE;Cível;Acervo Grande;Acervo Grande;118;2;265;132.5
TJRS;JE;17487;3ª Vara Cível da Comarca de Viamão;Estadual;RS;Cível;GRANDE;Cível;Acervo Grande;Acervo Grande;134;2;268;134
TJRS;JE;17841;Juizado Especial da Fazenda Pública - Tramandaí;Estadual;RS;Cível;GRANDE;Cível;Acervo Médio;Acervo Médio;121;3;363;121
TJRS;JE;17841;Vara Adjunta do JEC - Tramandaí;Estadual;RS;Cível;GRANDE;Cível;Acervo Médio;Acervo Médio;136;1;136;136
TJRS;JE;18120;Juizado Especial da Fazenda Pública - Santa Maria;Estadual;RS;Cível;GRANDE;Cível;Acervo Pequeno;Acervo Pequeno;150;1;150;150
TJRS;JE;18293;Juizado Especial da Fazenda Pública - Caxias do Sul;Estadual;RS;Cível;GRANDE;Cível;Acervo Pequeno;Acervo Pequeno;166;1;166;166
TJRS;JE;18354;Juizado Especial da Fazenda Pública - Passo Fundo;Estadual;RS;Cível;GRANDE;Cível;Acervo Médio;Acervo Médio;161;1;161;161
TJRS;JE;2863;Vara Adjunta do JEC - São Marcos;Estadual;RS;Cível;GRANDE;Mista;Acervo Médio;Acervo Médio;149;1;149;149
TJRS;JE;2864;Vara Judicial da Comarca de Garibaldi;Estadual;RS;Cível;GRANDE;Mista;Acervo Médio;Acervo Médio;148;1;148;148
TJRS;JE;2910;Vara Adjunta do JEC - São Sebastião do Caí;Estadual;RS;Cível;GRANDE;Mista;Acervo Médio;Acervo Médio;132;1;132;132
TJRS;JE;2924;Juizado Especial da Fazenda Pública - São Sepé;Estadual;RS;Cível;GRANDE;Mista;Acervo Médio;Acervo Médio;156;1;156;156
TJRS;JE;2940;Juizado Especial da Fazenda Pública - Bom Jesus;Estadual;RS;Cível;GRANDE;Mista;Acervo Médio;Acervo Médio;120;2;240;120
TJRS;JE;2957;Vara Adjunta do JEC - Herval;Estadual;RS;Cível;GRANDE;Mista;Acervo Pequeno;Acervo Pequeno;161;1;161;161
TJRS;JE;2959;2ª Vara Judicial da Comarca de Caçapava do Sul;Estadual;RS;Cível;GRANDE;Mista;Acervo Médio;Acervo Médio;120;2;240;120
TJRS;JE;2967;Vara Adjunta do JEC - Ibirubá;Estadual;RS;Cível;GRANDE;Mista;Acervo Médio;Acervo Médio;125;2;257;128.5
TJRS;JE;2967;Vara Judicial da Comarca de Ibirubá;Estadual;RS;Cível;GRANDE;Mista;Acervo Médio;Acervo Médio;120;2;240;120
TJRS;JE;2970;Vara Judicial da Comarca de Cacequi;Estadual;RS;Cível;GRANDE;Mista;Acervo Médio;Acervo Médio;120;2;240;120
TJRS;JE;2973;Vara Adjunta do JEC - Tapera;Estadual;RS;Cível;GRANDE;Mista;Acervo Médio;Acervo Médio;131;1;131;131
TJRS;JE;2973;Vara Judicial da Comarca de Tapera;Estadual;RS;Cível;GRANDE;Mista;Acervo Médio;Acervo Médio;124;2;248;124
TJRS;JE;2980;Vara adjunta do JEC - Campo Bom;Estadual;RS;Cível;GRANDE;Cível;Acervo Médio;Acervo Médio;123;2;246;123
TJRS;JE;3001;Juizado Especial da Fazenda Pública - Candelária;Estadual;RS;Cível;GRANDE;Mista;Acervo Médio;Acervo Médio;153;1;153;153
TJRS;JE;3001;Vara Judicial  da Comarca de Candelária;Estadual;RS;Cível;GRANDE;Mista;Acervo Médio;Acervo Médio;149;1;149;149
TJRS;JE;3058;Juizado Especial da Fazenda Pública - Marau;Estadual;RS;Cível;GRANDE;Mista;Acervo Médio;Acervo Médio;122;1;122;122
TJRS;JE;3058;Vara Adjunta do JEC - Marau;Estadual;RS;Cível;GRANDE;Mista;Acervo Médio;Acervo Médio;138;1;138;138
TJRS;JE;3064;Vara Adjunta do JEC - Carlos Barbosa;Estadual;RS;Cível;GRANDE;Mista;Acervo Médio;Acervo Médio;123;1;123;123
TJRS;JE;3072;Vara Adjunta do JEC - Casca;Estadual;RS;Cível;GRANDE;Mista;Acervo Médio;Acervo Médio;124;1;124;124
TJRS;JE;3079;Juizado Especial da Fazenda Pública - Cerro Largo;Estadual;RS;Cível;GRANDE;Mista;Acervo Pequeno;Acervo Pequeno;125;1;125;125
TJRS;JE;3089;2ª Vara Judicial da Comarca de Charqueadas ;Estadual;RS;Cível;GRANDE;Mista;Acervo Médio;Acervo Médio;124;2;248;124
TJRS;JE;3093;2ª Vara Cível da Comarca de Alvorada;Estadual;RS;Cível;GRANDE;Cível;Acervo Grande;Acervo Grande;117;6;773;128.83333333333337
TJRS;JE;3101;Vara Adjunta do JEC - Crissiumal;Estadual;RS;Cível;GRANDE;Mista;Acervo Grande;Acervo Grande;128;5;651;130.2
TJRS;JE;3108;Vara Adjunta do JEC - Três Coroas;Estadual;RS;Cível;GRANDE;Cível;Acervo Médio;Acervo Médio;147;5;728;145.6
TJRS;JE;3111;2ª Vara Cível da Comarca de Santa Rosa;Estadual;RS;Cível;GRANDE;Cível;Acervo Médio;Acervo Médio;152;1;152;152
TJRS;JE;3117;Vara Adjunta do JEC - Encantado;Estadual;RS;Cível;GRANDE;Cível;Acervo Médio;Acervo Médio;128;2;264;132
TJRS;JE;3137;2ª Vara Judicial da Comarca de Três Passos;Estadual;RS;Cível;GRANDE;Mista;Acervo Médio;Acervo Médio;130;2;260;130
TJRS;JE;3163;Vara Adjunta do JEC - Triunfo;Estadual;RS;Cível;GRANDE;Mista;Acervo Médio;Acervo Médio;129;1;129;129
TJRS;JE;3179;Juizado Especial da Fazenda Pública - Bagé;Estadual;RS;Cível;GRANDE;Cível;Acervo Médio;Acervo Médio;154;1;154;154
TJRS;JE;3180;Juizado Especial da Fazenda Pública - Tupanciretã;Estadual;RS;Cível;GRANDE;Mista;Acervo Médio;Acervo Médio;126;1;126;126
TJRS;JE;3241;Juizado Especial da Fazenda Pública Adjunto - Gravataí;Estadual;RS;Cível;GRANDE;Cível;Acervo Grande;Acervo Grande;131;1;131;131
TJRS;JE;3241;Vara do JEC - Gravataí;Estadual;RS;Cível;GRANDE;Cível;Acervo Grande;Acervo Grande;137;3;427;142.33333333333331
TJRS;JE;3280;Juizado Especial da Fazenda Pública Adjunto - Cachoeira do Sul;Estadual;RS;Cível;GRANDE;Cível;Acervo Médio;Acervo Médio;144;1;144;144
TJRS;JE;3280;Vara do JEC - Cachoeira do Sul;Estadual;RS;Cível;GRANDE;Cível;Acervo Médio;Acervo Médio;148;2;302;151
TJRS;JE;3282;Juizado Especial da Fazenda Pública - Guaíba;Estadual;RS;Cível;GRANDE;Cível;Acervo Médio;Acervo Médio;139;1;139;139
TJRS;JE;3282;Vara do JEC - Guaíba;Estadual;RS;Cível;GRANDE;Cível;Acervo Médio;Acervo Médio;160;1;160;160
TJRS;JE;3284;Juizado Especial da Fazenda Pública - São Leopoldo;Estadual;RS;Cível;GRANDE;Cível;Acervo Grande;Acervo Grande;140;2;282;141
TJRS;JE;3284;Vara do JEC - São Leopoldo;Estadual;RS;Cível;GRANDE;Cível;Acervo Grande;Acervo Grande;138;3;408;136
TJRS;JE;3287;5ª Vara Cível da Comarca de São Leopoldo ;Estadual;RS;Cível;GRANDE;Cível;Acervo Médio;Acervo Médio;155;1;155;155
TJRS;JE;3303;Vara do JEC - Ijuí;Estadual;RS;Cível;GRANDE;Cível;Acervo Médio;Acervo Médio;139;2;282;141
TJRS;JE;3309;Juizado Especial da Fazenda Pública - Nonoai;Estadual;RS;Cível;GRANDE;Mista;Acervo Médio;Acervo Médio;143;1;143;143
TJRS;JE;3318;1ª Vara Criminal - Lajeado;Estadual;RS;Criminal;GRANDE;Criminal;Acervo Pequeno;Acervo Pequeno;125;3;375;125
TJRS;JE;3327;5ª Vara Cível da Comarca de Canoas ;Estadual;RS;Cível;GRANDE;Cível;Acervo Médio;Acervo Médio;131;2;262;131
TJRS;JE;3336;Juizado Especial da Fazenda Pública - Montenegro;Estadual;RS;Cível;GRANDE;Cível;Acervo Médio;Acervo Médio;150;1;150;150
TJRS;JE;3340;Vara do JEC - Canoas;Estadual;RS;Cível;GRANDE;Cível;Acervo Médio;Acervo Médio;139;4;579;144.75
TJRS;JE;3362;Juizado Especial da Fazenda Pública Adjunto - Carazinho;Estadual;RS;Cível;GRANDE;Cível;Acervo Médio;Acervo Médio;134;1;134;134
TJRS;JE;3375;Vara do JEC - Caxias do Sul;Estadual;RS;Cível;GRANDE;Cível;Acervo Grande;Acervo Grande;124;7;887;126.71428571428571
TJRS;JE;3409;JEFP Adjunto à 6ª Vara da Fazenda Pública - Porto Alegre;Estadual;RS;Cível;GRANDE;Cível;Acervo Médio;Acervo Médio;140;1;140;140
TJRS;JE;3652;1º Juizado Especial Cível - Porto Alegre;Estadual;RS;Cível;GRANDE;Cível;Acervo Médio;Acervo Médio;160;1;160;160
TJRS;JE;3653;2º Juizado Especial Cível - Porto Alegre;Estadual;RS;Cível;GRANDE;Cível;Acervo Médio;Acervo Médio;131;4;558;139.5
TJRS;JE;3654;Vara do JEC - Novo Hamburgo;Estadual;RS;Cível;GRANDE;Cível;Acervo Grande;Acervo Grande;121;2;278;139
TJRS;JE;3655;3º Juizado Especial Cível - Porto Alegre;Estadual;RS;Cível;GRANDE;Cível;Acervo Médio;Acervo Médio;128;1;128;128
TJRS;JE;3656;4º Juizado Especial Cível - Porto Alegre;Estadual;RS;Cível;GRANDE;Cível;Acervo Médio;Acervo Médio;117;2;250;125
TJRS;JE;3657;5º Juizado Especial Cível - Porto Alegre;Estadual;RS;Cível;GRANDE;Cível;Acervo Médio;Acervo Médio;140;2;301;150.5
TJRS;JE;3661;8º Juizado Especial Cível - Porto Alegre;Estadual;RS;Cível;GRANDE;Cível;Acervo Pequeno;Acervo Pequeno;116;1;116;116
TJRS;JE;3677;Vara Judicial - Planalto;Estadual;RS;Criminal;GRANDE;Mista;Acervo Médio;Acervo Médio;118;2;236;118
TJRS;JE;3687;Vara Judicial da Comarca de Portão ;Estadual;RS;Cível;GRANDE;Mista;Acervo Inadministrável;Acervo Grande;120;2;240;120
TJRS;JE;3704;Vara Adjunta do JEC - Quaraí;Estadual;RS;Cível;GRANDE;Mista;Acervo Médio;Acervo Médio;132;1;132;132
TJRS;JE;3733;Vara Adjunta do JEC - Rodeio Bonito;Estadual;RS;Cível;GRANDE;Mista;Acervo Médio;Acervo Médio;145;1;145;145
TJRS;JE;3754;Juizado Especial da Fazenda Pública - Salto do Jacuí;Estadual;RS;Cível;GRANDE;Mista;Acervo Médio;Acervo Médio;155;1;155;155
TJRS;JE;3759;Vara Adjunta do JEC - Sananduva;Estadual;RS;Cível;GRANDE;Mista;Acervo Grande;Acervo Grande;122;2;244;122
TJRS;JE;3835;Juizado Especial da Fazenda Pública - Santiago;Estadual;RS;Cível;GRANDE;Cível;Acervo Grande;Acervo Grande;119;1;119;119
TJRS;JE;3861;1ª Vara Cível da Comarca de Uruguaiana;Estadual;RS;Cível;GRANDE;Cível;Acervo Médio;Acervo Médio;131;2;262;131
TJRS;JE;3882;Juizado Especial da Fazenda Pública - Santo Antônio da Patrulha;Estadual;RS;Cível;GRANDE;Cível;Acervo Médio;Acervo Médio;158;1;158;158
TJRS;JE;3888;Vara do JEC - Passo Fundo;Estadual;RS;Cível;GRANDE;Cível;Acervo Inadministrável;Acervo Grande;145;18;2540;141.11111111111111
TJRS;JE;3980;Vara Judicial da Comarca de São José do Norte;Estadual;RS;Cível;GRANDE;Mista;Acervo Médio;Acervo Médio;126;2;252;126
TJRS;JE;3983;Vara Adjunta do JEC - Venâncio Aires;Estadual;RS;Cível;GRANDE;Mista;Acervo Grande;Acervo Grande;143;1;143;143
TJRS;JE;3988;1ª Vara Cível da Comarca de Viamão;Estadual;RS;Cível;GRANDE;Cível;Acervo Grande;Acervo Grande;125;2;250;125
TJRS;JE;3994;2ª Vara Cível da Comarca de Viamão;Estadual;RS;Cível;GRANDE;Cível;Acervo Grande;Acervo Grande;118;2;236;118
TJRS;JE;4014;1ª Vara Judicial da Comarca de São Lourenço do Sul;Estadual;RS;Cível;GRANDE;Mista;Acervo Médio;Acervo Médio;134;2;268;134
TJRS;JE;4053;Juizado Especial da Fazenda Pública - Erechim;Estadual;RS;Cível;GRANDE;Cível;Acervo Médio;Acervo Médio;164;3;475;158.33333333333331
TJRS;JE;4053;Vara do JEC - Erechim;Estadual;RS;Cível;GRANDE;Cível;Acervo Médio;Acervo Médio;144;1;144;144
TJRS;JE;4066;3ª Vara Cível da Comarca de Rio Grande;Estadual;RS;Cível;GRANDE;Cível;Acervo Grande;Acervo Grande;159;1;159;159
TJRS;JE;4200;Juizado Especial Cível Adjunto - Santa Cruz do Sul;Estadual;RS;Cível;GRANDE;Cível;Acervo Grande;Acervo Grande;124;1;124;124
TJRS;JE;4200;Juizado Especial da Fazenda Pública - Santa Cruz do Sul;Estadual;RS;Cível;GRANDE;Cível;Acervo Grande;Acervo Grande;137;4;567;141.75
TJRS;JE;4281;Juizado Especial da Fazenda Pública - São Borja;Estadual;RS;Cível;GRANDE;Cível;Acervo Médio;Acervo Médio;119;1;119;119
TJRS;JE;9242;Vara Criminal - São Luiz Gonzaga;Estadual;RS;Criminal;GRANDE;Criminal;Acervo Pequeno;Acervo Pequeno;115;1;115;115
TJSC;G1;11679;Vara Criminal da Comarca de Timb�;Estadual;SC;Criminal;MÉDIO;Criminal;Acervo Médio;Acervo Médio;1948;32;64013;2000.4062499999995
TJSC;G1;11865;Terceira Vara da Comarca de S�o Bento do Sul;Estadual;SC;Criminal;MÉDIO;Mista;Acervo Inadministrável;Acervo Grande;2410;1;2410;2410
TJSC;G1;11870;Vara Criminal da Comarca de Caçador;Estadual;SC;Criminal;MÉDIO;Criminal;Acervo Grande;Acervo Grande;162;1;162;162
TJSC;G1;11870;Vara Criminal da Comarca de Ca�ador;Estadual;SC;Criminal;MÉDIO;Criminal;Acervo Grande;Acervo Grande;1805;20;36486;1824.2999999999997
TJSC;G1;12734;Vara Criminal da Comarca de São Miguel do Oeste;Estadual;SC;Criminal;MÉDIO;Criminal;Acervo Médio;Acervo Médio;145;3;441;147
TJSC;G1;12735;2ª Vara Criminal da Comarca de Palhoça;Estadual;SC;Criminal;MÉDIO;Criminal;Acervo Grande;Acervo Grande;133;5;676;135.20000000000002
TJSC;G1;12814;3ª Vara Criminal da Comarca de Blumenau;Estadual;SC;Criminal;MÉDIO;Criminal;Acervo Grande;Acervo Grande;140;1;140;140
TJSC;G1;12814;Terceira Vara Criminal da Comarca de Blumenau;Estadual;SC;Criminal;MÉDIO;Criminal;Acervo Grande;Acervo Grande;2444;1;2444;2444
TJSC;G1;12909;Vara Criminal da Comarca de Canoinhas;Estadual;SC;Criminal;MÉDIO;Criminal;Acervo Médio;Acervo Médio;2505;2;5063;2531.5
TJSC;G1;13109;Vara Criminal da Comarca de Videira;Estadual;SC;Criminal;MÉDIO;Criminal;Acervo Médio;Acervo Médio;2366;1;2366;2366
TJSC;G1;13146;4ª Vara Criminal da Comarca de Joinville;Estadual;SC;Criminal;MÉDIO;Criminal;Acervo Médio;Acervo Médio;122;1;122;122
TJSC;G1;13156;Vara Criminal da Comarca de Bra�o do Norte;Estadual;SC;Criminal;MÉDIO;Criminal;Acervo Grande;Acervo Grande;2485;5;12434;2486.8
TJSC;G1;13184;Vara Única da Comarca de Meleiro;Estadual;SC;Cível;MÉDIO;Mista;Acervo Médio;Acervo Médio;151;1;151;151
TJSC;G1;13358;2ª Vara Cível da Comarca de Navegantes;Estadual;SC;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;148;1;148;148
TJSC;G1;13811;Segunda Vara da Comarca de Xaxim;Estadual;SC;Criminal;MÉDIO;Mista;Acervo Médio;Acervo Médio;2204;8;18533;2316.625
TJSC;G1;13814;Vara da Família, Órfãos, Sucessões e Infância e Juventude da Comarca de Rio do Sul;Estadual;SC;Cível;MÉDIO;Cível;Acervo Pequeno;Acervo Pequeno;160;1;160;160
TJSC;G1;13817;4ª Vara Cível da Comarca de Chapecó;Estadual;SC;Cível;MÉDIO;Cível;Acervo Grande;Acervo Grande;118;2;285;142.5
TJSC;G1;13821;1º Vara de Direito Bancário da Comarca de Joinville;Estadual;SC;Cível;MÉDIO;Cível;Acervo Médio;Acervo Médio;131;3;413;137.66666666666666
TJSC;G1;13822;2º Vara de Direito Bancário da Comarca de Joinville;Estadual;SC;Cível;MÉDIO;Cível;Acervo Médio;Acervo Médio;141;8;1152;144
TJSC;G1;13822;Segunda Vara de Direito Banc�rio da Comarca de Joinville;Estadual;SC;Cível;MÉDIO;Cível;Acervo Médio;Acervo Médio;2186;1;2186;2186
TJSC;G1;13892;2ª Vara da Comarca de Barra Velha;Estadual;SC;Cível;MÉDIO;Mista;Acervo Inadministrável;Acervo Grande;158;1;158;158
TJSC;G1;13892;Segunda Vara da Comarca de Barra Velha;Estadual;SC;Criminal;MÉDIO;Mista;Acervo Inadministrável;Acervo Grande;2299;4;9101;2275.25
