codtribunal;grau;cod_orgao_julg;tipo_justica;descricao;uf;Porte_Municipio;Pop_est_2009;PIB_percapita;Classificacao_PIB_per_capita;Porte_Tribunal;Atuacao_Vara;Classificacao_Acervo_2;Median(numero_dias);Count*(npu);Sum(numero_dias);Mean(numero_dias)
TRE-MS;G1;14561;Eleitoral;ª ZONA ELEITORAL - CORUMBÁ-MS;MS;Grande_Porte;99467;27300.58007812;Municipio com alto PIB per capita;;Eleitoral;Acervo Grande;1599;29;44715;1541.8965517241384
TRE-MS;G1;14563;Eleitoral;ª ZONA ELEITORAL - PONTA PORÃ-MS;MS;Medio_Porte;75941;10817.41992188;Municipio com médio PIB per capita;;Eleitoral;Acervo Médio;1548;13;16102;1238.6153846153845
TRE-MS;G1;14565;Eleitoral;ª ZONA ELEITORAL - CAMPO GRANDE-MS;MS;Grande_Porte;755107;15422.29980469;Municipio com alto PIB per capita;;Eleitoral;Acervo Médio;1534;28;42599;1521.3928571428569
TRE-MS;G2;63989;Eleitoral;GABINETE DO JUIZ DA CLASSE ADVOGADO 2;MS;Grande_Porte;755107;15422.29980469;Municipio com alto PIB per capita;;Eleitoral;Acervo Médio;1463;5;8407;1681.4
TRE-MS;G2;63990;Eleitoral;GABINETE DA CORREGEDORIA;MS;Grande_Porte;755107;15422.29980469;Municipio com alto PIB per capita;;Eleitoral;Acervo Médio;1871;9;16242;1804.6666666666665
TRE-MT;G1;16343;Eleitoral;17ª ZONA ELEITORAL (ARENÁPOLIS - MT);MT;Pequeno_Porte;9903;8205.62988281;Municipio com médio PIB per capita;;Eleitoral;Acervo Médio;158;6;6142;1023.6666666666667
TRE-MT;G1;16360;Eleitoral;34ª ZONA ELEITORAL (CHAPADA DOS GUIMARÃES -MT);MT;Pequeno_Porte;18190;8897.16992188;Municipio com médio PIB per capita;;Eleitoral;Acervo Médio;1842;1;1842;1842
TRE-MT;G1;16379;Eleitoral;53ª ZONA ELEITORAL (QUERÊNCIA -MT);MT;Pequeno_Porte;11570;44045.53125;Municipio com alto PIB per capita;;Eleitoral;Acervo Médio;1830;1;1830;1830
TRE-PB;G1;14263;Eleitoral;ª ZONA ELEITORAL - PIANCÓ/PB;PB;Pequeno_Porte;16455;4516.89990234;Municipio com baixo PIB per capita;;Eleitoral;Acervo Médio;1548;31;38604;1245.290322580645
TRE-PB;G1;14267;Eleitoral;ª ZONA ELEITORAL - CATOLÉ DO ROCHA/PB;PB;Medio_Porte;28468;5155.52978516;Municipio com médio PIB per capita;;Eleitoral;Acervo Médio;2521;9;22773;2530.333333333333
TRE-PB;G1;14273;Eleitoral;ZONA ELEITORAL - CAJAZEIRAS/PB;PB;Medio_Porte;57875;7376.52978516;Municipio com médio PIB per capita;;Eleitoral;Acervo Médio;2471;45;111949;2487.7555555555555
TRE-PB;G1;14285;Eleitoral;ZONA ELEITORAL - BELÉM/PB;PB;Pequeno_Porte;17746;4480.27978516;Municipio com baixo PIB per capita;;Eleitoral;Acervo Médio;2525;6;15208;2534.666666666667
TRE-PB;G1;14287;Eleitoral;ª ZONA ELEITORAL - JUAZEIRINHO/PB;PB;Pequeno_Porte;16476;3904.48999023;Municipio com baixo PIB per capita;;Eleitoral;Acervo Médio;127;8;1044;130.5
TRE-PB;G1;14293;Eleitoral;ª ZONA ELEITORAL - BOQUEIRÃO/PB;PB;Pequeno_Porte;16360;6024.95019531;Municipio com médio PIB per capita;;Eleitoral;Acervo Médio;2490;14;35080;2505.7142857142853
TRE-PB;G2;44868;Eleitoral;GABINETE 02 JUIZ MEMBRO - JUIZ DE DIREITO;PB;Grande_Porte;702235;12301.19042969;Municipio com médio PIB per capita;;Eleitoral;Acervo Médio;2118;3;6202;2067.333333333333
TRE-PE;G1;28774;Eleitoral;CARTÓRIO DA 105ª ZONA ELEITORAL;PE;Grande_Porte;298501;8108.52001953;Municipio com médio PIB per capita;;Eleitoral;Acervo Médio;2296;1;2296;2296
TRE-PE;G1;28805;Eleitoral;CARTÓRIO DA 133ª ZONA ELEITORAL;PE;Medio_Porte;26250;4141.87011719;Municipio com baixo PIB per capita;;Eleitoral;Acervo Médio;1067;74;85484;1155.1891891891892
TRE-PE;G1;28850;Eleitoral;CARTÓRIO DA 38ª ZONA ELEITORAL;PE;Medio_Porte;30792;4127;Municipio com baixo PIB per capita;;Eleitoral;Acervo Médio;2204;114;248425;2179.166666666666
TRE-PE;G1;28864;Eleitoral;CARTÓRIO DA 50ª ZONA ELEITORAL;PE;Medio_Porte;27219;3658.92993164;Municipio com baixo PIB per capita;;Eleitoral;Acervo Grande;2387;122;264770;2170.2459016393454
TRE-PE;G1;28881;Eleitoral;CARTÓRIO DA 66ª ZONA ELEITORAL;PE;Medio_Porte;35528;4914.33007812;Municipio com médio PIB per capita;;Eleitoral;Acervo Médio;2504;35;83851;2395.742857142858
TRE-PE;G2;28923;Eleitoral;CORREGEDORIA REGIONAL ELEITORAL;PE;Grande_Porte;1561659;15903.1796875;Municipio com alto PIB per capita;;Eleitoral;Acervo Médio;115;2;1744;872
TRE-PR;G2;52414;Eleitoral;Gabinete da Presidência;PR;Grande_Porte;1851215;24720.2109375;Municipio com alto PIB per capita;;Eleitoral;Acervo Médio;119;12;1472;122.66666666666666
TRE-RN;G1;43736;Eleitoral;ª ZONA ELEITORAL;RN;Pequeno_Porte;22071;4820.18994141;Municipio com médio PIB per capita;;Eleitoral;Acervo Médio;1407;71;98880;1392.676056338028
TRE-RN;G1;43745;Eleitoral;ª ZONA ELEITORAL;RN;Pequeno_Porte;11215;5408.33007812;Municipio com médio PIB per capita;;Eleitoral;Acervo Grande;2312;1;2312;2312
TRE-RN;G1;43752;Eleitoral;ª ZONA ELEITORAL;RN;Medio_Porte;53282;5940.08984375;Municipio com médio PIB per capita;;Eleitoral;Acervo Grande;1641;41;67084;1636.1951219512196
TRE-RN;G1;43757;Eleitoral;ª ZONA ELEITORAL;RN;Grande_Porte;244287;11916.12988281;Municipio com médio PIB per capita;;Eleitoral;Acervo Médio;2198;71;153797;2166.1549295774644
TRE-RN;G1;43758;Eleitoral;ª ZONA ELEITORAL;RN;Medio_Porte;35768;7380.72998047;Municipio com médio PIB per capita;;Eleitoral;Acervo Médio;1706;66;103742;1571.8484848484845
TRE-RN;G1;43764;Eleitoral;ª ZONA ELEITORAL;RN;Pequeno_Porte;14151;4334.91015625;Municipio com baixo PIB per capita;;Eleitoral;Acervo Grande;123;8;1010;126.24999999999997
TRE-RN;G1;43768;Eleitoral;ª ZONA ELEITORAL;RN;Medio_Porte;35768;7380.72998047;Municipio com médio PIB per capita;;Eleitoral;Acervo Grande;153;8;1196;149.5
TRE-RN;G1;43791;Eleitoral;ª ZONA ELEITORAL;RN;Medio_Porte;35095;4524.60009766;Municipio com médio PIB per capita;;Eleitoral;Acervo Grande;136;4;544;136
TRE-RO;G1;15601;Eleitoral;ª ZONA ELEITORAL;RO;Medio_Porte;40762;12018.51953125;Municipio com médio PIB per capita;;Eleitoral;Acervo Grande;996;5;4325;865.0000000000001
TRE-RO;G1;15602;Eleitoral;ª ZONA ELEITORAL;RO;Grande_Porte;382829;17260.02929688;Municipio com alto PIB per capita;;Eleitoral;Acervo Grande;837;110;117757;1070.5181818181818
TRE-RO;G1;15605;Eleitoral;ª ZONA ELEITORAL;RO;Pequeno_Porte;14452;8307.87988281;Municipio com médio PIB per capita;;Eleitoral;Acervo Grande;923;8;7570;946.2500000000001
TRE-RO;G1;15606;Eleitoral;ª ZONA ELEITORAL;RO;Grande_Porte;382829;17260.02929688;Municipio com alto PIB per capita;;Eleitoral;Acervo Grande;1143;2;3114;1557
TRE-RO;G1;15609;Eleitoral;ª ZONA ELEITORAL;RO;Medio_Porte;33984;15113.9296875;Municipio com alto PIB per capita;;Eleitoral;Acervo Grande;611;9;6854;761.5555555555555
TRE-RO;G1;15611;Eleitoral;ª ZONA ELEITORA;RO;Medio_Porte;78675;11552.41992188;Municipio com médio PIB per capita;;Eleitoral;Acervo Médio;131;12;7033;586.0833333333333
TRE-RO;G1;15613;Eleitoral;ª ZONA ELEITORAL;RO;Medio_Porte;36725;11077.84960938;Municipio com médio PIB per capita;;Eleitoral;Acervo Médio;294;10;4225;422.5
TRE-RO;G1;15619;Eleitoral;ª ZONA ELEITORA;RO;Pequeno_Porte;9348;12266.58007812;Municipio com médio PIB per capita;;Eleitoral;Acervo Médio;130;7;5740;820
TRE-RO;G1;15620;Eleitoral;ª ZONA ELEITORAL;RO;Grande_Porte;382829;17260.02929688;Municipio com alto PIB per capita;;Eleitoral;Acervo Médio;276;1;276;276
TRE-RO;G1;15621;Eleitoral;ª ZONA ELEITORAL;RO;Grande_Porte;382829;17260.02929688;Municipio com alto PIB per capita;;Eleitoral;Acervo Médio;390;10;6374;637.3999999999999
TRE-RO;G1;15625;Eleitoral;ª ZONA ELEITORAL;RO;Medio_Porte;85541;12169.13964844;Municipio com médio PIB per capita;;Eleitoral;Acervo Médio;1159;12;13818;1151.5
TRE-RO;G1;15626;Eleitoral;ª ZONA ELEITORAL;RO;Medio_Porte;85541;12169.13964844;Municipio com médio PIB per capita;;Eleitoral;Acervo Médio;1525;1;1525;1525
TRE-RO;G1;15627;Eleitoral;ª ZONA ELEITORA;RO;Medio_Porte;53943;12053.73046875;Municipio com médio PIB per capita;;Eleitoral;Acervo Médio;1424;3;3842;1280.6666666666665
TRE-RO;G1;15628;Eleitoral;ª ZONA ELEITORAL;RO;Medio_Porte;36725;11077.84960938;Municipio com médio PIB per capita;;Eleitoral;Acervo Médio;524;16;12921;807.5625
TRE-RO;G1;15632;Eleitoral;ª ZONA ELEITORAL;RO;Medio_Porte;33159;9161.6796875;Municipio com médio PIB per capita;;Eleitoral;Acervo Médio;115;7;3612;516
TRE-RO;G1;15635;Eleitoral;ª ZONA ELEITORAL;RO;Pequeno_Porte;23201;12224.41992188;Municipio com médio PIB per capita;;Eleitoral;Acervo Grande;915;6;8128;1354.6666666666667
TRE-RO;G2;28237;Eleitoral;ASSESSORIA DA PRESIDÊNCIA;RO;Grande_Porte;382829;17260.02929688;Municipio com alto PIB per capita;;Eleitoral;Acervo Grande;999;71;70561;993.8169014084508
TRE-RO;G2;28238;Eleitoral;ASSESSORIA DA CORREGEDORIA;RO;Grande_Porte;382829;17260.02929688;Municipio com alto PIB per capita;;Eleitoral;Acervo Grande;563;130;105682;812.9384615384619
TRE-RO;G2;28239;Eleitoral;GABINETE DO JUIZ DA CLASSE DOS MAGISTRADOS DA JUSTIÇA FEDERAL;RO;Grande_Porte;382829;17260.02929688;Municipio com alto PIB per capita;;Eleitoral;Acervo Grande;600;128;85074;664.6406250000003
TRE-RO;G2;28240;Eleitoral;GABINETE DO JUIZ DA CLASSE DOS MAGISTRADOS DA JUSTIÇA ESTADUAL 1;RO;Grande_Porte;382829;17260.02929688;Municipio com alto PIB per capita;;Eleitoral;Acervo Grande;562;115;85695;745.1739130434786
TRE-RO;G2;28241;Eleitoral;GABINETE DO JUIZ DA CLASSE DOS MAGISTRADOS DA JUSTIÇA ESTADUAL 2;RO;Grande_Porte;382829;17260.02929688;Municipio com alto PIB per capita;;Eleitoral;Acervo Grande;609;147;98822;672.2585034013614
TRE-RO;G2;28242;Eleitoral;GABINETE DO JUIZ DA CLASSE DOS JURISTAS 1;RO;Grande_Porte;382829;17260.02929688;Municipio com alto PIB per capita;;Eleitoral;Acervo Grande;559;125;79043;632.3439999999997
TRE-RR;G1;67980;Eleitoral;ª ZONA ELEITORAL;RR;Grande_Porte;266901;15325.90039062;Municipio com alto PIB per capita;;Eleitoral;Acervo Grande;451;69;43381;628.7101449275359
TRE-RR;G1;67983;Eleitoral;ª ZONA ELEITORAL;RR;Pequeno_Porte;5979;9101.41015625;Municipio com médio PIB per capita;;Eleitoral;Acervo Grande;1946;425;787765;1853.564705882354
TRE-RR;G1;67984;Eleitoral;ª ZONA ELEITORAL;RR;Grande_Porte;266901;15325.90039062;Municipio com alto PIB per capita;;Eleitoral;Acervo Grande;1408;780;1025865;1315.2115384615379
TRE-RR;G2;67980;Eleitoral;ª ZONA ELEITORAL;RR;Grande_Porte;266901;15325.90039062;Municipio com alto PIB per capita;;Eleitoral;Acervo Grande;527;6;3558;593
TRE-RR;G2;67984;Eleitoral;ª ZONA ELEITORAL;RR;Grande_Porte;266901;15325.90039062;Municipio com alto PIB per capita;;Eleitoral;Acervo Grande;464;52;28674;551.4230769230769
TRE-RS;G1;27134;Eleitoral;º CARTÓRIO ELEITORAL;RS;Pequeno_Porte;21272;16666.91992188;Municipio com alto PIB per capita;;Eleitoral;Acervo Médio;1447;56;76186;1360.4642857142856
TRE-RS;G1;27143;Eleitoral;º CARTÓRIO ELEITORAL;RS;Medio_Porte;97916;21445.38085938;Municipio com alto PIB per capita;;Eleitoral;Acervo Grande;1717;97;157034;1618.9072164948457
TRE-RS;G1;27176;Eleitoral;º CARTÓRIO ELEITORAL;RS;Pequeno_Porte;14744;11564.74023438;Municipio com médio PIB per capita;;Eleitoral;Acervo Médio;1652;93;145893;1568.7419354838717
TRE-RS;G1;27189;Eleitoral;º CARTÓRIO ELEITORAL;RS;Grande_Porte;332056;49523.19921875;Municipio com alto PIB per capita;;Eleitoral;Acervo Médio;1798;48;81684;1701.7499999999995
TRE-RS;G1;27228;Eleitoral;º CARTÓRIO ELEITORAL;RS;Medio_Porte;59366;20956.86914062;Municipio com alto PIB per capita;;Eleitoral;Acervo Médio;1621;62;100241;1616.7903225806442
TRE-RS;G2;27302;Eleitoral;ASSESSORIA DA VICE-PRESIDÊNCIA E CORREGEDORIA;RS;Grande_Porte;1436123;26312.44921875;Municipio com alto PIB per capita;;Eleitoral;Acervo Médio;1736;13;16995;1307.3076923076926
TRE-SC;G1;14618;Eleitoral;ª ZONA ELEITORAL;SC;Grande_Porte;172081;63170.75;Municipio com alto PIB per capita;;Eleitoral;Acervo Médio;2597;25;63885;2555.4
TRE-SC;G1;14703;Eleitoral;ª ZONA ELEITORAL;SC;Grande_Porte;408161;20305.43945312;Municipio com alto PIB per capita;;Eleitoral;Acervo Grande;2581;58;149732;2581.5862068965507
TRE-SE;G1;14196;Eleitoral;ª ZONA ELEITORAL;SE;Grande_Porte;544039;12994.37988281;Municipio com médio PIB per capita;;Eleitoral;Acervo Médio;373;5;1679;335.8
TRE-SE;G2;72014;Eleitoral;GABINETE 1;SE;Grande_Porte;544039;12994.37988281;Municipio com médio PIB per capita;;Eleitoral;Acervo Médio;117;1;117;117
TRE-SE;G2;72017;Eleitoral;GABINETE 4;SE;Grande_Porte;544039;12994.37988281;Municipio com médio PIB per capita;;Eleitoral;Acervo Médio;125;2;250;125
TRE-SP;G1;14716;Eleitoral;ª ZONA ELEITORAL - ANDRADINA;SP;Medio_Porte;56593;16777.47070312;Municipio com alto PIB per capita;;Eleitoral;Acervo Médio;2332;2;4664;2332
TRE-TO;G1;16113;Eleitoral;ª ZONA ELEITORAL - ITAGUATINS/TO;TO;Pequeno_Porte;6226;5128.74023438;Municipio com médio PIB per capita;;Eleitoral;Acervo Médio;128;10;1306;130.6
TRE-TO;G1;16126;Eleitoral;ª ZONA ELEITORAL - CRISTALÂNDIA/TO;TO;Pequeno_Porte;6628;9184.12011719;Municipio com médio PIB per capita;;Eleitoral;Acervo Médio;147;6;910;151.66666666666666
TRE-TO;G1;16502;Eleitoral;ª ZONA ELEITORAL - XAMBIOÁ/TO;TO;Pequeno_Porte;11099;10597.99023438;Municipio com médio PIB per capita;;Eleitoral;Acervo Médio;141;14;2016;144
TRE-TO;G1;16924;Eleitoral;ª ZONA ELEITORAL - GURUPI/TO;TO;Medio_Porte;74357;12568.87011719;Municipio com médio PIB per capita;;Eleitoral;Acervo Grande;164;3;1279;426.3333333333333
TRE-TO;G1;16926;Eleitoral;ª ZONA ELEITORAL - COLINAS DO TOCANTINS/TO;TO;Medio_Porte;30666;7931.20019531;Municipio com médio PIB per capita;;Eleitoral;Acervo Grande;124;6;756;126
TRE-TO;G1;16931;Eleitoral;ª ZONA ELEITORAL - TOCANTINÓPOLIS/TO;TO;Pequeno_Porte;21826;5711.39990234;Municipio com médio PIB per capita;;Eleitoral;Acervo Médio;974;1;974;974
TRE-TO;G1;16935;Eleitoral;ª ZONA ELEITORAL - PEIXE/TO;TO;Pequeno_Porte;9018;30870.0703125;Municipio com alto PIB per capita;;Eleitoral;Acervo Médio;131;27;3477;128.77777777777777
TRE-TO;G1;16937;Eleitoral;ª ZONA ELEITORAL - PEDRO AFONSO/TO;TO;Pequeno_Porte;10758;20423.890625;Municipio com alto PIB per capita;;Eleitoral;Acervo Grande;180;4;724;181
TRE-TO;G1;16939;Eleitoral;ª ZONA ELEITORAL - WANDERLÂNDIA;TO;Pequeno_Porte;9493;7054.33007812;Municipio com médio PIB per capita;;Eleitoral;Acervo Médio;144;10;1402;140.2
TREPA;G1;30447;Eleitoral;4º Cartório Eleitoral;PA;Grande_Porte;161497;7531.72998047;Municipio com médio PIB per capita;;Eleitoral;Acervo Médio;164;24;13062;544.25
TREPA;G1;30448;Eleitoral;5º Cartório Eleitoral;PA;Medio_Porte;35241;3035.68994141;Municipio com baixo PIB per capita;;Eleitoral;Acervo Médio;357;2;2285;1142.5
TREPA;G1;30451;Eleitoral;8º Cartório Eleitoral;PA;Medio_Porte;46205;3551.39990234;Municipio com baixo PIB per capita;;Eleitoral;Acervo Médio;1715;7;10368;1481.1428571428569
TREPA;G1;30458;Eleitoral;º CARTÓRIO ELEITORAL;PA;Medio_Porte;101094;2970.87988281;Municipio com baixo PIB per capita;;Eleitoral;Acervo Médio;486;19;11382;599.0526315789473
TREPA;G1;30461;Eleitoral;18º Cartório Eleitoral;PA;Medio_Porte;98750;6160.74023438;Municipio com médio PIB per capita;;Eleitoral;Acervo Médio;1417;14;19604;1400.2857142857142
TREPA;G1;30463;Eleitoral;20º Cartório Eleitoral;PA;Grande_Porte;276665;6381.93994141;Municipio com médio PIB per capita;;Eleitoral;Acervo Médio;1190;1;1190;1190
TREPA;G1;30477;Eleitoral;34º Cartório Eleitoral;PA;Medio_Porte;127848;4728.04980469;Municipio com médio PIB per capita;;Eleitoral;Acervo Médio;1465;14;17786;1270.4285714285716
TREPA;G1;30483;Eleitoral;40º Cartório Eleitoral;PA;Medio_Porte;96010;22602.75;Municipio com alto PIB per capita;;Eleitoral;Acervo Médio;517;26;19695;757.4999999999999
TREPA;G1;30492;Eleitoral;49º Cartório Eleitoral;PA;Medio_Porte;29087;4966.95019531;Municipio com médio PIB per capita;;Eleitoral;Acervo Médio;1122;1;1122;1122
TREPA;G1;30500;Eleitoral;57º Cartório Eleitoral;PA;Pequeno_Porte;11923;3604.57006836;Municipio com baixo PIB per capita;;Eleitoral;Acervo Médio;324;21;11956;569.3333333333333
TREPA;G1;30502;Eleitoral;59º Cartório Eleitoral;PA;Medio_Porte;67064;8555.51953125;Municipio com médio PIB per capita;;Eleitoral;Acervo Médio;1056;13;16413;1262.5384615384614
TREPA;G1;30504;Eleitoral;61º Cartório Eleitoral;PA;Medio_Porte;40529;10355.45019531;Municipio com médio PIB per capita;;Eleitoral;Acervo Médio;412;11;4998;454.3636363636363
TREPA;G1;30507;Eleitoral;64º Cartório Eleitoral;PA;Medio_Porte;39184;3984.44995117;Municipio com baixo PIB per capita;;Eleitoral;Acervo Médio;1496;3;3916;1305.3333333333333
TREPA;G1;30517;Eleitoral;74º Cartório Eleitoral;PA;Medio_Porte;27691;8839.70019531;Municipio com médio PIB per capita;;Eleitoral;Acervo Médio;1930;5;7738;1547.6000000000001
TREPA;G1;30518;Eleitoral;75º Cartório Eleitoral;PA;Grande_Porte;152777;36772.3515625;Municipio com alto PIB per capita;;Eleitoral;Acervo Médio;1325;15;18368;1224.5333333333333
TREPA;G1;30521;Eleitoral;78º Cartório Eleitoral;PA;Grande_Porte;101158;5128.00976562;Municipio com médio PIB per capita;;Eleitoral;Acervo Médio;118;2;351;175.5
TREPA;G1;30526;Eleitoral;83º Cartório Eleitoral;PA;Grande_Porte;276665;6381.93994141;Municipio com médio PIB per capita;;Eleitoral;Acervo Médio;808;31;25775;831.4516129032259
TREPA;G1;30527;Eleitoral;84º Cartório Eleitoral;PA;Medio_Porte;39088;5875.49023438;Municipio com médio PIB per capita;;Eleitoral;Acervo Médio;1065;5;4897;979.4000000000001
TREPA;G2;72233;Eleitoral;ASSESSORIA DA CORREGEDORIA;PA;Grande_Porte;1437600;11496.24023438;Municipio com médio PIB per capita;;Eleitoral;Acervo Médio;120;6;722;120.33333333333334
TRERJ;G1;14927;Eleitoral;ª ZONA ELEITORAL;RJ;Grande_Porte;6186710;28405.94921875;Municipio com alto PIB per capita;;Eleitoral;Acervo Grande;2183;30;64193;2139.766666666668
TRERJ;G1;15175;Eleitoral;ª ZONA ELEITORAL;RJ;Medio_Porte;26896;11451.95996094;Municipio com médio PIB per capita;;Eleitoral;Acervo Grande;924;46;51661;1123.0652173913045
TRERJ;G1;15214;Eleitoral;ª ZONA ELEITORAL;RJ;Pequeno_Porte;22947;9177.54980469;Municipio com médio PIB per capita;;Eleitoral;Acervo Médio;2006;38;72021;1895.2894736842106
TRF2;G1;11879;Federal;ª VARA FEDERAL CRIMINAL DO RIO DE JANEIRO;RJ;Grande_Porte;6186710;28405.94921875;Municipio com alto PIB per capita;;Criminal Pura;Acervo Médio;1926;19;39153;2060.6842105263154
TRF2;G1;12151;Federal;ª VARA FEDERAL CRIMINAL DO RIO DE JANEIRO;RJ;Grande_Porte;6186710;28405.94921875;Municipio com alto PIB per capita;;Criminal Pura;Acervo Grande;1810;307;551002;1794.7947882736134
TRF2;G1;12239;Federal;ª VARA FEDERAL CRIMINAL DO RIO DE JANEIRO;RJ;Grande_Porte;6186710;28405.94921875;Municipio com alto PIB per capita;;Criminal Pura;Acervo Grande;2064;84;172330;2051.5476190476193
TRF2;G1;12241;Federal;ª VARA FEDERAL DO RIO DE JANEIRO;RJ;Grande_Porte;6186710;28405.94921875;Municipio com alto PIB per capita;;Civel Pura;Acervo Médio;1933;6;12233;2038.8333333333333
TRF2;G1;12242;Federal;ª VARA FEDERAL DO RIO DE JANEIRO;RJ;Grande_Porte;6186710;28405.94921875;Municipio com alto PIB per capita;;Civel Pura;Acervo Médio;2249;11;20641;1876.4545454545455
TRF2;G1;12245;Federal;ª VARA FEDERAL DO RIO DE JANEIRO;RJ;Grande_Porte;6186710;28405.94921875;Municipio com alto PIB per capita;;Civel Pura;Acervo Médio;2054;10;21295;2129.5
TRF2;G1;12246;Federal;ª VARA FEDERAL DO RIO DE JANEIRO;RJ;Grande_Porte;6186710;28405.94921875;Municipio com alto PIB per capita;;Civel Pura;Acervo Médio;1941;11;22748;2067.9999999999995
TRF2;G1;12249;Federal;ª VARA FEDERAL CRIMINAL DO RIO DE JANEIRO;RJ;Grande_Porte;6186710;28405.94921875;Municipio com alto PIB per capita;;Criminal Pura;Acervo Grande;2089;92;186208;2024.000000000001
TRF2;G1;12251;Federal;ª VARA FEDERAL DO RIO DE JANEIRO;RJ;Grande_Porte;6186710;28405.94921875;Municipio com alto PIB per capita;;Civel Pura;Acervo Médio;1975;14;28222;2015.857142857143
TRF2;G1;12252;Federal;ª VARA FEDERAL DO RIO DE JANEIRO;RJ;Grande_Porte;6186710;28405.94921875;Municipio com alto PIB per capita;;Civel Pura;Acervo Médio;2220;9;20022;2224.6666666666665
TRF2;G1;12253;Federal;ª VARA FEDERAL CRIMINAL DO RIO DE JANEIRO;RJ;Grande_Porte;6186710;28405.94921875;Municipio com alto PIB per capita;;Criminal Pura;Acervo Grande;2036;80;160004;2000.0499999999997
TRF2;G1;12255;Federal;ª VARA FEDERAL DO RIO DE JANEIRO;RJ;Grande_Porte;6186710;28405.94921875;Municipio com alto PIB per capita;;Civel Pura;Acervo Médio;1870;15;25209;1680.6
TRF2;G1;12257;Federal;ª VARA FEDERAL CRIMINAL DO RIO DE JANEIRO;RJ;Grande_Porte;6186710;28405.94921875;Municipio com alto PIB per capita;;Criminal Pura;Acervo Grande;1946;88;172340;1958.409090909092
TRF2;G1;12258;Federal;ª VARA FEDERAL DO RIO DE JANEIRO;RJ;Grande_Porte;6186710;28405.94921875;Municipio com alto PIB per capita;;Civel Pura;Acervo Médio;2256;5;10975;2195
TRF2;G1;12259;Federal;ª VARA FEDERAL CRIMINAL DO RIO DE JANEIRO;RJ;Grande_Porte;6186710;28405.94921875;Municipio com alto PIB per capita;;Criminal Pura;Acervo Grande;1831;58;114592;1975.7241379310342
TRF2;G1;12260;Federal;ª VARA FEDERAL CRIMINAL DO RIO DE JANEIRO;RJ;Grande_Porte;6186710;28405.94921875;Municipio com alto PIB per capita;;Criminal Pura;Acervo Grande;2077;43;87924;2044.7441860465117
TRF2;G1;12261;Federal;ª VARA FEDERAL CRIMINAL DO RIO DE JANEIRO;RJ;Grande_Porte;6186710;28405.94921875;Municipio com alto PIB per capita;;Criminal Pura;Acervo Grande;1923;73;141673;1940.7260273972593
TRF2;G1;12265;Federal;ª VARA FEDERAL DO RIO DE JANEIRO;RJ;Grande_Porte;6186710;28405.94921875;Municipio com alto PIB per capita;;Civel Pura;Acervo Médio;2025;8;16316;2039.4999999999995
TRF2;G1;12273;Federal;VARA FEDERAL DE ANGRA DOS REIS;RJ;Grande_Porte;168664;26835.41992188;Municipio com alto PIB per capita;;Geral;Acervo Grande;1899;37;72384;1956.3243243243246
TRF2;G1;12276;Federal;ª VARA FEDERAL DE ITABORAÍ;RJ;Grande_Porte;228996;8792.04980469;Municipio com médio PIB per capita;;Geral;Acervo Grande;1899;14;28034;2002.4285714285713
TRF2;G1;12278;Federal;VARA FEDERAL DE ITAPERUNA;RJ;Medio_Porte;99454;12908.84960938;Municipio com médio PIB per capita;;Geral;Acervo Grande;1630;43;76288;1774.139534883721
TRF2;G1;12280;Federal;VARA FEDERAL DE MACAÉ;RJ;Grande_Porte;194413;36300.4609375;Municipio com alto PIB per capita;;Geral;Acervo Grande;2033;28;56312;2011.1428571428567
TRF2;G1;12282;Federal;VARA FEDERAL DE MAGÉ;RJ;Grande_Porte;244334;7544.02978516;Municipio com médio PIB per capita;;Geral;Acervo Grande;2280;11;21492;1953.8181818181818
TRF2;G1;12284;Federal;VARA FEDERAL DE NOVA FRIBURGO;RJ;Grande_Porte;178653;14770.16015625;Municipio com alto PIB per capita;;Execucao fiscal;Acervo Grande;1986;20;40501;2025.05
TRF2;G1;12286;Federal;VARA FEDERAL DE RESENDE;RJ;Grande_Porte;130035;38536.359375;Municipio com alto PIB per capita;;Geral;Acervo Grande;1957;22;43907;1995.7727272727275
