codtribunal;grau;cod_orgao_julg;desc_orgao_julg;tipo_justica;uf;tipo_processo_classificacao_2;Porte;atuacao_class_2;Classificacao_Arcevo_1;Classificacao_Acervo_2;Median(numero_dias);Count*(npu)
TRT13;G1;19519;2ª Vara do Trabalho de Campina Grande;Trabalho;PB;Cível;;Cível;Acervo Inadministrável;Acervo Grande;292;37
TRT13;G1;19520;3ª Vara do Trabalho de Campina Grande;Trabalho;PB;Cível;;Cível;Acervo Inadministrável;Acervo Grande;399;48
TRT13;G1;19521;4ª Vara do Trabalho de Campina Grande;Trabalho;PB;Cível;;Cível;Acervo Inadministrável;Acervo Grande;353;37
TRT13;G1;19522;5ª Vara do Trabalho de Campina Grande;Trabalho;PB;Cível;;Cível;Acervo Inadministrável;Acervo Grande;276;32
TRT13;G1;19523;Vara do Trabalho de Catolé do Rocha;Trabalho;PB;Cível;;Cível;Acervo Grande;Acervo Grande;626;123
TRT13;G1;19524;Vara do Trabalho de Guarabira;Trabalho;PB;Cível;;Cível;Acervo Inadministrável;Acervo Grande;942;250
TRT13;G1;19526;Vara do Trabalho de Itaporanga;Trabalho;PB;Cível;;Cível;Acervo Inadministrável;Acervo Grande;582;60
TRT13;G1;19527;2ª Vara do Trabalho de João Pessoa;Trabalho;PB;Cível;;Cível;Acervo Inadministrável;Acervo Grande;377;84
TRT13;G1;19528;3ª Vara do Trabalho de João Pessoa;Trabalho;PB;Cível;;Cível;Acervo Inadministrável;Acervo Grande;332;64
TRT13;G1;19529;4ª Vara do Trabalho de João Pessoa;Trabalho;PB;Cível;;Cível;Acervo Inadministrável;Acervo Grande;405;62
TRT13;G1;19530;5ª Vara do Trabalho de João Pessoa;Trabalho;PB;Cível;;Cível;Acervo Inadministrável;Acervo Grande;359;86
TRT13;G1;19531;6ª Vara do Trabalho de João Pessoa;Trabalho;PB;Cível;;Cível;Acervo Inadministrável;Acervo Grande;314;71
TRT13;G1;19532;7ª Vara do Trabalho de João Pessoa;Trabalho;PB;Cível;;Cível;Acervo Inadministrável;Acervo Grande;329;79
TRT13;G1;19533;8ª Vara do Trabalho de João Pessoa;Trabalho;PB;Cível;;Cível;Acervo Inadministrável;Acervo Grande;278;65
TRT13;G1;19534;9ª Vara do Trabalho de João Pessoa;Trabalho;PB;Cível;;Cível;Acervo Inadministrável;Acervo Grande;345;86
TRT13;G1;19536;6ª Vara do Trabalho de Campina Grande;Trabalho;PB;Cível;;Cível;Acervo Inadministrável;Acervo Grande;401;31
TRT13;G1;19537;Vara do Trabalho de Patos;Trabalho;PB;Cível;;Cível;Acervo Inadministrável;Acervo Grande;727;264
TRT13;G1;19539;1ª Vara do Trabalho de Santa Rita;Trabalho;PB;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1416;247
TRT13;G1;19541;Vara do Trabalho de Sousa;Trabalho;PB;Cível;;Cível;Acervo Inadministrável;Acervo Grande;568;241
TRT13;G1;80257;7ª Vara do Trabalho de Campina Grande;Trabalho;PB;Cível;;Cível;Acervo Inadministrável;Acervo Grande;772;29
TRT13;G1;80258;2ª Vara do Trabalho de Santa Rita;Trabalho;PB;Cível;;Cível;Acervo Inadministrável;Acervo Grande;740;292
TRT13;G2;70697;Gabinete do Desembargador Francisco de Assis Carvalho e Silva;Trabalho;PB;Cível;;Cível;Acervo Inadministrável;Acervo Grande;573;27
TRT13;G2;70701;Gabinete do Desembargador Paulo Maia Filho;Trabalho;PB;Cível;;Cível;Acervo Inadministrável;Acervo Grande;777;29
TRT14;G1;30373;1ª VARA DO TRABALHO DE ARIQUEMES/RO;Trabalho;RO;Cível;;Cível;Acervo Grande;Acervo Grande;1631;210
TRT14;G1;30374;2ª VARA DO TRABALHO DE ARIQUEMES/RO;Trabalho;RO;Cível;;Cível;Acervo Médio;Acervo Médio;1649;232
TRT14;G1;30375;VARA DO TRABALHO DE BURITIS/RO;Trabalho;RO;Cível;;Cível;Acervo Médio;Acervo Médio;2191;26
TRT14;G1;30376;VARA DO TRABALHO DE CACOAL/RO;Trabalho;RO;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1972;415
TRT14;G1;30377;VARA DO TRABALHO DE COLORADO D'OESTE/RO;Trabalho;RO;Cível;;Cível;Acervo Médio;Acervo Médio;1772;41
TRT14;G1;30378;VARA DO TRABALHO DE GUAJARÁ-MIRIM/RO;Trabalho;RO;Cível;;Cível;Acervo Médio;Acervo Médio;1869;134
TRT14;G1;30379;VARA DO TRABALHO DE JARU/RO;Trabalho;RO;Cível;;Cível;Acervo Médio;Acervo Médio;1602;42
TRT14;G1;30380;1ª VARA DO TRABALHO DE JI-PARANÁ/RO;Trabalho;RO;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1904;197
TRT14;G1;30381;2ª VARA DO TRABALHO DE JI-PARANA/RO;Trabalho;RO;Cível;;Cível;Acervo Grande;Acervo Grande;1870;283
TRT14;G1;30382;VARA DO TRABALHO DE MACHADINHO D'OESTE/RO;Trabalho;RO;Cível;;Cível;Acervo Médio;Acervo Médio;1475;45
TRT14;G1;30383;VARA DO TRABALHO DE OURO PRETO DO OESTE/RO;Trabalho;RO;Cível;;Cível;Acervo Médio;Acervo Médio;1541;107
TRT14;G1;30384;VARA DO TRABALHO DE PIMENTA BUENO/RO;Trabalho;RO;Cível;;Cível;Acervo Grande;Acervo Grande;1747;90
TRT14;G1;30385;1ª VARA DO TRABALHO DE PORTO VELHO/RO;Trabalho;RO;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1645;185
TRT14;G1;30386;2ª VARA DO TRABALHO DE PORTO VELHO/RO;Trabalho;RO;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1738;413
TRT14;G1;30387;3ª VARA DO TRABALHO DE PORTO VELHO/RO;Trabalho;RO;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1880;228
TRT14;G1;30388;4ª VARA DO TRABALHO DE PORTO VELHO/RO;Trabalho;RO;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1719;300
TRT14;G1;30389;5ª VARA DO TRABALHO DE PORTO VELHO/RO;Trabalho;RO;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1753;312
TRT14;G1;30390;6ª VARA DO TRABALHO DE PORTO VELHO/RO;Trabalho;RO;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1512;277
TRT14;G1;30391;7ª VARA DO TRABALHO DE PORTO VELHO/RO;Trabalho;RO;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1711;183
TRT14;G1;30392;8ª VARA DO TRABALHO DE PORTO VELHO/RO;Trabalho;RO;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1733;274
TRT14;G1;30393;VARA DO TRABALHO DE ROLIM DE MOURA/RO;Trabalho;RO;Cível;;Cível;Acervo Médio;Acervo Médio;1264;262
TRT14;G1;30394;VARA DO TRABALHO DE VILHENA/RO;Trabalho;RO;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1627;328
TRT14;G1;30395;VARA DO TRABALHO DE SÃO MIGUEL DO GUAPORÉ/RO;Trabalho;RO;Cível;;Cível;Acervo Médio;Acervo Médio;1854;133
TRT14;G1;30396;VARA DO TRABALHO DE CRUZEIRO DO SUL/AC;Trabalho;AC;Cível;;Cível;Acervo Médio;Acervo Médio;1482;161
TRT14;G1;30397;VARA DO TRABALHO DE EPITACIOLÂNDIA/AC;Trabalho;AC;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1390;260
TRT14;G1;30398;VARA DO TRABALHO DE FEIJÓ/AC;Trabalho;AC;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1553;86
TRT14;G1;30399;VARA DO TRABALHO DE PLÁCIDO DE CASTRO/AC;Trabalho;AC;Cível;;Cível;Acervo Grande;Acervo Grande;1225;77
TRT14;G1;30400;1ª VARA DO TRABALHO DE RIO BRANCO/AC;Trabalho;AC;Cível;;Cível;Acervo Grande;Acervo Grande;1512;635
TRT14;G1;30401;2ª VARA DO TRABALHO DE RIO BRANCO/AC;Trabalho;AC;Cível;;Cível;Acervo Grande;Acervo Grande;1544;393
TRT14;G1;30402;3ª VARA DO TRABALHO DE RIO BRANCO/AC;Trabalho;AC;Cível;;Cível;Acervo Grande;Acervo Grande;1502;471
TRT14;G1;30403;4ª VARA DO TRABALHO DE RIO BRANCO/AC;Trabalho;AC;Cível;;Cível;Acervo Grande;Acervo Grande;1693;611
TRT14;G1;30404;VARA DO TRABALHO DE SENA MADUREIRA/AC;Trabalho;AC;Cível;;Cível;Acervo Médio;Acervo Médio;1536;334
TRT15;G1;18787;VARA DO TRABALHO DE BARRETOS;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1890;24
TRT15;G1;18789;VARA DO TRABALHO DE BEBEDOURO;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1980;33
TRT15;G1;18790;VARA DO TRABALHO DE BIRIGUI;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1369;42
TRT15;G1;18791;VARA DO TRABALHO DE BOTUCATU;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1968;108
TRT15;G1;18797;VARA DO TRABALHO DE CAPIVARI;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1789;24
TRT15;G1;18797;Vara do Trabalho de Capivari;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;502;54
TRT15;G1;18799;VARA DO TRABALHO DE CRAVINHOS;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1952;23
TRT15;G1;18799;Vara do Trabalho de Cravinhos;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;486;43
TRT15;G1;18805;VARA DO TRABALHO DE HORTOLÂNDIA;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1937;22
TRT15;G1;18805;Vara do Trabalho de Hortolândia;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;2059;21
TRT15;G1;18806;VARA DO TRABALHO DE INDAIATUBA;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;2150;45
TRT15;G1;18807;VARA DO TRABALHO DE ITANHAÉM;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1890;27
TRT15;G1;18811;VARA DO TRABALHO DE ITÁPOLIS;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;2061;38
TRT15;G1;18814;VARA DO TRABALHO DE ITU;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1822;26
TRT15;G1;18814;Vara do Trabalho de Itu;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;461;107
TRT15;G1;18816;Vara do Trabalho de Jales;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1966;41
TRT15;G1;18817;Vara do Trabalho de José Bonifácio;Trabalho;SP;Cível;;Cível;Acervo Grande;Acervo Grande;1857;28
TRT15;G1;18820;VARA DO TRABALHO DE LORENA;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1832;30
TRT15;G1;18820;Vara do Trabalho de Lorena;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;530;28
TRT15;G1;18824;VARA DO TRABALHO DE MOGI MIRIM;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;2088;31
TRT15;G1;18825;Vara do Trabalho de Olímpia;Trabalho;SP;Cível;;Cível;Acervo Grande;Acervo Grande;1761;32
TRT15;G1;18827;VARA DO TRABALHO DE OURINHOS;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;2112;60
TRT15;G1;18829;VARA DO TRABALHO DE PENÁPOLIS;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1808;64
TRT15;G1;18837;VARA DO TRABALHO DE RIO CLARO;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1883;48
TRT15;G1;18839;VARA DO TRABALHO DE SANTA BÁRBARA D'OESTE;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;2037;24
TRT15;G1;18844;VARA DO TRABALHO DE SÃO ROQUE;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;2032;32
TRT15;G1;18846;VARA DO TRABALHO DE SUMARÉ;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1925;29
TRT15;G1;18848;VARA DO TRABALHO DE TAQUARITINGA;Trabalho;SP;Cível;;Cível;Acervo Grande;Acervo Grande;1547;23
TRT15;G1;18857;1ª Vara do Trabalho de Americana;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;642;40
TRT15;G1;18858;1ª VARA DO TRABALHO DE ARAÇATUBA;Trabalho;SP;Cível;;Cível;Acervo Grande;Acervo Grande;1750;35
TRT15;G1;18859;1ª VARA DO TRABALHO DE ARARAQUARA;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1845;25
TRT15;G1;18859;1ª Vara do Trabalho de Araraquara;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;643;25
TRT15;G1;18860;1ª VARA DO TRABALHO DE ASSIS;Trabalho;SP;Cível;;Cível;Acervo Grande;Acervo Grande;2018;21
TRT15;G1;18861;1ª VARA DO TRABALHO DE BAURU;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;2195;24
TRT15;G1;18862;1ª Vara do Trabalho de Campinas;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;590;74
TRT15;G1;18864;1ª VARA DO TRABALHO DE FRANCA;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1933;46
TRT15;G1;18864;1ª Vara do Trabalho de Franca;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1546;24
TRT15;G1;18866;1ª VARA DO TRABALHO DE JACAREÍ;Trabalho;SP;Cível;;Cível;Acervo Grande;Acervo Grande;2101;23
TRT15;G1;18867;1ª VARA DO TRABALHO DE JAÚ;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1821;31
TRT15;G1;18868;1ª Vara do Trabalho de Jundiaí;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1545;34
TRT15;G1;18871;1ª Vara do Trabalho de Marília;Trabalho;SP;Cível;;Cível;Acervo Grande;Acervo Grande;686;40
TRT15;G1;18872;1ª Vara do Trabalho de Paulínia;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;525;175
TRT15;G1;18873;1ª VARA DO TRABALHO DE PIRACICABA;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1937;27
TRT15;G1;18873;1ª Vara do Trabalho de Piracicaba;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;841;36
TRT15;G1;18874;1ª VARA DO TRABALHO DE PRESIDENTE PRUDENTE;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;2167;26
TRT15;G1;18878;1ª Vara do Trabalho de São José dos Campos;Trabalho;SP;Cível;;Cível;Acervo Grande;Acervo Grande;589;28
TRT15;G1;18880;1ª VARA DO TRABALHO DE SOROCABA;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1910;51
TRT15;G1;18880;1ª Vara do Trabalho de Sorocaba;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1159;22
TRT15;G1;18881;1ª Vara do Trabalho de Taubaté;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;635;54
TRT15;G1;18883;10ª Vara do Trabalho de Campinas;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;578;57
TRT15;G1;18885;11ª Vara do Trabalho de Campinas;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;425;48
TRT15;G1;18886;12ª Vara do Trabalho de Campinas;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1703;71
TRT15;G1;18889;2ª VARA DO TRABALHO DE AMERICANA;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1925;26
TRT15;G1;18889;2ª Vara do Trabalho de Americana;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1654;22
TRT15;G1;18890;2ª VARA DO TRABALHO DE ARAÇATUBA;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1748;38
TRT15;G1;18892;2ª VARA DO TRABALHO DE ASSIS;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1907;31
TRT15;G1;18894;2ª Vara do Trabalho de Campinas;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;405;43
TRT15;G1;18896;2ª VARA DO TRABALHO DE FRANCA;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;2191;21
TRT15;G1;18897;2ª Vara do Trabalho de Jaboticabal;Trabalho;SP;Cível;;Cível;Acervo Grande;Acervo Grande;940;62
TRT15;G1;18898;2ª Vara do Trabalho de Jacareí;Trabalho;SP;Cível;;Cível;Acervo Grande;Acervo Grande;337;22
TRT15;G1;18899;2ª VARA DO TRABALHO DE JAÚ;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1911;44
TRT15;G1;18899;2ª Vara do Trabalho de Jaú;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1516;21
TRT15;G1;18900;2ª VARA DO TRABALHO DE JUNDIAÍ;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;2267;25
TRT15;G1;18903;2ª Vara do Trabalho de Marília;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;464;22
TRT15;G1;18904;2ª Vara do Trabalho de Paulínia;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;412;176
TRT15;G1;18905;2ª VARA DO TRABALHO DE PIRACICABA;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1925;55
TRT15;G1;18905;2ª Vara do Trabalho de Piracicaba;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;850;50
TRT15;G1;18907;2ª VARA DO TRABALHO DE RIBEIRÃO PRETO;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;2018;22
TRT15;G1;18911;2ª VARA DO TRABALHO DE SERTÃOZINHO;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;2155;38
TRT15;G1;18912;2ª VARA DO TRABALHO DE SOROCABA;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1625;23
TRT15;G1;18913;2ª Vara do Trabalho de Taubaté;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;972;37
TRT15;G1;18916;3ª VARA DO TRABALHO DE ARAÇATUBA;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1823;55
TRT15;G1;18919;3ª Vara do Trabalho de Campinas;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;545;70
TRT15;G1;18920;3ª Vara do Trabalho de Jundiaí;Trabalho;SP;Cível;;Cível;Acervo Grande;Acervo Grande;1625;25
TRT15;G1;18921;3ª VARA DO TRABALHO DE PIRACICABA;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1683;24
TRT15;G1;18921;3ª Vara do Trabalho de Piracicaba;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1505;33
TRT15;G1;18928;4ª Vara do Trabalho de Campinas;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;638;57
TRT15;G1;18929;4ª Vara do Trabalho de Jundiaí;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;721;26
TRT15;G1;18930;4ª VARA DO TRABALHO DE RIBEIRÃO PRETO;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1972;26
TRT15;G1;18930;4ª Vara do Trabalho de Ribeirão Preto;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1575;25
TRT15;G1;18932;4ª Vara do Trabalho de São José dos Campos;Trabalho;SP;Cível;;Cível;Acervo Grande;Acervo Grande;975;23
TRT15;G1;18933;4ª Vara do Trabalho de Sorocaba;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1071;26
TRT15;G1;18935;5ª Vara do Trabalho de Campinas;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1760;51
TRT15;G1;18936;5ª VARA DO TRABALHO DE RIBEIRÃO PRETO;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1952;24
TRT15;G1;18936;5ª Vara do Trabalho de Ribeirão Preto;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1060;22
TRT15;G1;18937;5ª Vara do Trabalho de São José dos Campos;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;618;48
TRT15;G1;18939;6ª Vara do Trabalho de Campinas;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;441;63
TRT15;G1;18940;6ª VARA DO TRABALHO DE RIBEIRÃO PRETO;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1902;28
TRT15;G1;18942;7ª Vara do Trabalho de Campinas;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1854;51
TRT15;G1;18944;8ª Vara do Trabalho de Campinas;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;554;31
TRT15;G1;18946;9ª Vara do Trabalho de Campinas;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;757;63
TRT15;G2;18884;11ª Câmara;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;131;40
TRT15;G2;18887;2ª Câmara;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;126;60
TRT15;G2;18943;8ª Câmara;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;154;23
TRT15;G2;81917;GABINETE DO JUIZ DO TRABALHO CONVOCADO;Trabalho;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;133;31
TRT16;G1;19601;1a Vara do Trabalho de Sao Luis;Trabalho;MA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;475;229
TRT16;G1;19601;1ª Vara do Trabalho de São Luís;Trabalho;MA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1879;37
TRT16;G1;19602;2a Vara do Trabalho de Sao Luis;Trabalho;MA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;301;73
TRT16;G1;19602;2ª Vara do Trabalho de São Luís;Trabalho;MA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1889;35
TRT16;G1;19603;3a Vara do Trabalho de Sao Luis;Trabalho;MA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;367;44
TRT16;G1;19603;3ª Vara do Trabalho de São Luís;Trabalho;MA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1779;38
TRT16;G1;19604;4a Vara do Trabalho de Sao Luis;Trabalho;MA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;481;86
TRT16;G1;19604;4ª Vara do Trabalho de São Luís;Trabalho;MA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1708;47
TRT16;G1;19605;5a Vara do Trabalho de Sao Luis;Trabalho;MA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;777;66
TRT16;G1;19605;5ª Vara do Trabalho de São Luís;Trabalho;MA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1839;29
TRT16;G1;19606;6a Vara do Trabalho de Sao Luis;Trabalho;MA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;665;70
TRT16;G1;19606;6ª Vara do Trabalho de São Luís;Trabalho;MA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1847;27
TRT16;G1;19607;7a Vara do Trabalho de Sao Luis;Trabalho;MA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;370;49
TRT16;G1;19608;1a Vara do Trabalho de Acailandia;Trabalho;MA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;718;30
TRT16;G1;19608;1ª Vara do Trabalho de Açailândia;Trabalho;MA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1779;39
TRT16;G1;19609;1ª Vara do Trabalho de Bacabal;Trabalho;MA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1837;112
TRT16;G1;19611;1ª Vara do Trabalho de Barra do Corda;Trabalho;MA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1797;267
TRT16;G1;19612;1a Vara do Trabalho de Barreirinhas;Trabalho;MA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;711;68
TRT16;G1;19613;1a Vara do Trabalho de Caxias;Trabalho;MA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;676;37
TRT16;G1;19613;1ª Vara do Trabalho de Caxias;Trabalho;MA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1937;31
TRT16;G1;19614;1ª Vara do Trabalho de Chapadinha;Trabalho;MA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1778;68
TRT16;G1;19615;1ª Vara do Trabalho de Estreito;Trabalho;MA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1922;86
TRT16;G1;19616;1a Vara do Trabalho de Imperatriz;Trabalho;MA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1241;26
TRT16;G1;19616;1ª Vara do Trabalho de Imperatriz;Trabalho;MA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1999;66
TRT16;G1;19617;2a Vara do Trabalho de Imperatriz;Trabalho;MA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;772;40
TRT16;G1;19618;1ª Vara do Trabalho de Pedreiras;Trabalho;MA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1900;82
TRT16;G1;19620;1a Vara do Trabalho de Presidente Dutra;Trabalho;MA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1163;70
TRT16;G1;19620;1ª Vara do Trabalho de Presidente Dutra;Trabalho;MA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1630;72
TRT16;G1;19621;1ª Vara do Trabalho de Santa Inês;Trabalho;MA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1596;173
TRT16;G1;19622;1ª Vara do Trabalho de São João dos Patos;Trabalho;MA;Cível;;Cível;Acervo Inadministrável;Acervo Grande;1802;31
TRT17;G1;22246;1ª Vara do Trabalho de Vitória;Trabalho;ES;Cível;;Cível;Acervo Inadministrável;Acervo Grande;283;33
TRT17;G1;22247;2ª Vara do Trabalho de Vitória;Trabalho;ES;Cível;;Cível;Acervo Inadministrável;Acervo Grande;502;90
TRT17;G1;22248;3ª Vara do Trabalho de Vitória;Trabalho;ES;Cível;;Cível;Acervo Inadministrável;Acervo Grande;720;97
TRT17;G1;22249;4ª Vara do Trabalho de Vitória;Trabalho;ES;Cível;;Cível;Acervo Inadministrável;Acervo Grande;439;103
TRT17;G1;22250;5ª Vara do Trabalho de Vitória;Trabalho;ES;Cível;;Cível;Acervo Inadministrável;Acervo Grande;406;119
TRT17;G1;22251;6ª Vara do Trabalho de Vitória;Trabalho;ES;Cível;;Cível;Acervo Inadministrável;Acervo Grande;412;102
TRT17;G1;22252;7ª Vara do Trabalho de Vitória;Trabalho;ES;Cível;;Cível;Acervo Inadministrável;Acervo Grande;290;144
TRT17;G1;22253;8ª Vara do Trabalho de Vitória;Trabalho;ES;Cível;;Cível;Acervo Inadministrável;Acervo Grande;374;95
TRT17;G1;22254;9ª Vara do Trabalho de Vitória;Trabalho;ES;Cível;;Cível;Acervo Inadministrável;Acervo Grande;505;118
